Geneid	Ctrl_R1	Ctrl_R2	Ctrl_R3	0_R1	0_R2	0_R3	2_R1	2_R2	2_R3	5_R1	5_R2	5_R3	10_R1	10_R2	10_R3	20_R1	20_R2	20_R3	30_R1	30_R2	30_R3	Entity	Symbol
gene-CPT_phageK_gp032	0	0	0	47	1	0	7	1	0	121	20	259	714	394	510	1662	1007	2859	5023	2170	3112	phage	gene-CPT_phageK_gp032
gene-SAURSH1000_RS01730	116	200	79	96	307	43	128	211	99	127	231	43	75	116	42	60	40	9	41	40	13	host	gene-SAURSH1000_RS01730
gene-SAURSH1000_RS02260	306	362	231	1768	360	354	302	448	240	374	467	148	205	340	93	48	99	47	39	79	18	host	divIC
gene-SAURSH1000_RS10175	46	189	51	70	133	51	73	93	49	109	64	36	111	153	43	42	65	16	32	58	13	host	gene-SAURSH1000_RS10175
gene-SAURSH1000_RS07590	190	119	235	223	58	266	282	43	179	343	50	110	209	115	87	33	34	36	22	13	22	host	gene-SAURSH1000_RS07590
gene-SAURSH1000_RS03980	420	370	329	585	557	327	556	714	293	687	906	163	385	664	138	129	160	44	145	130	26	host	gene-SAURSH1000_RS03980
gene-SAURSH1000_RS06440	51	40	48	165	43	54	142	58	78	106	83	41	84	61	13	33	22	9	28	20	2	host	gene-SAURSH1000_RS06440
gene-SAURSH1000_RS10405	151	725	121	271	110	99	245	146	182	258	222	98	272	502	69	85	125	47	97	93	22	host	gene-SAURSH1000_RS10405
gene-SAURSH1000_RS00545	15	21	22	18	24	12	15	8	17	17	20	4	18	18	8	9	11	3	3	4	1	host	cap8F
gene-SAURSH1000_RS00335	34	5	47	28	9	40	42	5	30	21	13	11	5	5	5	4	1	4	2	0	1	host	sbnA
gene-SAURSH1000_RS00295	26	31	32	44	30	45	65	42	35	62	67	12	26	53	10	10	10	2	8	20	2	host	gene-SAURSH1000_RS00295
gene-SAURSH1000_RS11335	204	214	156	307	212	184	288	269	186	276	252	119	176	184	47	71	62	17	58	64	6	host	gene-SAURSH1000_RS11335
gene-SAURSH1000_RS04165	319	202	248	426	175	257	457	246	253	520	299	157	293	296	106	79	77	32	96	78	15	host	mnhF1
gene-SAURSH1000_RS00230	139	221	130	176	142	158	201	159	118	237	224	79	215	250	68	60	75	23	32	72	13	host	gene-SAURSH1000_RS00230
gene-SAURSH1000_RS00590	58	46	63	58	55	80	76	53	55	51	66	41	41	62	28	20	20	6	11	14	7	host	cap8O
gene-SAURSH1000_RS00185	552	402	519	537	441	485	767	615	524	446	755	314	222	523	107	107	127	52	98	148	30	host	gene-SAURSH1000_RS00185
gene-CPT_phageK_gp112	1	0	0	52	1	0	221	12	104	3699	477	5184	12797	8071	9843	7022	7460	7284	4300	3839	2690	phage	gene-CPT_phageK_gp112
gene-SAURSH1000_RS00310	32316	10988	28024	36650	10883	22912	30748	16512	13905	49389	26180	13716	33989	40174	13508	9703	12454	4753	5474	10102	2309	host	spa
gene-SAURSH1000_RS00125	259	150	213	264	162	137	285	213	113	372	372	127	267	554	73	96	141	40	67	192	27	host	adsA
gene-SAURSH1000_RS03435	44	54	54	72	70	68	91	79	48	103	118	30	45	100	10	20	28	4	14	19	2	host	gene-SAURSH1000_RS03435
gene-SAURSH1000_RS06650	915	1038	936	1442	866	1064	1628	774	924	1556	766	586	1198	1169	361	347	448	150	227	418	101	host	gene-SAURSH1000_RS06650
gene-SAURSH1000_RS00635	12	20	2	10	23	8	12	15	7	10	23	3	7	12	3	3	4	0	5	2	1	host	gene-SAURSH1000_RS00635
gene-SAURSH1000_RS02930	1842	4002	1790	3186	1776	1885	2734	1325	1731	3314	1537	1100	3048	2202	687	925	893	444	618	854	312	host	gene-SAURSH1000_RS02930
gene-SAURSH1000_RS04325	35	47	43	77	58	39	78	72	56	81	53	15	38	39	5	22	10	0	11	13	1	host	gene-SAURSH1000_RS04325
gene-SAURSH1000_RS10120	302	287	338	459	252	351	465	286	342	420	324	193	232	239	82	68	70	58	59	78	17	host	gene-SAURSH1000_RS10120
gene-SAURSH1000_RS09155	66	134	86	108	125	116	119	120	91	193	89	37	111	113	35	23	28	14	19	33	7	host	gene-SAURSH1000_RS09155
gene-SAURSH1000_RS07095	133	18	238	158	26	214	142	20	96	157	13	55	153	43	45	11	25	18	10	21	8	host	gene-SAURSH1000_RS07095
gene-SAURSH1000_RS03315	243	587	282	389	365	321	359	294	272	507	293	179	547	502	119	174	211	63	83	200	40	host	gene-SAURSH1000_RS03315
gene-SAURSH1000_RS12245	426	717	496	658	751	576	652	546	528	523	434	199	342	372	89	121	111	43	80	147	33	host	srtA
gene-SAURSH1000_RS11270	118	161	87	141	176	115	216	190	107	195	248	84	109	236	50	44	51	14	24	64	7	host	gene-SAURSH1000_RS11270
gene-SAURSH1000_RS10130	522	502	554	1210	585	560	1169	657	679	1171	806	325	563	833	127	148	272	57	169	226	34	host	gene-SAURSH1000_RS10130
gene-SAURSH1000_RS00975	7	8	12	15	14	10	14	7	21	10	10	4	4	11	4	4	2	3	3	7	0	host	gene-SAURSH1000_RS00975
gene-SAURSH1000_RS10325	3805	1003	1358	1532	1132	553	1507	1168	1103	1480	1805	920	589	1149	303	709	261	294	526	329	267	host	gene-SAURSH1000_RS10325
gene-SAURSH1000_RS03665	68	106	85	161	121	94	154	119	118	218	117	40	166	136	23	21	40	11	14	34	5	host	gene-SAURSH1000_RS03665
gene-SAURSH1000_RS09695	231	158	205	269	289	272	309	292	236	254	318	109	131	319	40	59	73	16	44	105	5	host	rimI
gene-SAURSH1000_RS03100	608	229	553	772	258	552	679	315	579	529	403	370	234	314	135	107	91	104	119	81	50	host	gene-SAURSH1000_RS03100
gene-SAURSH1000_RS06470	6	5	4	6	3	7	5	7	13	19	9	11	15	10	9	9	5	3	3	7	7	host	pstC
gene-SAURSH1000_RS04415	1143	1492	1084	2337	2065	1217	2101	1755	1445	1690	1567	763	977	1028	289	379	310	154	251	359	98	host	mecA
gene-SAURSH1000_RS01065	482	48	1365	518	36	1151	529	26	448	711	37	260	1364	380	254	248	59	125	92	85	57	host	lrgA
gene-SAURSH1000_RS03360	222	738	190	223	1022	169	319	1446	151	393	2603	188	392	7195	117	185	1333	50	93	485	35	host	gene-SAURSH1000_RS03360
gene-SAURSH1000_RS10075	10433	5463	6460	14986	6155	5289	15507	6973	7364	11866	10374	5028	5421	7577	2217	2355	1745	832	2204	1891	506	host	gene-SAURSH1000_RS10075
gene-SAURSH1000_RS06960	123	153	113	201	128	96	164	153	94	233	173	56	148	115	26	30	42	10	42	63	9	host	gene-SAURSH1000_RS06960
gene-SAURSH1000_RS01260	121	119	140	261	121	182	274	174	151	290	109	92	165	122	49	29	40	10	28	21	4	host	gene-SAURSH1000_RS01260
gene-SAURSH1000_RS01830	7	5	6	9	9	4	10	5	6	7	5	1	6	3	1	0	2	1	2	2	1	host	gene-SAURSH1000_RS01830
gene-SAURSH1000_RS13170	65	214	67	98	145	87	89	77	68	155	36	37	276	77	48	115	78	48	82	52	18	host	gene-SAURSH1000_RS13170
gene-SAURSH1000_RS00695	15	16	7	11	19	7	18	17	16	20	25	13	6	20	4	0	9	2	7	8	3	host	rocD
gene-SAURSH1000_RS01250	55	81	64	113	82	94	129	92	75	172	77	51	93	96	20	20	34	5	12	29	2	host	gene-SAURSH1000_RS01250
gene-CPT_phageK_gp114	0	0	1	85	2	0	7	0	1	34	13	97	288	337	371	1250	845	3489	9307	5908	13324	phage	gene-CPT_phageK_gp114
gene-SAURSH1000_RS01805	17	18	28	26	19	32	31	9	29	33	15	16	25	17	14	4	8	2	6	3	3	host	gene-SAURSH1000_RS01805
gene-SAURSH1000_RS04760	3	2	1	4	3	1	1	4	3	4	4	0	2	2	0	1	1	0	2	0	0	host	gene-SAURSH1000_RS04760
gene-SAURSH1000_RS11715	5	8	10	16	11	11	18	15	7	9	20	2	4	21	1	0	5	2	0	0	0	host	bioA
gene-SAURSH1000_RS08160	29	39	30	37	39	21	55	30	24	44	40	16	33	27	15	8	15	3	8	14	2	host	gene-SAURSH1000_RS08160
gene-SAURSH1000_RS10755	5733	4489	4154	6504	4212	4420	5742	7389	3501	6479	9809	2019	2715	5490	1352	680	977	507	595	1081	357	host	rpmC
gene-CPT_phageK_gp123	1	1	0	28	1	3	55	8	18	1921	251	3002	8765	5503	7255	4810	5246	5612	2643	3040	1911	phage	gene-CPT_phageK_gp123
gene-SAURSH1000_RS07330	89	109	86	191	169	105	179	152	93	192	209	46	64	120	17	26	35	9	22	32	6	host	gene-SAURSH1000_RS07330
gene-SAURSH1000_RS06115	4	6	4	9	7	3	8	13	6	13	11	6	5	9	1	1	0	1	2	0	0	host	gene-SAURSH1000_RS06115
gene-SAURSH1000_RS03990	1976	3052	2242	2272	3306	2444	2595	3740	1777	2679	4270	917	1927	3667	796	660	922	408	405	841	236	host	sufD
gene-SAURSH1000_RS04145	363	1791	458	569	740	386	582	878	588	448	782	217	693	1557	129	183	234	58	108	204	36	host	gene-SAURSH1000_RS04145
gene-SAURSH1000_RS06145	373	508	415	732	301	413	746	275	436	877	350	263	706	805	156	241	310	69	151	291	40	host	gene-SAURSH1000_RS06145
gene-SAURSH1000_RS13000	4	1	5	7	5	3	5	3	0	7	3	2	5	6	0	3	1	0	0	1	2	host	gene-SAURSH1000_RS13000
gene-SAURSH1000_RS11810	474	1179	320	909	1332	515	800	1192	707	798	1177	311	441	995	138	235	218	86	225	230	34	host	gene-SAURSH1000_RS11810
gene-SAURSH1000_RS03865	85	87	130	147	105	196	121	67	137	270	50	62	314	114	83	65	74	21	47	39	13	host	gene-SAURSH1000_RS03865
gene-SAURSH1000_RS10430	174	102	210	266	73	221	247	90	234	245	129	96	225	161	53	44	80	23	33	38	11	host	sfaC
gene-SAURSH1000_RS11935	9	7	14	12	9	12	17	4	9	11	16	3	4	3	3	2	6	2	2	7	0	host	cntM
gene-SAURSH1000_RS12095	189	282	305	399	227	232	526	227	312	459	353	204	271	399	110	61	80	47	47	93	25	host	galU
gene-SAURSH1000_RS02775	89	63	82	118	100	72	120	152	95	110	160	64	53	136	20	32	37	16	22	43	9	host	merA
gene-SAURSH1000_RS08445	44	32	33	114	78	34	91	120	57	110	150	21	55	90	12	10	22	2	13	21	0	host	sigS
gene-SAURSH1000_RS07360	109	178	135	140	230	144	201	319	139	192	402	74	102	226	33	34	72	20	42	72	8	host	gene-SAURSH1000_RS07360
gene-SAURSH1000_RS10965	81	63	64	109	114	66	130	103	79	136	141	46	58	88	22	10	25	9	15	24	2	host	gene-SAURSH1000_RS10965
gene-SAURSH1000_RS05405	106	184	132	167	195	124	199	262	141	209	308	66	111	234	51	38	65	24	29	70	14	host	pgeF
gene-CPT_phageK_gp184	0	0	0	69	0	0	6	1	5	70	11	56	449	191	463	3113	2864	6888	5998	6343	4000	phage	gene-CPT_phageK_gp184
gene-SAURSH1000_RS01540	33	28	22	42	30	32	45	44	31	36	60	13	15	49	9	5	7	6	6	14	3	host	gene-SAURSH1000_RS01540
gene-SAURSH1000_RS10950	292	499	321	435	394	361	536	421	338	585	421	196	529	748	120	139	216	59	100	228	39	host	modA
gene-SAURSH1000_RS00375	83	30	122	121	33	102	114	20	108	77	43	63	57	41	13	10	17	16	5	10	6	host	sbnI
gene-SAURSH1000_RS01795	27	49	26	31	44	45	50	29	37	46	34	21	18	36	14	7	15	7	5	11	3	host	gene-SAURSH1000_RS01795
gene-SAURSH1000_RS08080	2861	1106	4368	3649	591	4131	3663	425	3429	2576	389	1700	1484	568	1051	413	219	430	237	333	244	host	ald
gene-SAURSH1000_RS11380	183	166	177	265	210	168	334	173	188	278	233	102	134	213	48	56	56	20	41	38	11	host	hssS
gene-CPT_phageK_gp227	0	0	0	60	4	1	10	2	1	78	19	86	233	176	166	767	306	1485	6786	1897	5026	phage	gene-CPT_phageK_gp227
gene-SAURSH1000_RS04275	297	174	184	425	262	209	371	287	241	389	398	152	265	297	82	79	92	26	74	71	27	host	gene-SAURSH1000_RS04275
gene-SAURSH1000_RS04160	560	304	452	748	311	435	779	422	437	861	462	278	511	475	147	155	165	71	134	119	37	host	mnhG1
gene-SAURSH1000_RS09120	28	44	25	49	96	52	31	80	42	45	77	31	19	56	13	7	11	9	11	11	2	host	gene-SAURSH1000_RS09120
gene-SAURSH1000_RS05375	2456	2916	2524	3523	2743	3096	3523	3196	2281	3857	3924	1396	2255	3337	728	684	1143	311	525	1027	178	host	gene-SAURSH1000_RS05375
gene-SAURSH1000_RS11470	204	169	201	315	184	233	227	198	174	308	217	80	152	173	35	43	56	20	31	45	5	host	rsp
gene-SAURSH1000_RS11940	8	5	11	13	7	10	8	6	9	2	7	8	5	9	2	1	5	1	3	1	0	host	cntL
gene-SAURSH1000_RS07300	149	191	172	213	171	213	247	181	183	360	200	78	239	174	45	41	63	15	28	62	10	host	gene-SAURSH1000_RS07300
gene-SAURSH1000_RS11945	10	12	8	15	14	7	12	7	5	2	7	3	10	7	1	2	1	1	3	2	1	host	cntK
gene-CPT_phageK_gp182	0	0	0	309	0	2	91	10	35	985	172	1673	6763	3304	6544	21181	15495	30317	29727	23816	14797	phage	gene-CPT_phageK_gp182
gene-CPT_phageK_gp162	0	0	0	5	0	0	94	6	33	1322	167	1034	2296	988	922	488	465	587	378	216	262	phage	gene-CPT_phageK_gp162
gene-SAURSH1000_RS09270	3	41	4	13	114	4	19	131	3	26	167	2	26	75	3	7	30	2	15	13	1	host	gene-SAURSH1000_RS09270
gene-SAURSH1000_RS04150	160	606	213	289	291	178	293	342	268	274	331	111	270	695	74	126	119	31	67	110	18	host	gene-SAURSH1000_RS04150
gene-SAURSH1000_RS05535	66	108	53	99	124	59	107	142	52	126	156	24	69	133	13	26	55	7	36	46	7	host	gene-SAURSH1000_RS05535
gene-SAURSH1000_RS06645	569	532	516	791	383	606	955	404	491	828	355	325	618	574	171	200	228	101	136	218	61	host	gene-SAURSH1000_RS06645
gene-SAURSH1000_RS04425	987	1203	1038	1594	1277	1194	1788	1330	1091	1736	1300	585	871	1070	321	222	323	120	180	339	63	host	gene-SAURSH1000_RS04425_gene_pepF
gene-SAURSH1000_RS03510	270	170	188	338	176	194	318	229	225	342	255	109	170	214	49	70	78	22	64	77	13	host	queF
gene-SAURSH1000_RS12360	3825	1899	4316	6161	1599	3417	6980	1591	4243	6068	2290	2860	2740	2439	1214	827	741	518	645	814	334	host	gene-SAURSH1000_RS12360
gene-SAURSH1000_RS02425	983	315	1374	1135	330	1728	1048	296	966	1030	241	590	641	224	364	159	106	183	75	112	112	host	gene-SAURSH1000_RS02425
gene-SAURSH1000_RS03005	473	638	343	851	737	408	820	673	380	940	676	313	866	822	176	319	342	99	229	334	48	host	gene-SAURSH1000_RS03005
gene-SAURSH1000_RS12135	134	172	208	178	140	221	223	127	192	158	114	71	95	114	55	33	37	19	19	43	10	host	gene-SAURSH1000_RS12135
gene-SAURSH1000_RS01620	231	261	226	342	362	331	387	571	269	403	650	101	289	536	46	68	162	30	62	144	19	host	gene-SAURSH1000_RS01620
gene-SAURSH1000_RS13050	2	62	3	14	6	4	6	9	8	7	12	3	6	39	3	4	4	5	1	2	0	host	hisH
gene-SAURSH1000_RS03735	389	546	367	407	669	519	290	618	248	591	482	175	489	463	240	175	171	61	58	161	36	host	gene-SAURSH1000_RS03735
gene-SAURSH1000_RS08025	1633	3923	1537	2047	2956	1838	2781	3352	1906	2417	4580	972	1861	5616	720	845	1386	348	420	1253	180	host	pfkA
gene-SAURSH1000_RS03965	37	115	30	46	62	33	63	44	46	91	68	32	85	167	24	21	33	16	10	24	13	host	gene-SAURSH1000_RS03965
gene-SAURSH1000_RS12530	60	36	45	73	39	57	80	25	50	63	52	43	38	42	25	16	13	7	8	17	2	host	gene-SAURSH1000_RS12530
gene-SAURSH1000_RS06015	2667	3820	1417	2789	4049	1618	2528	2164	1563	2582	1185	665	2554	2863	766	816	808	237	360	826	108	host	gene-SAURSH1000_RS06015
gene-SAURSH1000_RS08360	372	305	316	470	489	307	496	446	396	365	468	190	125	361	70	87	82	28	65	80	16	host	gene-SAURSH1000_RS08360
gene-SAURSH1000_RS03935	366	434	474	862	332	474	960	335	571	942	372	259	473	401	124	110	152	80	93	122	28	host	gene-SAURSH1000_RS03935
gene-SAURSH1000_RS01965	237	346	245	321	291	232	340	304	236	291	299	106	179	433	46	67	86	27	56	89	20	host	gene-SAURSH1000_RS01965
gene-SAURSH1000_RS12170	10	4	11	10	9	11	15	12	9	28	5	5	13	11	2	4	6	2	0	2	3	host	gene-SAURSH1000_RS12170
gene-SAURSH1000_RS08425	178	97	101	272	92	128	259	169	140	274	289	88	144	161	34	36	45	13	64	42	12	host	arsB
gene-SAURSH1000_RS00515	36	618	36	46	207	45	56	84	36	72	89	22	230	314	32	196	403	21	77	629	7	host	adhE
gene-SAURSH1000_RS03470	246	389	296	344	410	373	374	345	307	294	331	147	210	262	95	55	88	30	47	77	18	host	gene-SAURSH1000_RS03470
gene-SAURSH1000_RS06000	393	259	331	640	264	291	738	235	357	751	294	220	469	381	111	153	113	36	120	118	31	host	gene-SAURSH1000_RS06000
gene-SAURSH1000_RS03635	1627	3028	1941	2940	380	1309	2989	245	1277	3553	270	1336	4550	1451	1276	1767	1291	992	747	935	490	host	raiA
gene-SAURSH1000_RS04055	192	135	157	281	231	174	346	211	188	292	289	139	176	218	61	55	88	17	55	63	8	host	gene-SAURSH1000_RS04055
gene-SAURSH1000_RS09790	952	1108	1163	1225	1040	1306	1260	1191	948	1309	1395	520	620	1167	285	207	357	187	179	368	110	host	gene-SAURSH1000_RS09790
gene-SAURSH1000_RS09735	16	118	14	19	40	8	20	37	14	30	27	5	11	28	7	10	6	9	8	5	2	host	gene-SAURSH1000_RS09735
gene-SAURSH1000_RS11100	1459	3474	1737	1793	1980	1934	2059	2310	1382	2541	2999	840	3404	4395	1124	950	1623	534	525	1176	310	host	fdhF
gene-SAURSH1000_RS03960	57	246	75	85	143	74	130	107	135	186	143	60	122	244	67	23	57	27	15	38	21	host	gene-SAURSH1000_RS03960
gene-SAURSH1000_RS09100	248	381	317	436	470	400	460	365	387	499	327	181	278	299	105	78	111	40	49	104	31	host	gene-SAURSH1000_RS09100
gene-SAURSH1000_RS02060	8967	10333	16475	11537	1240	10861	12429	917	8165	12686	984	6427	10907	4222	4182	3186	2458	1801	2033	2854	985	host	treP
gene-SAURSH1000_RS08120	7	18	11	12	13	4	9	18	5	22	16	4	10	9	1	2	3	2	4	4	1	host	gene-SAURSH1000_RS08120
gene-SAURSH1000_RS00235	48	63	53	68	49	50	87	69	55	105	87	24	58	88	18	20	32	10	17	26	4	host	gene-SAURSH1000_RS00235
gene-SAURSH1000_RS04950	191	113	178	340	207	234	437	401	253	578	697	181	200	513	56	64	166	23	79	139	11	host	gene-SAURSH1000_RS04950
gene-SAURSH1000_RS06775	259	390	267	390	364	282	492	320	332	360	291	131	241	285	65	85	96	22	44	113	25	host	gene-SAURSH1000_RS06775
gene-SAURSH1000_RS10155	1637	1610	2075	1566	889	2085	1924	663	1356	2273	599	968	2009	1065	774	636	562	386	347	861	229	host	gene-SAURSH1000_RS10155
gene-SAURSH1000_RS09910	102	103	71	112	112	78	176	135	93	100	136	233	60	131	21	32	28	7	8	38	4	host	csoR
gene-SAURSH1000_RS12545	32	27	20	22	36	22	34	40	29	39	42	9	12	33	12	17	5	7	4	6	2	host	gene-SAURSH1000_RS12545
gene-SAURSH1000_RS03450	275	320	309	444	331	299	542	428	319	532	523	173	284	493	100	75	111	34	60	135	26	host	gene-SAURSH1000_RS03450
gene-SAURSH1000_RS10615	101	174	121	201	149	142	193	154	146	342	203	72	231	177	37	49	83	24	29	68	9	host	gene-SAURSH1000_RS10615
gene-SAURSH1000_RS01520	206	129	166	241	118	154	287	125	167	262	173	98	172	238	46	58	66	13	54	68	14	host	gene-SAURSH1000_RS01520
gene-SAURSH1000_RS10725	7416	5648	5602	8543	4681	5613	7949	8592	4596	8467	12428	2401	3731	7653	1717	801	1363	660	699	1376	453	host	rpsH
gene-CPT_phageK_gp159	0	0	0	281	2	0	11	3	10	143	62	253	746	761	1120	10713	7198	25477	26431	22191	17765	phage	gene-CPT_phageK_gp159
gene-SAURSH1000_RS08975	9615	2947	4256	4865	2574	1253	5531	2810	3266	6014	4134	3467	2790	3605	1391	1798	553	836	1164	768	676	host	gene-SAURSH1000_RS08975
gene-SAURSH1000_RS04975	303	256	262	629	235	244	566	272	336	523	292	215	421	326	93	141	109	44	107	81	27	host	gene-SAURSH1000_RS04975
gene-SAURSH1000_RS10710	12292	7889	8588	12097	6286	7561	12038	10788	6143	12062	18188	4478	5469	13704	3324	1266	2000	1108	1070	2004	678	host	rpsE
gene-CPT_phageK_gp006	0	0	0	1	0	0	48	3	17	801	165	1018	1729	1595	1168	332	473	276	155	133	115	phage	gene-CPT_phageK_gp006
gene-SAURSH1000_RS12715	393	192	309	611	202	295	556	178	348	502	230	205	189	135	80	66	51	36	60	49	27	host	gene-SAURSH1000_RS12715
gene-SAURSH1000_RS10805	218	183	165	301	213	188	250	177	192	311	182	113	213	137	47	73	57	24	72	50	14	host	gene-SAURSH1000_RS10805
gene-SAURSH1000_RS05590	23709	10361	13479	29075	6383	7743	30890	7029	14160	21393	11770	12724	15983	18977	8735	16406	7640	9447	15897	9281	5773	host	rpmB
gene-SAURSH1000_RS12200	11	28	19	5	13	13	15	14	4	15	7	5	10	15	2	7	7	1	3	4	4	host	gene-SAURSH1000_RS12200
gene-SAURSH1000_RS04810	121	538	127	136	572	127	173	413	108	172	248	76	396	397	43	77	169	37	51	119	18	host	purM
gene-SAURSH1000_RS11075	843	576	1237	1493	354	1092	1385	324	892	1278	359	677	1028	548	353	320	268	215	166	265	115	host	gene-SAURSH1000_RS11075
gene-SAURSH1000_RS05085	6097	4770	4772	10431	6166	4442	11101	8681	6061	7298	11431	3537	2578	5673	1106	1217	1224	383	1264	1567	269	host	gene-SAURSH1000_RS05085
gene-SAURSH1000_RS02500	8628	5703	7339	9873	7743	6932	10485	9110	6173	6395	13058	3422	2456	6428	1972	1238	1786	720	1172	1799	441	host	rplK
gene-SAURSH1000_RS05880	288	245	258	367	401	260	462	474	266	402	632	153	143	322	46	61	86	29	41	76	16	host	gene-SAURSH1000_RS05880
gene-SAURSH1000_RS13245	621	875	568	753	1142	644	846	1477	560	855	1835	372	399	836	208	153	215	97	125	253	67	host	mnmG
gene-SAURSH1000_RS02890	0	3	1	0	3	1	0	3	0	2	1	0	4	4	2	0	2	0	1	4	0	host	gene-SAURSH1000_RS02890
gene-SAURSH1000_RS04695	178	198	151	236	238	130	260	246	196	266	237	99	129	204	33	41	34	24	41	49	15	host	gene-SAURSH1000_RS04695
gene-SAURSH1000_RS06170	73	132	50	88	90	47	81	87	44	80	80	31	71	163	18	29	39	13	15	29	12	host	thrB
gene-SAURSH1000_RS04380	3	5	0	1	2	2	7	3	2	2	2	1	4	1	1	0	0	1	4	0	0	host	opp4A
gene-SAURSH1000_RS05610	1558	1810	1703	2104	1806	1798	2229	2050	1438	1649	1910	693	642	961	218	303	263	112	198	389	49	host	fapR
gene-SAURSH1000_RS05245	25	30	24	71	33	21	57	50	13	85	71	18	70	65	8	23	30	1	20	28	0	host	gene-SAURSH1000_RS05245
gene-SAURSH1000_RS08680	20	52	26	41	12	37	24	9	18	50	10	12	61	32	22	17	22	6	13	6	6	host	gene-SAURSH1000_RS08680
gene-SAURSH1000_RS09220	431	420	346	598	616	510	654	588	482	622	589	230	330	512	97	115	166	55	90	160	35	host	gene-SAURSH1000_RS09220
gene-SAURSH1000_RS01145	752	439	618	737	1276	628	925	1355	551	499	1398	479	164	440	178	102	73	92	54	88	60	host	lytM
gene-SAURSH1000_RS04690	43	19	40	36	28	27	38	25	31	58	38	19	42	27	19	7	10	5	3	10	2	host	sspA
gene-SAURSH1000_RS06500	19	294	31	31	75	24	36	30	36	52	23	12	62	136	11	18	24	7	11	9	7	host	gene-SAURSH1000_RS06500
gene-SAURSH1000_RS02535	8645	7089	6119	11639	8961	5307	13144	9020	6473	10885	9289	3397	4865	8530	1559	1540	1458	466	1399	1629	346	host	gene-SAURSH1000_RS02535
gene-SAURSH1000_RS06885	905	1095	1028	1045	1072	1122	1309	1039	872	1049	1200	481	601	1052	265	209	281	73	148	319	70	host	gene-SAURSH1000_RS06885
gene-SAURSH1000_RS02730	136	115	118	199	132	125	186	139	134	170	137	69	78	126	29	38	33	9	44	49	8	host	gene-SAURSH1000_RS02730
gene-SAURSH1000_RS07825	7	5	3	9	9	6	9	12	7	3	10	4	6	4	1	0	2	0	1	0	5	host	radC
gene-CPT_phageK_gp028	1	0	0	21	1	1	60	7	19	1663	195	1757	6533	3113	4421	2538	3073	3230	1548	2065	827	phage	gene-CPT_phageK_gp028
gene-SAURSH1000_RS10780	19982	12275	13466	16612	12912	10995	16424	18804	9944	13947	27367	6435	4950	12376	3888	2324	2593	1597	1814	3094	1018	host	rplB
gene-CPT_phageK_gp143	1	2	0	158	8	3	255	34	133	3609	722	5375	15326	9418	14147	13774	13388	21564	16599	16745	11134	phage	gene-CPT_phageK_gp143
gene-SAURSH1000_RS09180	270	300	252	448	267	256	491	335	329	453	459	181	197	356	65	79	87	27	65	97	20	host	yfkAB
gene-SAURSH1000_RS07500	187	208	153	382	226	155	397	242	186	339	303	163	224	244	77	102	82	40	75	70	17	host	gene-SAURSH1000_RS07500
gene-SAURSH1000_RS04850	1779	1849	1587	3559	1537	1937	3059	2073	1829	3122	2111	1343	2352	1950	658	745	719	370	765	640	239	host	gene-SAURSH1000_RS04850
gene-SAURSH1000_RS08175	340	206	367	642	191	332	708	267	404	705	429	284	353	522	113	109	109	57	89	131	39	host	gene-SAURSH1000_RS08175
gene-SAURSH1000_RS09990	11975	6724	10244	11789	4965	9584	13363	5499	7479	12791	8196	5688	7968	11445	3956	2684	3022	1708	1548	3864	1001	host	atpD
gene-SAURSH1000_RS08515	158	107	154	153	160	127	186	136	119	133	188	74	58	159	40	33	40	21	27	43	10	host	gene-SAURSH1000_RS08515
gene-SAURSH1000_RS02100	1305	1267	1317	1939	1153	1314	2283	1434	1378	1908	1587	978	1201	1755	572	537	560	303	378	497	142	host	recR
gene-SAURSH1000_RS06130	39	54	70	87	78	79	133	79	79	117	88	36	79	106	13	16	32	7	21	24	4	host	gene-SAURSH1000_RS06130
gene-SAURSH1000_RS03120	1987	2034	1455	3317	1664	1541	2779	1487	1560	2253	1387	798	1385	1277	260	480	409	129	397	447	76	host	gene-SAURSH1000_RS03120
gene-SAURSH1000_RS00100	505	920	545	639	673	496	820	642	455	676	716	296	452	746	174	146	251	85	91	268	52	host	yycF
gene-SAURSH1000_RS11815	103	113	74	89	97	76	92	67	62	133	81	45	103	250	24	85	117	25	42	148	12	host	gene-SAURSH1000_RS11815
gene-SAURSH1000_RS04375	78	568	98	94	321	111	126	304	89	144	184	63	189	331	53	60	83	30	22	47	11	host	gene-SAURSH1000_RS04375
gene-SAURSH1000_RS07765	480	505	413	504	541	419	624	764	376	539	1086	184	249	645	126	103	188	38	71	181	35	host	ruvA
gene-SAURSH1000_RS07685	658	822	651	706	775	598	998	830	628	736	1071	444	449	970	173	175	199	81	112	219	63	host	gene-SAURSH1000_RS07685
gene-SAURSH1000_RS06365	23	40	22	41	47	44	32	33	31	27	33	13	28	31	4	10	10	0	6	5	1	host	gene-SAURSH1000_RS06365
gene-SAURSH1000_RS12795	192	269	260	332	194	319	385	162	285	442	216	119	248	203	83	51	55	21	38	74	14	host	nsaR
gene-SAURSH1000_RS10160	890	804	1100	872	428	970	1025	354	609	1009	307	505	917	585	405	321	301	185	145	430	122	host	deoC
gene-SAURSH1000_RS13125	31	39	26	36	48	22	33	49	35	48	53	17	29	32	13	10	8	10	8	7	2	host	pcp
