Geneid	Ctrl_R1	Ctrl_R2	Ctrl_R3	0_R1	0_R2	0_R3	2_R1	2_R2	2_R3	5_R1	5_R2	5_R3	10_R1	10_R2	10_R3	20_R1	20_R2	20_R3	30_R1	30_R2	30_R3	Entity	Symbol
gene-NWMN_RS08755	735	566	1116	808	968	898	764	766	857	713	773	629	418	690	301	376	320	292	361	289	182	host	hemL
gene-NWMN_RS05835	52	33	141	61	66	102	59	50	101	77	34	95	40	34	58	71	34	68	71	37	57	host	gene-NWMN_RS05835
gene-NWMN_RS02930	605	382	929	611	538	645	702	392	607	552	512	417	239	434	246	370	201	232	476	233	150	host	gene-NWMN_RS02930
gene-NWMN_RS13580	5	1	2	5	5	3	2	2	5	1	4	2	2	2	1	0	0	3	3	1	0	host	gene-NWMN_RS13580
gene-NWMN_RS05920	52	12	41	30	35	26	39	26	27	17	12	13	5	25	7	11	9	3	17	13	5	host	isdG
gene-NWMN_RS02080	136	85	86	100	100	85	83	55	81	76	54	49	58	93	33	36	26	26	22	35	13	host	gene-NWMN_RS02080
gene-NWMN_RS01800	1	1	1	2	2	1	1	0	2	0	0	3	0	2	1	2	0	0	0	1	1	host	gene-NWMN_RS01800
gene-NWMN_RS12675	544	385	257	256	325	228	324	211	255	188	138	175	133	323	85	200	124	105	108	81	44	host	gene-NWMN_RS12675
gene-NWMN_RS03690	165	171	359	175	314	383	171	175	254	282	188	384	250	676	206	152	188	125	128	108	67	host	gene-NWMN_RS03690
gene-NWMN_RS01620	10	5	37	14	16	30	10	9	22	13	14	12	6	10	16	23	8	19	18	10	9	host	gene-NWMN_RS01620
gene-NWMN_RS13925	1218	1661	799	598	1490	862	470	692	1036	1167	725	1237	1239	2607	715	1096	1264	743	585	836	384	host	gene-NWMN_RS13925
gene-NWMN_RS00305	63	69	70	52	53	65	57	38	47	71	27	88	54	251	47	26	41	29	18	26	10	host	gene-NWMN_RS00305
gene-CPT_phageK_gp034	2	0	0	3	22	28	359	37	1283	1277	449	2378	1403	1199	1843	1597	1371	1951	1489	765	1545	phage	gene-CPT_phageK_gp034
gene-NWMN_RS11235	413	410	493	450	515	367	444	368	316	274	333	232	139	254	94	158	120	78	131	148	56	host	gene-NWMN_RS11235
gene-CPT_phageK_gp174	1	0	2	7	9	5	12	4	43	128	79	215	907	619	3244	60581	8376	35006	123863	56284	37704	phage	gene-CPT_phageK_gp174
gene-NWMN_RS12735	1391	942	1014	1927	1171	760	1633	1063	937	787	857	401	296	637	200	304	210	163	298	193	83	host	gene-NWMN_RS12735
gene-NWMN_RS10855	67	45	109	90	98	110	99	74	90	100	63	92	60	77	64	101	42	69	110	33	49	host	gene-NWMN_RS10855
gene-NWMN_RS12005	1090	1448	1597	1088	1436	920	1199	922	940	671	689	573	359	804	365	460	321	313	503	326	224	host	gene-NWMN_RS12005
gene-NWMN_RS14715	895	761	473	447	746	367	545	398	360	327	211	215	190	520	86	169	161	90	92	116	22	host	icaR
gene-NWMN_RS10905	3	1	7	5	2	2	5	1	4	3	2	1	2	1	1	1	1	2	2	0	1	host	gene-NWMN_RS10905
gene-NWMN_RS02360	484	1416	1432	397	1700	1146	317	636	787	961	746	652	513	1212	302	327	416	205	277	203	127	host	gene-NWMN_RS02360
gene-NWMN_RS11100	36	18	82	41	44	44	66	30	59	37	40	38	28	39	24	28	26	18	46	19	12	host	gene-NWMN_RS11100
gene-NWMN_RS06970	108	73	85	104	105	74	107	70	75	48	53	50	35	82	30	42	33	23	49	35	15	host	gene-NWMN_RS06970
gene-NWMN_RS00490	15	12	20	11	13	22	22	10	11	15	12	16	8	17	3	7	12	10	8	8	4	host	gene-NWMN_RS00490
gene-NWMN_RS07930	499	710	518	431	705	385	435	625	437	401	428	305	252	405	192	359	223	230	366	231	162	host	xerD
gene-NWMN_RS15905	2	1	10	1	3	3	3	3	6	7	1	4	4	6	2	3	4	3	4	1	1	host	lacA
gene-NWMN_RS05135	59	18	63	67	47	37	68	21	36	45	47	24	31	36	18	28	20	28	42	29	19	host	sspB
gene-NWMN_RS04475	151	99	233	195	173	177	148	125	123	149	111	215	102	283	91	100	119	48	86	75	29	host	gene-NWMN_RS04475
gene-NWMN_RS05265	98	40	107	159	173	144	71	125	108	58	70	65	91	86	42	58	46	30	28	32	21	host	purN
gene-NWMN_RS07360	40	156	42	40	179	83	28	94	62	65	46	63	43	52	44	50	35	37	38	34	14	host	dapB
gene-NWMN_RS07485	211	195	389	227	306	403	277	155	293	367	209	388	191	930	172	162	195	121	165	105	91	host	gene-NWMN_RS07485
gene-NWMN_RS07210	82	79	87	71	120	70	64	67	67	44	61	42	25	45	16	15	17	14	13	16	3	host	gene-NWMN_RS07210
gene-NWMN_RS08335	354	223	434	379	393	330	413	350	315	258	294	207	133	229	98	165	110	102	184	113	72	host	gene-NWMN_RS08335
gene-NWMN_RS06250	455	342	236	291	374	191	267	220	208	158	158	103	96	153	55	112	77	56	81	66	25	host	gene-NWMN_RS06250
gene-NWMN_RS07920	348	299	383	319	393	277	384	314	261	233	253	166	132	235	99	132	115	85	140	104	47	host	gene-NWMN_RS07920
gene-NWMN_RS02690	4277	2495	3157	3520	3200	2292	4067	2359	2544	2196	1935	1143	910	1634	556	696	617	541	695	559	251	host	gene-NWMN_RS02690
gene-NWMN_RS02905	844	478	1660	1216	1434	1230	1297	1258	1153	843	1008	688	450	793	354	541	442	329	534	438	205	host	nusG
gene-NWMN_RS03730	209	164	114	126	161	98	119	125	113	76	72	67	71	114	41	48	47	30	38	37	12	host	gene-NWMN_RS03730
gene-NWMN_RS14575	13	19	69	34	48	51	37	39	47	43	46	32	28	32	21	17	31	26	30	17	19	host	aur
gene-NWMN_RS12235	166	115	193	154	183	155	231	168	158	136	128	110	57	217	45	91	77	52	75	62	22	host	gene-NWMN_RS12235
gene-CPT_phageK_gp112	0	0	0	2	18	15	339	78	1068	3020	363	6586	6275	6314	9662	13179	10579	9422	8035	6765	4817	phage	gene-CPT_phageK_gp112
gene-NWMN_RS14980	220133	537476	262419	305771	350710	246549	354429	263208	266470	407063	335095	247899	293545	339935	259117	131429	254203	265872	156769	195262	240903	host	ffs
gene-NWMN_RS07140	898	576	1845	1428	1560	1572	1460	1317	1273	916	1309	735	508	633	461	690	506	475	772	501	291	host	parE
gene-NWMN_RS12535	516	553	698	522	684	492	473	467	541	383	409	320	224	542	196	266	231	190	235	207	119	host	moaA
gene-NWMN_RS05180	1078	1022	1061	982	1189	771	838	779	726	570	542	355	293	559	210	330	281	172	309	206	122	host	gene-NWMN_RS05180
gene-NWMN_RS04630	2481	2108	1691	1737	1945	1235	1833	1315	1475	1444	1197	850	720	1213	398	644	508	393	598	423	225	host	mnhD1
gene-NWMN_RS00410	7	6	13	4	7	6	5	7	5	6	4	7	8	10	6	6	7	4	7	2	3	host	gene-NWMN_RS00410
gene-NWMN_RS08280	409	368	528	431	517	397	521	400	427	391	385	302	216	380	159	218	200	150	155	157	78	host	recO
gene-NWMN_RS07020	635	482	364	394	384	293	611	257	350	329	208	202	192	485	101	175	168	130	105	83	54	host	gene-NWMN_RS07020
gene-CPT_phageK_gp025	0	0	0	0	2	0	25	8	60	376	54	977	1150	738	1667	2901	1746	1767	1615	1481	766	phage	gene-CPT_phageK_gp025
gene-NWMN_RS04120	860	696	2051	1277	1447	1612	1324	1203	1483	1060	1135	1229	709	1023	771	1110	802	724	1170	705	543	host	uvrA
gene-NWMN_RS10860	9	6	23	16	10	22	20	10	16	11	8	16	15	18	11	20	11	15	13	11	8	host	gene-NWMN_RS10860
gene-NWMN_RS11460	88	59	107	107	74	79	95	71	88	65	61	53	56	52	37	95	30	56	104	55	37	host	kdpB
gene-NWMN_RS06475	4867	2398	2916	3910	2695	2245	4853	2547	3188	2835	2812	1745	1318	1926	844	984	680	864	895	613	415	host	rpsP
gene-NWMN_RS02925	24157	12559	18443	16436	12237	11845	16898	7921	13852	13191	8998	9807	8131	13286	6236	9566	5535	6426	7881	4990	3215	host	rplL
gene-NWMN_RS11885	515	396	495	411	316	468	285	193	375	436	152	565	321	1133	302	265	286	263	225	134	159	host	gene-NWMN_RS11885
gene-NWMN_RS10410	401	438	532	385	483	420	594	386	472	357	351	394	203	522	224	313	160	273	321	157	234	host	gene-NWMN_RS10410
gene-NWMN_RS10605	749	775	1370	1200	1446	1021	1068	988	876	992	1099	504	456	637	236	385	404	211	302	326	114	host	purB
gene-NWMN_RS06030	7754	4753	3743	4427	3973	2444	4692	2685	2605	2438	1548	1578	1449	2338	632	1153	787	726	748	616	414	host	gene-NWMN_RS06030
gene-CPT_phageK_gp208	3	1	1	0	7	7	229	43	672	2161	289	4730	4680	4460	7035	11172	8511	6722	5621	5824	3166	phage	gene-CPT_phageK_gp208
gene-NWMN_RS06170	3780	5036	3000	3250	4854	2227	2726	2547	1913	2027	1971	1209	1043	1658	507	793	773	494	748	614	244	host	mraZ
gene-NWMN_RS15820	105	86	72	55	83	56	79	65	62	42	52	33	38	77	23	27	23	19	25	27	8	host	gene-NWMN_RS15820
gene-NWMN_RS05285	289	270	357	276	301	287	248	234	315	264	230	178	163	245	101	153	122	112	153	74	93	host	gene-NWMN_RS05285
gene-NWMN_RS01090	531	334	617	517	452	375	546	346	448	454	406	184	218	443	95	150	172	65	128	110	35	host	gene-NWMN_RS01090
gene-NWMN_RS07300	22	15	27	31	24	28	31	15	19	21	13	13	24	24	10	25	9	15	25	14	10	host	phoU
gene-NWMN_RS08440	239	177	461	360	394	371	393	328	376	288	317	169	113	200	100	112	92	77	117	105	41	host	gene-NWMN_RS08440
gene-NWMN_RS11810	1035	681	811	848	920	713	963	716	724	560	632	356	317	604	188	285	217	192	303	198	114	host	gene-NWMN_RS11810
gene-NWMN_RS01530	55	31	90	55	47	53	58	31	61	30	24	47	41	30	40	48	23	44	64	27	31	host	gene-NWMN_RS01530
gene-NWMN_RS05590	85	65	178	116	120	131	133	63	99	92	70	102	58	40	65	120	38	64	134	28	62	host	gene-NWMN_RS05590
gene-NWMN_RS01740	62	30	264	113	94	208	106	70	196	92	56	185	75	48	152	135	60	172	148	66	124	host	gene-NWMN_RS01740
gene-NWMN_RS00245	30	59	48	44	55	48	45	38	34	36	36	26	30	65	16	27	21	13	35	21	11	host	gene-NWMN_RS00245
gene-NWMN_RS11275	8	9	2	6	13	2	9	8	3	4	4	5	1	4	1	5	2	1	1	2	3	host	gene-NWMN_RS11275
gene-NWMN_RS03300	409	1834	649	458	2306	730	263	861	582	798	780	1126	1190	4038	836	2391	3680	625	893	2169	350	host	adhP
gene-NWMN_RS09355	3427	2018	2011	2303	2083	1405	2077	1573	1836	1109	916	855	721	1013	529	1378	520	782	1538	878	364	host	gene-NWMN_RS09355
gene-NWMN_RS13595	124	113	97	108	184	115	108	81	92	76	66	37	46	111	23	44	25	19	23	39	6	host	lnsB
gene-CPT_phageK_gp078	1	0	0	0	6	5	195	29	682	1143	185	2465	1522	1977	1551	1383	1300	1506	883	620	708	phage	gene-CPT_phageK_gp078
gene-NWMN_RS08490	67	27	151	80	57	90	125	54	84	112	94	105	41	44	53	35	20	36	36	23	35	host	gene-NWMN_RS08490
gene-NWMN_RS10350	36	14	61	42	25	62	67	24	49	32	22	54	22	16	29	43	12	19	43	17	32	host	gene-NWMN_RS10350
gene-NWMN_RS12225	44	24	32	38	27	29	40	17	31	26	11	27	19	72	15	15	12	7	5	14	6	host	gene-NWMN_RS12225
gene-NWMN_RS08965	309	294	537	413	511	406	400	363	354	308	311	244	184	275	101	195	161	135	165	106	82	host	gene-NWMN_RS08965
gene-NWMN_RS14605	638	549	813	740	912	941	773	800	727	540	778	392	253	437	208	245	196	214	301	219	119	host	gene-NWMN_RS14605
gene-NWMN_RS02090	396	332	297	299	441	237	308	264	253	225	172	122	104	244	52	102	103	56	66	60	31	host	gene-NWMN_RS02090
gene-NWMN_RS03860	2107	1504	2900	2366	2502	2150	3339	2468	2260	1853	2214	1096	877	1813	555	764	651	466	773	697	292	host	gene-NWMN_RS03860
gene-NWMN_RS09845	94	54	111	129	142	112	167	127	120	93	108	68	55	89	35	42	40	35	50	31	11	host	trmL
gene-NWMN_RS01015	1	0	1	1	3	1	2	6	4	1	0	0	0	1	2	2	1	1	3	0	0	host	gene-NWMN_RS01015
gene-NWMN_RS11835	467	552	657	342	652	603	280	344	869	262	254	533	320	1042	495	423	393	531	252	173	301	host	czrB
gene-NWMN_RS05255	238	175	216	376	528	369	159	237	199	156	159	148	202	219	95	97	105	79	87	80	34	host	purF
gene-NWMN_RS12520	31	22	20	20	23	14	30	27	13	15	8	11	12	17	8	11	10	11	13	10	6	host	gene-NWMN_RS12520
gene-NWMN_RS00650	24	84	18	25	147	28	30	148	27	15	100	14	15	29	6	5	9	13	7	5	5	host	gene-NWMN_RS00650
gene-CPT_phageK_gp166	2	1	3	11	15	2	26	17	92	640	76	970	1900	1371	2330	58762	6722	40625	257509	75665	95341	phage	gene-CPT_phageK_gp166
gene-NWMN_RS09270	517	448	380	394	492	306	407	394	373	255	313	178	137	264	90	148	95	107	159	110	42	host	gene-NWMN_RS09270
gene-NWMN_RS10170	24	11	44	27	26	47	35	21	35	23	16	27	12	29	22	22	10	18	29	14	11	host	gene-NWMN_RS10170
gene-NWMN_RS12035	606	290	598	603	391	372	729	329	374	352	323	222	153	207	111	122	61	120	159	68	72	host	gene-NWMN_RS12035
gene-NWMN_RS06985	689	477	485	438	571	350	497	290	381	321	201	243	235	458	112	228	223	114	150	172	59	host	gene-NWMN_RS06985
gene-NWMN_RS13590	334	318	496	430	491	323	460	387	368	335	359	262	159	332	116	132	137	88	96	104	59	host	gene-NWMN_RS13590
gene-CPT_phageK_gp006	1	0	0	0	3	3	53	13	229	674	90	1394	925	1120	1024	819	917	631	455	333	355	phage	gene-CPT_phageK_gp006
gene-NWMN_RS08165	17	20	21	8	14	13	18	16	14	9	5	6	9	14	2	9	7	3	8	7	4	host	comGB
gene-CPT_phageK_gt004	0	0	0	0	0	0	4	2	23	85	28	154	296	222	649	1836	893	1299	1172	1282	615	phage	tRNA-Asp
gene-NWMN_RS03325	511	410	464	456	486	352	514	447	389	310	426	164	150	285	61	134	98	60	106	81	24	host	gene-NWMN_RS03325
gene-NWMN_RS06490	16091	12413	11880	15245	10202	8962	13176	7870	10091	11206	9062	6503	5781	6962	3519	5078	3650	3803	4898	3000	1923	host	rplS
gene-NWMN_RS11950	1428	2846	1142	1782	1541	999	1220	1414	1365	1076	1829	584	458	717	344	307	378	330	356	372	285	host	gene-NWMN_RS11950
gene-NWMN_RS03795	321	234	515	449	438	412	433	348	389	291	302	167	155	292	101	151	152	105	137	117	48	host	nagA
gene-NWMN_RS14525	359	256	273	257	238	211	338	202	222	205	153	108	81	240	55	70	70	50	81	71	35	host	gene-NWMN_RS14525
gene-NWMN_RS02645	794	741	2454	1452	1888	1898	1658	1377	1711	1306	1772	1001	627	937	528	588	588	519	647	461	303	host	gene-NWMN_RS02645
gene-NWMN_RS03145	169	123	117	116	130	106	122	111	88	82	85	50	37	111	30	54	35	27	37	29	12	host	gene-NWMN_RS03145
gene-NWMN_RS03930	197	177	206	124	145	236	114	79	155	267	76	363	167	666	158	126	131	96	102	46	67	host	gene-NWMN_RS03930
gene-NWMN_RS10940	28	13	33	27	14	20	28	12	28	17	9	17	11	14	9	20	11	13	16	7	3	host	gene-NWMN_RS10940
gene-NWMN_RS09670	1131	1621	964	1336	1183	791	1116	1046	1074	871	1219	497	426	649	225	248	307	260	289	293	190	host	gene-NWMN_RS09670
gene-NWMN_RS13495	208	225	333	247	351	278	305	286	293	177	259	161	101	232	101	121	124	93	132	91	49	host	gene-NWMN_RS13495
gene-NWMN_RS00285	1645	918	1887	1691	1277	1399	2676	1516	1497	2372	1897	719	773	1430	419	693	372	454	834	484	285	host	gene-NWMN_RS00285
gene-NWMN_RS01870	532	313	429	526	327	282	670	287	330	587	472	236	211	380	103	111	95	73	100	102	51	host	glpT
gene-NWMN_RS14675	45	31	39	22	31	41	32	25	21	32	34	27	20	50	13	16	10	12	16	15	4	host	gene-NWMN_RS14675
gene-CPT_phageK_gp087	0	1	0	0	5	11	266	54	830	2313	370	5263	3861	3565	4587	4416	4682	3893	2703	2066	2076	phage	gene-CPT_phageK_gp087
gene-NWMN_RS03455	1359	1134	1004	1134	1223	776	1048	904	854	665	550	395	377	708	221	426	288	250	326	300	136	host	tagH
gene-NWMN_RS01230	18	11	19	17	11	19	18	11	13	10	11	8	5	13	3	9	3	5	5	3	9	host	essA
gene-NWMN_RS06395	504	432	335	366	515	303	426	385	325	239	268	130	104	265	79	129	84	95	117	91	48	host	gene-NWMN_RS06395
gene-NWMN_RS00655	20	71	15	17	125	18	28	119	34	21	91	8	9	27	8	13	9	10	9	4	1	host	gene-NWMN_RS00655
gene-NWMN_RS00555	11	8	90	27	17	75	23	11	52	26	22	76	15	34	40	27	23	57	36	14	33	host	cap8E
gene-NWMN_RS05340	1283	1103	1022	722	1163	705	519	530	619	408	279	301	245	557	178	391	243	142	266	291	87	host	gene-NWMN_RS05340
gene-NWMN_RS06185	2308	1793	3083	2788	3364	2141	2771	2462	2079	1718	2264	1266	898	1666	667	998	863	618	987	813	329	host	gene-NWMN_RS06185
gene-NWMN_RS08405	1088	837	1098	953	1197	854	1049	923	925	619	734	545	286	631	223	321	209	218	296	247	127	host	gene-NWMN_RS08405
gene-NWMN_RS08630	731	563	1071	830	974	783	1009	805	850	606	765	400	291	614	184	298	275	184	292	283	109	host	recJ
gene-NWMN_RS09465	34	18	25	27	15	14	19	17	20	8	8	6	6	14	4	19	6	10	9	6	3	host	gene-NWMN_RS09465
gene-CPT_phageK_gp225	1	0	0	1	10	6	210	46	551	2571	296	5635	6790	6251	9693	18280	12781	12336	8972	9853	4429	phage	gene-CPT_phageK_gp225
gene-NWMN_RS10425	160	110	259	157	201	198	252	155	203	169	142	154	109	158	119	133	75	122	208	60	102	host	gene-NWMN_RS10425
gene-CPT_phageK_gp061	0	0	0	0	3	1	72	9	222	586	65	1305	805	916	932	919	870	713	505	373	308	phage	gene-CPT_phageK_gp061
gene-NWMN_RS05280	118	108	160	103	134	138	128	119	143	116	107	79	60	124	49	91	47	38	66	39	39	host	gene-NWMN_RS05280
gene-NWMN_RS05785	17	13	41	24	19	42	26	17	29	21	15	31	13	7	18	26	9	23	30	4	12	host	gene-NWMN_RS05785
gene-NWMN_RS13215	51	415	209	63	521	484	63	189	235	521	445	918	766	2706	599	794	1562	336	387	501	177	host	cobA
gene-NWMN_RS09500	7	4	6	6	4	4	8	8	7	3	2	4	1	7	2	5	3	1	1	1	1	host	gene-NWMN_RS09500
gene-NWMN_RS13030	82	83	108	91	113	84	93	81	78	77	77	42	22	48	20	31	35	15	35	24	16	host	hssR
gene-NWMN_RS08005	191	138	270	209	250	219	227	170	170	193	163	146	103	173	91	112	106	76	113	83	40	host	gene-NWMN_RS08005
gene-NWMN_RS13290	1732	2968	1955	2190	4551	2241	2475	3389	2503	1588	3369	1521	822	1769	830	718	645	735	622	414	419	host	gene-NWMN_RS13290
gene-CPT_phageK_gp121	0	0	0	3	11	8	292	75	953	3227	428	7115	7362	5292	11472	15857	13336	11235	8466	8266	5532	phage	gene-CPT_phageK_gp121
gene-NWMN_RS03395	109	113	93	57	90	82	65	42	94	46	23	82	55	218	52	55	38	36	52	24	28	host	mnhC2
gene-NWMN_RS02765	1040	1480	896	1097	1212	745	1149	863	874	713	778	416	358	549	234	241	252	294	226	199	224	host	gene-NWMN_RS02765
gene-NWMN_RS05930	343	323	288	375	368	270	385	282	219	241	248	131	107	202	56	80	88	30	85	58	32	host	gene-NWMN_RS05930
gene-NWMN_RS09705	202	193	262	263	305	209	264	232	222	162	194	121	66	136	68	90	65	50	76	57	23	host	gene-NWMN_RS09705
gene-NWMN_RS10655	299	302	313	312	305	256	410	248	277	355	331	335	204	775	146	139	179	85	112	97	54	host	gene-NWMN_RS10655
gene-NWMN_RS07480	25	25	24	24	18	18	24	11	14	26	4	18	17	30	14	18	13	7	14	6	10	host	gene-NWMN_RS07480
gene-NWMN_RS11210	5107	4138	3250	2532	4098	2795	3848	3058	3432	2390	2293	2320	1603	4191	1125	1300	1384	965	846	941	533	host	agrB
gene-NWMN_RS13510	64	61	89	54	58	62	52	63	55	42	47	49	50	100	31	77	97	42	47	77	16	host	gene-NWMN_RS13510
gene-NWMN_RS07640	576	576	864	768	844	635	684	766	587	427	613	321	218	354	164	248	209	176	235	204	105	host	gene-NWMN_RS07640
gene-NWMN_RS03685	311	452	507	269	494	539	258	242	359	387	251	439	322	827	239	205	265	159	182	145	104	host	gene-NWMN_RS03685
gene-NWMN_RS06895	3	1	4	0	4	0	1	1	0	1	2	0	0	1	0	1	1	0	0	1	1	host	gene-NWMN_RS06895
gene-NWMN_RS12630	2	4	13	14	7	2	6	5	8	5	6	6	8	2	3	5	1	1	4	1	1	host	gene-NWMN_RS12630
gene-NWMN_RS07690	1817	1471	2387	1993	2040	1801	2086	1526	1969	1917	1838	1231	859	1633	607	728	728	513	643	558	325	host	asnS
gene-NWMN_RS00320	2319	1068	1182	1253	1462	881	1802	1018	1014	1118	879	507	546	1143	235	366	277	211	317	247	86	host	sarS
gene-NWMN_RS15885	207	158	120	119	176	80	231	152	121	106	77	69	46	138	40	65	61	55	56	40	29	host	gene-NWMN_RS15885
gene-NWMN_RS05495	2245	1926	2008	1610	2408	1519	2178	1448	1658	1626	1482	993	749	1808	336	576	471	300	540	467	199	host	cyoE
gene-NWMN_RS08170	28	37	29	32	52	31	23	24	27	16	29	9	10	37	4	14	16	7	15	14	2	host	comGA
gene-NWMN_RS13120	134	78	123	78	82	102	100	88	116	71	83	98	41	96	52	57	38	84	61	33	54	host	gene-NWMN_RS13120
gene-NWMN_RS14685	48	39	92	38	55	79	51	29	48	58	35	76	41	184	41	33	42	25	33	22	9	host	gene-NWMN_RS14685
gene-NWMN_RS14890	30	29	31	25	24	28	23	17	14	16	16	11	6	21	4	7	7	4	10	7	6	host	vraD
gene-NWMN_RS13070	69	38	137	80	100	89	83	59	69	29	45	44	22	51	19	36	36	20	32	23	12	host	gene-NWMN_RS13070
gene-NWMN_RS07525	647	500	1047	827	917	782	904	668	685	702	679	549	423	770	273	318	382	216	245	243	124	host	gene-NWMN_RS07525_gene_msrA
gene-NWMN_RS14275	69	118	121	66	92	102	55	39	82	127	45	178	160	674	125	112	174	63	54	51	42	host	gene-NWMN_RS14275
gene-NWMN_RS11705	874	759	1658	916	990	1403	877	519	985	1241	613	1966	984	2620	1061	813	866	741	651	427	380	host	gene-NWMN_RS11705
gene-NWMN_RS05615	19	5	36	18	14	25	33	15	24	20	11	23	15	5	11	20	9	8	31	9	11	host	gene-NWMN_RS05615
gene-NWMN_RS06500	432	327	262	259	312	196	289	257	237	186	144	140	118	299	66	123	112	53	109	68	47	host	yfhO
gene-NWMN_RS01325	17	6	23	20	14	15	16	8	17	7	10	11	6	12	3	14	14	4	9	3	3	host	gene-NWMN_RS01325
gene-NWMN_RS10750	144	102	71	70	121	87	118	85	80	58	51	62	39	78	38	44	19	29	39	24	15	host	gene-NWMN_RS10750
gene-NWMN_RS12655	92	63	92	83	78	58	71	56	61	58	43	32	30	49	25	42	28	17	28	17	9	host	ureG
gene-NWMN_RS04010	165	116	112	90	149	108	131	98	97	85	76	52	42	83	27	50	22	30	52	36	12	host	gene-NWMN_RS04010
gene-NWMN_RS00950	311	151	276	239	188	173	305	181	211	208	135	93	114	221	45	74	63	38	85	80	22	host	gene-NWMN_RS00950
gene-NWMN_RS05690	15	7	45	23	22	35	37	19	33	24	12	36	17	12	26	37	14	15	46	11	15	host	gene-NWMN_RS05690
gene-NWMN_RS10290	11	2	31	25	11	25	15	15	36	19	9	29	21	15	18	37	15	21	35	10	13	host	gene-NWMN_RS10290
gene-CPT_phageK_gp180	1	0	0	0	5	2	43	10	178	423	83	969	1688	1014	4360	18303	6077	11457	18143	14471	5522	phage	gene-CPT_phageK_gp180
gene-NWMN_RS06615	2140	1785	2994	2513	2922	2032	2579	2373	2102	1729	2165	1329	737	1323	623	857	681	523	866	633	388	host	gene-NWMN_RS06615
gene-NWMN_RS10240	25	18	93	48	30	61	51	25	59	40	22	46	40	25	35	45	16	29	49	21	16	host	gene-NWMN_RS10240
gene-NWMN_RS01555	12	3	31	13	11	21	8	4	17	13	8	25	8	2	16	16	4	11	18	4	5	host	gene-NWMN_RS01555
gene-NWMN_RS12060	296	219	301	244	310	218	339	213	231	214	211	130	114	183	89	146	80	75	124	84	54	host	sfaD
gene-NWMN_RS08045	650	505	1299	826	1249	932	1012	913	802	664	858	578	415	658	255	379	414	213	342	275	110	host	recN
gene-NWMN_RS12280	286	235	399	304	467	327	352	345	300	265	285	148	123	209	89	129	123	88	124	93	62	host	gene-NWMN_RS12280
gene-NWMN_RS01665	70	41	253	108	100	175	79	60	139	82	59	146	53	46	88	99	40	111	99	45	94	host	gene-NWMN_RS01665
gene-NWMN_RS14480	1	0	0	0	2	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	host	gene-NWMN_RS14480
gene-NWMN_RS12635	14	4	20	11	10	14	10	9	14	12	10	10	5	4	11	13	9	7	8	2	3	host	gene-NWMN_RS12635
gene-NWMN_RS06410	2261	1755	3718	3144	3481	2760	3240	2960	2713	2041	2576	1674	1081	1593	838	1272	1052	806	1395	1083	520	host	fakA
gene-NWMN_RS13680	77	95	68	42	183	76	64	93	61	37	62	45	34	59	31	41	43	22	34	28	11	host	gene-NWMN_RS13680
gene-NWMN_RS14935	8	9	10	6	14	12	12	1	9	22	8	11	6	28	7	8	8	3	7	4	4	host	gene-NWMN_RS14935
gene-NWMN_RS05465	252	241	192	202	266	149	218	166	206	161	159	104	79	145	41	67	48	50	47	44	22	host	gene-NWMN_RS05465
gene-NWMN_RS13400	29	19	17	23	29	28	17	22	25	12	10	16	8	25	6	13	4	5	15	4	3	host	gene-NWMN_RS13400
gene-NWMN_RS06140	219	384	249	271	264	202	333	186	215	255	237	121	158	141	96	40	71	99	51	62	87	host	gene-NWMN_RS06140
gene-NWMN_RS07850	299	195	192	191	199	171	230	144	166	121	96	129	80	131	62	125	61	87	134	76	42	host	gene-NWMN_RS07850
gene-NWMN_RS04940	1368	1096	836	954	1291	703	1274	1007	883	829	841	461	420	809	199	315	239	187	263	199	77	host	cozEa
gene-NWMN_RS12365	4151	1850	11451	7430	5214	7916	8191	5498	6396	5711	7429	4615	2129	3686	1994	2150	1603	1764	2829	1747	1246	host	rplE
gene-NWMN_RS14775	6	10	24	12	21	8	4	11	14	11	12	8	9	16	3	7	9	6	9	5	2	host	gene-NWMN_RS14775
gene-NWMN_RS11225	6318	5578	4762	3944	5535	4125	5369	4301	5117	3555	3581	3157	1982	5656	1447	1542	1705	1183	928	1060	536	host	gene-NWMN_RS11225
gene-NWMN_RS05655	7	4	26	14	2	11	9	7	19	10	4	13	9	4	7	13	6	13	13	3	5	host	gene-NWMN_RS05655
gene-NWMN_RS09385	1278	1116	984	1137	1104	739	997	666	729	500	463	476	276	466	215	371	273	221	267	291	122	host	gene-NWMN_RS09385
gene-NWMN_RS04335	558	707	644	315	477	647	282	153	442	668	205	971	637	1969	553	508	583	462	277	267	173	host	gene-NWMN_RS04335
gene-NWMN_RS13265	96	72	74	71	79	50	64	42	69	55	46	52	45	76	26	49	23	27	51	29	22	host	gene-NWMN_RS13265
gene-CPT_phageK_gp067	0	1	0	2	8	3	166	25	439	1205	143	2545	2655	2973	3608	5176	3931	3312	2229	2281	1473	phage	gene-CPT_phageK_gp067
gene-NWMN_RS07215	45	38	36	40	52	31	34	30	32	23	32	32	7	15	16	7	7	6	9	10	3	host	gene-NWMN_RS07215
gene-NWMN_RS04790	147	99	124	110	124	76	142	71	90	67	52	44	36	86	24	51	52	34	37	29	16	host	gene-NWMN_RS04790
