Geneid	5_R1	5_R2	5_R3	15_R1	15_R2	15_R3	30_R1	30_R2	30_R3	Entity	Symbol
gene-Saur515_RS06730	174	166	201	65	54	91	81	76	25	host	gene-Saur515_RS06730
gene-Saur515_RS04425	901	1030	1051	180	173	256	369	253	119	host	gene-Saur515_RS04425
gene-Saur515_RS05030	122	120	115	39	36	58	73	63	21	host	mnhG2
gene-Saur515_RS03005	80	97	94	18	18	49	40	20	21	host	gene-Saur515_RS03005
gene-Saur515_RS03545	1752	1644	1746	610	551	737	891	309	310	host	rplX
gene-Saur515_RS10595	1951	1873	2011	633	542	916	844	547	393	host	gene-Saur515_RS10595
gene-Saur515_RS04560	751	874	915	279	237	367	240	256	107	host	gene-Saur515_RS04560
gene-Saur515_RS02135	459	526	497	122	135	245	294	189	129	host	gene-Saur515_RS02135
gene-Saur515_RS09775	4147	4272	5234	1532	1068	2229	1964	1747	1068	host	gene-Saur515_RS09775
gene-Saur515_RS02930	527	584	600	160	147	253	269	223	112	host	gene-Saur515_RS02930
gene-Saur515_RS08575	124	135	157	46	38	65	40	52	17	host	dapA
gene-Saur515_RS13830	130	82	101	39	23	43	44	35	18	host	gene-Saur515_RS13830
gene-Saur515_RS08695	31	25	40	9	12	10	6	3	2	host	gene-Saur515_RS08695
gene-Saur515_RS02880	994	1078	1184	208	222	355	363	296	168	host	gene-Saur515_RS02880
gene-Saur515_RS02975	840	872	1071	219	135	295	215	208	90	host	gene-Saur515_RS02975
gene-Saur515_RS04915	199	209	215	43	50	87	77	60	26	host	dhaM
gene-Saur515_RS04180	223	246	267	46	46	76	80	30	21	host	gene-Saur515_RS04180
gene-Saur515_RS01225	1007	1203	1393	390	288	477	410	382	211	host	gene-Saur515_RS01225
gene-Saur515_RS04380	421	476	491	196	160	236	199	142	101	host	prfB
gene-Saur515_RS05550	351	355	371	106	90	113	108	98	49	host	lspA
gene-Saur515_RS00010	2	5	5	1	0	1	1	0	0	host	gene-Saur515_RS00010
gene-Saur515_RS06210	18	13	13	6	5	6	9	2	8	host	gene-Saur515_RS06210
gene-Saur515_RS04790	16	19	23	4	6	8	4	4	4	host	gene-Saur515_RS04790
gene-Saur515_RS01170	71	61	61	20	20	41	48	41	19	host	gene-Saur515_RS01170
gene-Saur515_RS09810	40	43	31	7	4	10	22	9	4	host	gene-Saur515_RS09810
gene-Saur515_RS05170	702	768	743	183	166	272	238	194	108	host	gene-Saur515_RS05170
gene-Saur515_RS13615	129	97	138	38	38	40	56	21	31	host	opp3b
gene-Saur515_RS02840	140	115	123	21	19	33	49	19	17	host	gene-Saur515_RS02840
gene-Saur515_RS14210	32	45	51	13	8	19	28	8	18	host	gene-Saur515_RS14210
gene-Saur515_RS11360	2	2	4	0	0	2	0	0	0	host	gene-Saur515_RS11360
gene-Saur515_RS02240	153	174	216	26	39	67	53	43	30	host	gene-Saur515_RS02240
gene-phage515_00024	706	730	636	4054	4453	6059	5578	2849	2917	phage	mbpT
gene-Saur515_RS12195	1759	2158	2130	664	685	1068	843	757	364	host	gene-Saur515_RS12195
gene-Saur515_RS06620	2105	2178	2212	628	588	980	922	422	362	host	xseA
gene-Saur515_RS00300	186	227	203	49	62	102	72	48	26	host	gene-Saur515_RS00300
gene-Saur515_RS02725	1801	1857	1810	830	837	1277	520	433	283	host	nirD
gene-phage515_00063	1624	1854	1534	4780	5624	7063	8744	6921	4375	phage	gene-phage515_00063
gene-Saur515_RS07895	2343	2790	3041	967	573	1164	926	662	392	host	gene-Saur515_RS07895
gene-Saur515_RS10285	164	167	209	50	47	70	47	51	22	host	gene-Saur515_RS10285
gene-Saur515_RS11195	350	386	478	117	66	163	127	127	60	host	gene-Saur515_RS11195
gene-Saur515_RS04950	29	30	48	25	28	39	17	42	14	host	gene-Saur515_RS04950
gene-Saur515_RS09320	8371	8546	8744	3112	3016	4628	3561	1332	1416	host	atpA
gene-Saur515_RS10390	839	861	1371	198	183	337	199	129	88	host	rlmB
gene-Saur515_RS13460	729	671	727	219	138	263	161	97	61	host	gene-Saur515_RS13460
gene-Saur515_RS00065	267	442	309	96	137	115	273	142	156	host	lrgA
gene-Saur515_RS12510	471	545	523	141	108	175	122	100	65	host	rimI
gene-Saur515_RS01630	60	53	51	19	20	29	28	11	12	host	asp1
gene-Saur515_RS02100	2406	2526	2692	561	473	769	812	572	291	host	gene-Saur515_RS02100
gene-Saur515_RS06685	11733	13721	13136	2697	2694	4272	4091	3013	1754	host	gndA
gene-Saur515_RS09580	128	113	162	37	35	63	44	34	23	host	gene-Saur515_RS09580
gene-Saur515_RS10760	53	51	69	12	3	27	23	18	10	host	gene-Saur515_RS10760
gene-Saur515_RS04400	9	26	14	4	10	7	3	7	3	host	gene-Saur515_RS04400
gene-Saur515_RS12385	739	801	955	219	138	284	252	167	95	host	lepB
gene-Saur515_RS07215	400	436	520	206	136	239	145	180	90	host	gene-Saur515_RS07215
gene-Saur515_RS05635	200	216	240	42	56	67	113	92	49	host	gene-Saur515_RS05635
gene-Saur515_RS08305	1306	1417	1719	336	257	436	335	345	136	host	gene-Saur515_RS08305
gene-Saur515_RS09120	240	259	281	223	280	411	497	429	237	host	czrA
gene-Saur515_RS08060	3596	4117	4043	1718	1533	2420	3709	1833	1336	host	qoxD
gene-phage515_00226	9503	11069	11561	3514	3547	5771	5254	4379	2606	phage	gene-phage515_00226
gene-Saur515_RS11240	772	901	929	220	212	343	350	275	173	host	mreC
gene-Saur515_RS07935	185	202	200	52	27	49	52	36	28	host	gene-Saur515_RS07935
gene-Saur515_RS12715	170	163	179	45	37	83	88	66	36	host	sak
gene-Saur515_RS00080	1354	1551	1504	551	578	1048	1200	902	536	host	scdA
gene-Saur515_RS04865	439	473	462	118	120	205	188	111	79	host	vraG
gene-Saur515_RS12075	98	100	121	36	23	66	67	36	32	host	gene-Saur515_RS12075
gene-Saur515_RS12700	195	230	253	52	57	94	80	71	36	host	gene-Saur515_RS12700
gene-Saur515_RS09280	4984	5123	5304	2081	2071	3082	2446	1282	1134	host	glyA
gene-Saur515_RS07835	374	361	347	122	120	155	109	82	56	host	gene-Saur515_RS07835
gene-Saur515_RS09670	478	650	603	153	126	212	200	119	86	host	gene-Saur515_RS09670
gene-Saur515_RS04075	153	207	188	27	41	79	94	67	29	host	gene-Saur515_RS04075
gene-Saur515_RS13165	567	629	685	169	155	223	166	214	113	host	gene-Saur515_RS13165
gene-Saur515_RS09635	133	136	145	26	31	46	28	19	16	host	ribE
gene-Saur515_RS03885	252	262	280	127	142	241	120	86	55	host	gene-Saur515_RS03885
gene-Saur515_RS00795	4	5	2	2	0	1	2	0	0	host	sbnB
gene-Saur515_RS06460	374	451	421	74	78	101	150	78	51	host	gene-Saur515_RS06460
gene-Saur515_RS03490	6971	7559	7599	1710	1459	2131	2273	732	755	host	rplC
gene-Saur515_RS01165	85	97	116	27	19	39	43	38	14	host	gene-Saur515_RS01165
gene-Saur515_RS10330	9715	10870	9867	3110	3125	4356	5614	2023	2059	host	rpoC
gene-Saur515_RS08715	136	148	136	18	13	15	11	11	4	host	gene-Saur515_RS08715
gene-Saur515_RS04195	75	71	68	36	23	44	42	14	13	host	vwb
gene-Saur515_RS04640	1941	2284	2291	679	697	1235	1191	821	531	host	saeR
gene-Saur515_RS02855	342	340	368	124	86	142	132	104	54	host	gene-Saur515_RS02855
gene-Saur515_RS04485	174	157	155	43	35	50	40	22	11	host	gene-Saur515_RS04485
gene-Saur515_RS07610	1923	2146	2082	437	395	620	724	372	248	host	ychF
gene-Saur515_RS11640	116	143	185	16	14	30	36	27	18	host	gene-Saur515_RS11640
gene-Saur515_RS12555	49	32	46	9	16	31	8	9	10	host	leuB
gene-Saur515_RS12990	571	605	580	162	155	261	225	182	95	host	gene-Saur515_RS12990
gene-Saur515_RS07655	2982	3508	3450	1105	1001	1767	1556	1071	624	host	gene-Saur515_RS07655
gene-Saur515_RS00500	227	291	287	99	120	187	75	65	36	host	gene-Saur515_RS00500
gene-phage515_00120	6710	7364	6405	19946	20961	29399	38829	18719	19470	phage	tmpF
gene-Saur515_RS06920	5	2	8	5	2	6	2	0	1	host	gene-Saur515_RS06920
gene-Saur515_RS01295	409	443	507	134	94	188	209	181	98	host	yaaA
gene-phage515_00176A	2786	3001	2555	5918	6059	8742	7678	7152	4315	phage	gene-phage515_00176A
gene-Saur515_RS06125	4983	4861	6456	1715	1188	2593	1382	2262	937	host	gene-Saur515_RS06125
gene-Saur515_RS06385	651	620	650	196	194	345	276	241	150	host	ybeY
gene-Saur515_RS09710	1843	1990	2041	960	997	1419	1102	1450	718	host	gene-Saur515_RS09710
gene-phage515_00153	886	935	814	6858	8337	10167	13258	6341	7012	phage	rec.1
gene-Saur515_RS00345	96	118	108	36	32	38	54	38	24	host	ggt
gene-Saur515_RS11250	9718	11917	11319	3209	2530	4547	4892	2631	1682	host	rplU
gene-Saur515_RS13260	509	634	573	103	125	139	164	161	81	host	groES
gene-Saur515_RS04320	648	646	662	225	227	330	256	231	123	host	rapZ
gene-Saur515_RS08015	305	415	425	65	64	97	96	65	48	host	gene-Saur515_RS08015
gene-Saur515_RS06120	5291	5200	7020	1876	1297	2794	1453	2507	984	host	gene-Saur515_RS06120
gene-Saur515_RS11665	94	68	78	18	15	25	17	12	13	host	essB
gene-Saur515_RS10820	22	28	23	5	2	8	9	7	2	host	gene-Saur515_RS10820
gene-Saur515_RS04240	517	597	534	218	165	279	261	179	115	host	smpB
gene-Saur515_RS12515	545	634	669	145	118	191	147	106	56	host	tsaB
gene-Saur515_RS10950	1168	1270	1372	359	245	498	438	529	170	host	gene-Saur515_RS10950
gene-Saur515_RS05940	1085	1171	1199	293	272	428	424	377	168	host	ribF
gene-Saur515_RS03990	804	792	816	294	324	447	356	264	152	host	gene-Saur515_RS03990
gene-Saur515_RS01095	9	5	4	3	5	5	0	4	0	host	gene-Saur515_RS01095
gene-Saur515_RS00200	992	1098	1076	302	342	558	419	287	193	host	nikA
gene-phage515_00210	1483	1670	1387	1133	1006	1515	780	565	395	phage	gene-phage515_00210
gene-Saur515_RS08620	24	24	26	12	7	7	16	13	6	host	pstB
gene-Saur515_RS11705	183	188	206	68	63	80	71	50	40	host	gene-Saur515_RS11705
gene-phage515_00136	3967	4570	3758	22786	25956	35837	52471	36875	28608	phage	gene-phage515_00136
gene-Saur515_RS08875	180	172	234	46	44	80	80	57	34	host	rpsN
gene-Saur515_RS02235	987	1055	1150	230	219	402	403	292	151	host	gene-Saur515_RS02235
gene-Saur515_RS04770	874	927	993	220	186	342	371	353	144	host	gene-Saur515_RS04770
gene-Saur515_RS00645	125	155	143	51	54	61	91	82	43	host	gene-Saur515_RS00645
gene-phage515_00222	1256	1418	1228	3361	2954	4331	2199	2111	1270	phage	gene-phage515_00222
gene-Saur515_RS11940	431	529	633	148	128	221	248	175	145	host	gene-Saur515_RS11940
gene-Saur515_RS12545	43	41	47	13	13	15	8	12	4	host	ilvC
gene-Saur515_RS10000	1528	1654	1550	534	471	717	553	327	239	host	gene-Saur515_RS10000
gene-Saur515_RS04530	3950	4307	4197	1312	1450	2151	2876	1767	1058	host	gene-Saur515_RS04530
gene-phage515_00006	1318	1515	1339	3013	2553	3880	1847	1811	1101	phage	gene-phage515_00006
gene-Saur515_RS02815	297	357	306	76	73	100	93	65	49	host	rsp
gene-Saur515_RS12145	91	91	81	18	16	40	62	25	27	host	gene-Saur515_RS12145
gene-Saur515_RS11955	5421	5435	6321	2663	1893	3962	4869	5251	2309	host	gene-Saur515_RS11955
gene-Saur515_RS05930	1217	1285	1606	245	157	430	417	366	210	host	rbfA
gene-Saur515_RS06570	999	1040	1536	389	232	600	532	329	248	host	gene-Saur515_RS06570
gene-Saur515_RS06315	2005	2262	2372	648	501	875	799	560	351	host	lepA
gene-Saur515_RS03555	1463	1338	1452	498	374	564	771	225	278	host	gene-Saur515_RS03555
gene-Saur515_RS06040	1104	1215	1213	311	287	458	383	244	189	host	miaB
gene-Saur515_RS07270	24	36	22	6	3	4	8	2	1	host	gene-Saur515_RS07270
gene-Saur515_RS10240	61	77	83	18	12	40	40	23	18	host	sdrC
gene-Saur515_RS06390	507	478	481	148	140	262	208	165	91	host	gene-Saur515_RS06390
gene-Saur515_RS03345	479	527	539	187	155	328	271	162	99	host	gene-Saur515_RS03345
gene-Saur515_RS03515	2533	2570	2467	945	765	1066	1234	349	364	host	rplV
gene-Saur515_RS04360	136	144	146	20	24	41	37	48	22	host	gene-Saur515_RS04360
gene-Saur515_RS02255	203	225	226	40	45	53	70	27	29	host	gene-Saur515_RS02255
gene-Saur515_RS01980	398	395	448	129	84	161	117	92	48	host	gene-Saur515_RS01980
gene-Saur515_RS12500	292	326	357	75	66	101	103	64	40	host	gene-Saur515_RS12500
gene-Saur515_RS10260	253	274	274	58	41	48	39	33	19	host	gene-Saur515_RS10260
gene-Saur515_RS05090	840	761	981	519	330	637	494	718	331	host	gene-Saur515_RS05090
gene-Saur515_RS03805	1902	1966	2083	626	580	1056	1021	853	468	host	gene-Saur515_RS03805
gene-Saur515_RS04615	156	175	185	57	73	119	125	71	57	host	queD
gene-Saur515_RS06035	56	66	68	11	17	30	27	14	8	host	gene-Saur515_RS06035
gene-Saur515_RS12930	7	5	6	4	1	0	1	2	0	host	gene-Saur515_RS12930
gene-Saur515_RS13910	155	126	149	71	88	113	199	69	91	host	gene-Saur515_RS13910
gene-Saur515_RS10865	940	1079	1005	301	257	465	322	248	141	host	gene-Saur515_RS10865
gene-Saur515_RS12300	303	311	355	88	78	124	110	77	37	host	queG
gene-Saur515_RS02375	82	95	111	32	42	42	32	9	4	host	gene-Saur515_RS02375
gene-Saur515_RS10095	977	1107	1067	376	361	528	428	431	277	host	mvaD
gene-Saur515_RS02595	37	51	40	34	40	76	99	70	41	host	hlgB
gene-Saur515_RS11530	215	269	251	66	71	129	202	85	64	host	gene-Saur515_RS11530
gene-Saur515_RS02985	448	461	552	97	92	141	158	141	52	host	gene-Saur515_RS02985
gene-Saur515_RS04470	639	821	736	202	180	265	316	234	144	host	gene-Saur515_RS04470
gene-Saur515_RS03675	468	486	513	157	118	224	149	137	91	host	gene-Saur515_RS03675
gene-Saur515_RS10140	288	296	350	67	52	109	90	79	48	host	gene-Saur515_RS10140
gene-Saur515_RS08355	2456	2791	2793	624	585	949	998	603	393	host	cyoE
gene-Saur515_RS07985	1228	1390	1303	523	535	712	582	394	277	host	menD
gene-Saur515_RS02770	69	67	74	22	24	30	26	19	13	host	gene-Saur515_RS02770
gene-Saur515_RS00255	633	824	765	110	105	164	142	112	55	host	gene-Saur515_RS00255
gene-Saur515_RS02795	694	709	745	143	159	243	140	105	76	host	gene-Saur515_RS02795
gene-phage515_00233	5604	6509	6073	1717	1648	2732	2675	1805	1340	phage	gene-phage515_00233
gene-Saur515_RS12135	62	71	83	18	18	26	49	20	18	host	gene-Saur515_RS12135
gene-Saur515_RS11475	8383	9546	9377	2182	2425	4101	5287	4287	2088	host	gene-Saur515_RS11475
gene-Saur515_RS09040	181	190	160	43	40	62	98	20	25	host	fmtB
gene-Saur515_RS06415	568	461	561	151	129	273	222	219	103	host	gene-Saur515_RS06415
gene-Saur515_RS06750	1081	1215	1415	374	264	531	645	445	240	host	gene-Saur515_RS06750
gene-Saur515_RS08630	1320	1574	1580	365	305	505	534	394	196	host	gene-Saur515_RS08630_gene_pepF
gene-Saur515_RS00060	1345	2381	1558	667	778	725	1842	723	941	host	lrgB
gene-phage515_00004	1789	2104	1919	2677	2365	3570	1768	1843	1082	phage	gene-phage515_00004
gene-Saur515_RS12030	13724	16008	15326	3375	2903	4753	4975	2673	1791	host	ftsH
gene-Saur515_RS05395	10	10	7	1	3	1	3	6	4	host	gene-Saur515_RS05395
gene-Saur515_RS14345	4649	5308	5178	1204	1214	1847	1418	1214	752	host	aph(2'')-Ia
gene-Saur515_RS04490	173	149	156	43	42	62	58	36	9	host	gene-Saur515_RS04490
gene-Saur515_RS05505	297	259	347	77	69	122	111	71	46	host	pgeF
gene-Saur515_RS09550	99	127	118	15	17	43	40	24	21	host	gene-Saur515_RS09550
gene-Saur515_RS02175	223	253	287	54	51	71	119	75	50	host	farR
gene-Saur515_RS12780	20	13	25	5	5	7	8	8	4	host	gene-Saur515_RS12780
gene-Saur515_RS00540	122	144	175	37	29	45	55	40	19	host	cap8P
gene-Saur515_RS12675	2196	2576	2565	630	543	939	820	641	375	host	gene-Saur515_RS12675
gene-Saur515_RS09790	1231	1276	1439	348	332	528	392	284	144	host	gene-Saur515_RS09790
gene-Saur515_RS09075	1032	1105	1199	245	227	442	349	328	155	host	gene-Saur515_RS09075
gene-Saur515_RS00115	850	863	917	219	231	416	307	262	155	host	gene-Saur515_RS00115
gene-Saur515_RS02430	578	616	581	164	196	334	452	384	174	host	gene-Saur515_RS02430
gene-Saur515_RS04120	66	73	82	31	23	47	56	64	29	host	gene-Saur515_RS04120
gene-phage515_00099	414	394	395	1395	1777	2380	23790	8239	10746	phage	gene-phage515_00099
gene-Saur515_RS03395	40	29	26	19	18	34	12	8	7	host	gene-Saur515_RS03395
gene-Saur515_RS10105	4805	5054	5005	1251	1341	2113	2071	1430	819	host	gene-Saur515_RS10105
gene-Saur515_RS10840	200	254	255	106	93	179	177	152	96	host	dinB
gene-Saur515_RS05495	7447	7596	7854	1960	1862	3095	3085	1818	1202	host	ftsA
gene-Saur515_RS05745	660	695	719	188	208	339	258	117	111	host	ftsY
gene-Saur515_RS03560	2418	2146	2292	736	589	854	1096	307	396	host	rpsH
gene-Saur515_RS00125	47	55	64	22	14	28	44	26	16	host	gene-Saur515_RS00125
gene-Saur515_RS07760	199	184	171	33	57	72	93	73	31	host	gene-Saur515_RS07760
gene-Saur515_RS01240	4429	4669	4735	1248	1189	1959	1984	1237	819	host	gdpP
gene-Saur515_RS01755	506	542	620	119	122	212	218	171	99	host	gene-Saur515_RS01755
gene-Saur515_RS04995	626	734	813	182	117	208	158	181	84	host	tarA
gene-Saur515_RS02735	12629	13143	13473	7050	6785	10585	3617	2621	1963	host	gene-Saur515_RS02735
gene-Saur515_RS03495	5119	5350	5156	1326	1107	1721	1971	617	641	host	rplD
gene-Saur515_RS05325	5	2	5	0	0	1	0	1	1	host	gene-Saur515_RS05325
gene-Saur515_RS08590	1752	2091	1870	549	533	743	804	444	280	host	gene-Saur515_RS08590
gene-Saur515_RS12005	590	697	639	180	179	294	227	145	105	host	gene-Saur515_RS12005
gene-Saur515_RS07575	24	30	33	9	7	11	13	10	8	host	selX
gene-Saur515_RS05675	634	701	817	253	214	386	280	261	135	host	rsgA
gene-Saur515_RS01390	45	33	54	10	6	12	19	13	8	host	vraE
gene-Saur515_RS01895	2212	2284	2457	870	714	1162	1054	1004	501	host	gene-Saur515_RS01895
gene-Saur515_RS09505	1109	1194	1431	378	295	570	519	374	256	host	gene-Saur515_RS09505
gene-phage515_00170	1038	1165	973	5864	6646	8713	11502	5331	5621	phage	gene-phage515_00170
gene-Saur515_RS12915	3	1	2	0	2	0	0	0	0	host	gene-Saur515_RS12915
gene-Saur515_RS01505	79	72	57	33	29	53	15	12	5	host	hisD
gene-Saur515_RS04315	998	965	1064	481	448	687	652	560	307	host	gene-Saur515_RS04315
gene-Saur515_RS14275	716	797	831	284	290	441	407	319	199	host	gene-Saur515_RS14275
gene-Saur515_RS03140	555	557	674	100	123	191	237	211	75	host	gene-Saur515_RS03140
gene-Saur515_RS01495	48	36	44	15	12	20	10	2	5	host	gene-Saur515_RS01495
gene-Saur515_RS09705	1150	1280	1296	473	476	696	555	506	266	host	gene-Saur515_RS09705
gene-Saur515_RS02185	1	2	4	0	1	3	2	4	2	host	gene-Saur515_RS02185
gene-Saur515_RS01100	99	80	74	25	29	36	39	30	14	host	gene-Saur515_RS01100
gene-phage515_00189	3205	3557	2999	14725	12333	21362	16029	15137	8906	phage	gene-phage515_00189
gene-Saur515_RS11895	772	859	890	198	178	322	242	195	118	host	gene-Saur515_RS11895
gene-Saur515_RS10960	445	404	485	137	119	225	185	154	82	host	recX
gene-Saur515_RS12900	12	18	12	6	1	2	4	6	5	host	gene-Saur515_RS12900
gene-Saur515_RS14405	34	27	25	8	14	14	26	6	5	host	gene-Saur515_RS14405
gene-Saur515_RS07260	23	27	25	2	5	3	6	3	0	host	gene-Saur515_RS07260
gene-Saur515_RS04040	1636	1734	1785	609	544	869	916	608	395	host	gene-Saur515_RS04040
gene-Saur515_RS00280	276	276	328	54	52	88	95	82	30	host	gene-Saur515_RS00280
gene-Saur515_RS12465	306	318	413	61	59	113	98	133	46	host	gene-Saur515_RS12465
gene-Saur515_RS05560	1722	1750	2304	724	379	965	568	755	378	host	pyrR
gene-Saur515_RS07960	111	85	137	45	44	62	54	41	33	host	gene-Saur515_RS07960
gene-Saur515_RS11420	44	45	36	11	5	8	6	6	8	host	gene-Saur515_RS11420
gene-Saur515_RS09940	6292	7187	7124	1346	1123	2393	1982	1440	696	host	gene-Saur515_RS09940
gene-Saur515_RS07665	336	299	365	141	141	186	183	110	84	host	gene-Saur515_RS07665
gene-Saur515_RS03600	1983	1988	2147	660	531	745	814	409	317	host	infA
gene-Saur515_RS11800	808	918	890	375	358	546	505	559	302	host	gene-Saur515_RS11800
gene-Saur515_RS08890	909	1126	1053	166	184	244	236	166	82	host	gene-Saur515_RS08890
gene-Saur515_RS14260	317	270	345	138	150	266	503	338	217	host	gene-Saur515_RS14260
gene-Saur515_RS06955	4	2	8	3	1	4	1	1	0	host	gene-Saur515_RS06955
gene-Saur515_RS14320	166	126	149	67	68	104	171	88	84	host	gene-Saur515_RS14320
gene-Saur515_RS05365	528	507	594	122	124	225	233	189	92	host	gene-Saur515_RS05365
gene-Saur515_RS08470	341	380	395	86	82	131	152	118	59	host	arlR
gene-Saur515_RS04765	1088	1148	1170	305	231	458	421	406	188	host	gene-Saur515_RS04765
gene-Saur515_RS06005	2043	2156	2181	675	602	982	1087	901	452	host	recA
gene-phage515_00218	1980	2166	2108	2138	1850	2764	1461	1498	790	phage	gene-phage515_00218
gene-Saur515_RS03010	263	318	331	76	66	111	109	70	46	host	gene-Saur515_RS03010
gene-Saur515_RS00885	30	45	36	3	10	15	6	6	4	host	gene-Saur515_RS00885
gene-Saur515_RS10635	103	175	134	23	22	33	49	30	14	host	gene-Saur515_RS10635
gene-Saur515_RS03325	176	195	200	56	54	62	57	46	24	host	gene-Saur515_RS03325
gene-Saur515_RS01765	30	33	35	5	4	18	20	15	14	host	gene-Saur515_RS01765
gene-Saur515_RS09250	752	823	845	198	165	265	249	166	91	host	gene-Saur515_RS09250
gene-Saur515_RS01330	451	489	469	119	135	203	204	72	80	host	rsmG
gene-Saur515_RS10280	883	888	968	202	174	363	292	232	114	host	gene-Saur515_RS10280
gene-Saur515_RS00630	2	3	7	3	2	2	0	0	3	host	gene-Saur515_RS00630
gene-Saur515_RS08395	688	659	790	244	180	333	307	245	125	host	coaD
gene-Saur515_RS01435	44	47	69	8	14	33	34	44	18	host	gene-Saur515_RS01435
gene-Saur515_RS06340	1770	2086	1988	426	402	639	551	287	243	host	dnaJ
gene-Saur515_RS04450	336	383	464	135	90	176	192	157	88	host	ytxJ
gene-Saur515_RS06200	25	14	25	5	7	12	11	9	6	host	pxpB
gene-Saur515_RS08455	294	267	307	142	144	236	570	197	187	host	gene-Saur515_RS08455
gene-phage515_00229	1482	1521	1762	469	394	744	521	419	313	phage	gene-phage515_00229
gene-Saur515_RS12865	0	1	1	1	0	0	1	0	1	host	gene-Saur515_RS12865
gene-Saur515_RS02895	90	124	102	36	30	46	60	26	28	host	gene-Saur515_RS02895
gene-Saur515_RS14340	1210	1348	1295	266	314	410	347	335	197	host	gene-Saur515_RS14340
gene-Saur515_RS02850	14	15	19	13	5	11	11	9	1	host	gene-Saur515_RS02850
gene-Saur515_RS00680	2288	2583	2535	551	495	855	778	648	342	host	gene-Saur515_RS00680_gene_deoC
gene-Saur515_RS13935	352	308	346	206	212	298	521	338	219	host	gene-Saur515_RS13935
gene-Saur515_RS14065	24	22	28	10	11	22	20	15	5	host	gene-Saur515_RS14065
gene-Saur515_RS07505	7	12	9	2	2	4	5	5	1	host	gene-Saur515_RS07505
gene-Saur515_RS00520	199	224	219	59	55	85	93	83	57	host	gene-Saur515_RS00520
gene-Saur515_RS04805	893	998	975	306	338	416	421	282	197	host	gene-Saur515_RS04805
gene-Saur515_RS08605	24	23	27	22	20	38	66	40	30	host	gene-Saur515_RS08605
gene-Saur515_RS11645	1388	1386	1805	895	759	1496	2024	1713	1126	host	esxA
gene-Saur515_RS03550	2574	2390	2556	859	674	956	1341	387	503	host	rplE
gene-Saur515_RS10045	83	89	98	21	12	19	21	15	10	host	gene-Saur515_RS10045
gene-Saur515_RS01880	21	36	43	11	10	17	19	9	11	host	betA
gene-Saur515_RS10160	36	49	62	24	18	47	73	22	19	host	gene-Saur515_RS10160
gene-Saur515_RS01270	110	88	104	31	20	39	67	53	21	host	hutH
gene-Saur515_RS11510	5	15	11	6	2	7	10	1	6	host	gene-Saur515_RS11510
gene-Saur515_RS01480	67	64	64	11	11	21	20	13	2	host	gene-Saur515_RS01480
gene-Saur515_RS03455	966	1221	1141	289	282	359	513	268	168	host	gene-Saur515_RS03455
gene-Saur515_RS01725	42	20	24	15	15	15	18	10	5	host	argF
gene-Saur515_RS01790	253	279	308	103	109	119	156	106	57	host	gene-Saur515_RS01790
