Geneid	0_R1	0_R2	0_R3	30_R1	30_R2	30_R3	60_R1	60_R2	60_R3	Entity	Symbol	relative changes	negligible changes	Outlier
gene-VC_RS06885	524	792	621	590	853	585	361	378	235	host	gene-VC_RS06885	0.3454406349943696	0	1
gene-VC_RS11565	684	963	840	738	862	665	771	895	545	host	murG	0.1589989588765027	0	1
gene-VC_RS08795	225	305	280	216	269	220	253	258	172	host	gene-VC_RS08795	0.1545602442740705	0	1
gene-VC_RS00365	437	716	664	734	956	788	907	1147	646	host	gene-VC_RS00365	0.24899357815636444	0	1
gene-VC_RS08470	666	989	939	691	1096	792	519	606	393	host	vexC	0.2926471592260873	0	1
gene-VC_RS09805	288	419	366	436	575	481	609	713	455	host	gene-VC_RS09805	0.2548422827637549	0	1
gene-VC_RS09565	187	304	234	251	350	237	205	207	128	host	gene-VC_RS09565	0.261752381245501	0	1
gene-VC_RS15975	297	411	356	394	561	443	529	537	378	host	gene-VC_RS15975	0.19725858949704936	0	1
gene-VC_RS16840	2312	3239	2828	1745	2462	1957	2019	2277	1493	host	gene-VC_RS16840	0.22514213935027044	0	1
gene-VC_RS10020	1144	1531	1459	1235	1554	1273	1604	1855	4331	host	znuA	0.5213810695602888	0	1
gene-VC_RS17375	1908	2538	2456	2217	2546	2301	3943	4134	3062	host	gene-VC_RS17375	0.26152608586961024	0	1
gene-VC_RS01005	42	55	42	42	48	50	56	69	47	host	murQ	0.16654822135888178	0	1
gene-VC_RS01010	217	360	341	343	361	352	463	477	296	host	murP	0.20784256691769493	0	1
gene-VC_RS03585	3895	5792	5169	1655	3023	2049	958	1029	316	host	gene-VC_RS03585	0.6901623360957823	0	1
gene-VC_RS08255	808	1269	1094	618	955	664	649	801	515	host	metR	0.282724893885092	0	1
gene-VC_RS10855	440	685	609	613	790	560	533	627	369	host	lpxB	0.20376044822172112	0	1
gene-VC_RS17135	115	171	148	145	178	141	206	234	182	host	gene-VC_RS17135	0.2028664052852315	0	1
gene-VC_RS08355	2516	3808	3233	2145	3076	2289	1735	2072	1365	host	glgA	0.29554076259390316	0	1
gene-VC_RS16740	136	234	218	182	216	157	255	251	150	host	gene-VC_RS16740	0.211796725435322	0	1
gene-VC_RS16965	79	90	104	77	87	50	31	30	21	host	gene-VC_RS16965	0.45610305571918786	0	1
gene-VC_RS11810	613	793	680	895	922	849	872	1052	674	host	rlmD	0.16213486192897575	0	1
gene-VC_RS13435	160	219	203	220	212	214	300	296	223	host	gene-VC_RS13435	0.18349495053112122	0	1
gene-VC_RS14850	173	244	156	231	297	213	289	356	210	host	gene-VC_RS14850	0.24883968070870285	0	1
gene-VC_RS03350	112	243	187	178	302	231	351	473	268	host	gene-VC_RS03350	0.38499221090760644	0	1
gene-VC_RS08430	115	140	151	170	226	160	194	202	163	host	breR	0.1887935637105777	0	1
gene-VC_RS02345	309	519	418	576	686	554	385	447	432	host	gene-VC_RS02345	0.22380006422513515	0	1
gene-VC_RS07620	229	364	298	263	388	259	315	344	216	host	almG	0.1912018439939717	0	1
gene-VC_RS16245	412	540	520	450	658	538	482	623	375	host	gene-VC_RS16245	0.17096740649308884	0	1
gene-VC_RS01580	21941	35365	26130	20975	30978	23731	17861	21578	13738	host	tuf	0.2617863233685202	0	1
gene-VC_RS02935	4855	7430	6322	4674	5751	4437	6656	9718	5578	host	gene-VC_RS02935	0.2534956776136546	0	1
gene-VC_RS13845	341	500	473	403	562	467	542	625	406	host	gene-VC_RS13845	0.17425718183582742	0	1
gene-VC_RS15820	273	448	384	344	503	414	869	1113	739	host	gene-VC_RS15820	0.4681631052774315	0	1
gene-VC_RS03310	2133	3320	2982	2525	3087	2228	1550	1842	1181	host	gene-VC_RS03310	0.2959762929272736	0	1
gene-VC_RS07010	379	583	524	365	556	510	1063	1302	818	host	rtxB	0.44546072704435724	0	1
gene-VC_RS16645	107	104	105	114	119	93	105	116	63	host	gene-VC_RS16645	0.15438610506242373	0	1
gene-VC_RS17075	761	1068	970	1103	1482	1212	1209	1455	964	host	gene-VC_RS17075	0.1937641997933539	0	1
gene-VC_RS00790	2422	3751	2798	1975	2898	2070	1741	2301	1392	host	rep	0.28016680342788997	0	1
gene-VC_RS05830	1759	2546	2091	1957	2895	2151	2111	2334	1361	host	purC	0.19516883327251958	0	1
gene-VC_RS03260	6983	10865	8725	9404	12647	8201	10809	14733	12213	host	infB	0.2190617406224041	0	1
gene-VC_RS02260	1941	2217	1917	1393	1836	1476	575	579	420	host	gene-VC_RS02260	0.46910309593069727	0	1
gene-VC_RS05795	49	75	64	97	155	85	145	138	231	host	gene-VC_RS05795	0.46793763882812656	0	1
gene-VC_RS05935	746	1067	974	868	1067	875	993	1097	736	host	gene-VC_RS05935	0.13765816425722846	0	1
gene-VC_RS13835	663	960	738	889	1238	863	1159	1457	913	host	pncB	0.24165349493503507	0	1
gene-VC_RS15740	555	734	677	621	865	687	2160	2684	1698	host	gene-VC_RS15740	0.6272728948904587	0	1
gene-VC_RS10685	215	349	284	716	1051	666	523	684	534	host	gene-VC_RS10685	0.4364329770831398	0	1
gene-VC_RS17460	32	57	49	81	100	78	136	118	82	host	gene-VC_RS17460	0.38315453524764986	0	1
gene-VC_RS15760	1529	2490	1948	1922	3128	2293	3126	3711	2402	host	gene-VC_RS15760	0.26229153046852854	0	1
gene-VC_RS02705	764	1035	1002	913	997	852	892	979	737	host	gene-VC_RS02705	0.11095097149084764	0	1
gene-VC_RS02780	1386	1794	1286	554	1392	749	238	318	149	host	gene-VC_RS02780	0.6499166936756473	0	1
gene-VC_RS02385	66	123	127	91	131	124	151	155	92	host	tyrS	0.23471045917044567	0	1
gene-VC_RS01985	439	711	554	519	726	562	346	448	262	host	gene-VC_RS01985	0.2855788209166599	0	1
gene-VC_RS09085	307	425	359	533	627	486	507	525	326	host	lolD	0.2232858390057953	0	1
gene-VC_RS02675	695	1052	997	1034	2618	1153	1305	1508	972	host	gene-VC_RS02675	0.4172392574661048	0	1
gene-VC_RS18415	1344	1977	1704	1576	2116	1610	1294	1582	948	host	gene-VC_RS18415	0.21174332667026727	0	1
gene-VC_RS08315	1272	2100	1928	2133	2543	2072	1648	1972	1230	host	elyC	0.21345269380570253	0	1
gene-VC_RS11480	394	547	529	470	638	516	570	712	458	host	gene-VC_RS11480	0.16847872949134923	0	1
gene-VC_RS11640	913	1334	1117	901	1258	918	1103	1255	800	host	recJ	0.16878789977979644	0	1
gene-VC_RS13390	5963	8422	6046	3663	5199	3431	1292	1557	972	host	atpF	0.5914270839564444	0	1
gene-VC_RS13595	724	1079	887	1329	1722	1337	1681	1924	1340	host	gene-VC_RS13595	0.2796453036845525	0	1
gene-VC_RS17260	106	166	135	101	174	137	62	65	52	host	gene-VC_RS17260	0.3845920599363096	0	1
gene-VC_RS15685	504	793	569	557	792	590	937	1214	734	host	gene-VC_RS15685	0.28708658868880477	0	1
gene-VC_RS16075	373	477	499	679	701	601	1466	1530	1012	host	gene-VC_RS16075	0.4940911944226505	0	1
gene-VC_RS13375	8271	12738	8541	4973	6784	4268	1575	1971	1416	host	atpG	0.6425913263128604	0	1
gene-VC_RS11035	712	1108	846	806	1192	1941	1152	1360	755	host	gene-VC_RS11035	0.3338014432558237	0	1
gene-VC_RS04690	563	910	749	1146	1290	1113	1316	1356	984	host	ybeD	0.24378622599209276	0	1
gene-VC_RS15405	176	299	215	272	350	267	388	488	309	host	gene-VC_RS15405	0.28652662624056924	0	1
gene-VC_RS13495	91	127	112	136	189	114	169	173	108	host	gene-VC_RS13495	0.23623644042863087	0	1
gene-VC_RS13680	1574	2356	2078	2448	3098	2340	3201	3890	2492	host	gene-VC_RS13680	0.24777406237436397	0	1
gene-VC_RS15545	48	74	68	75	91	107	139	196	121	host	gene-VC_RS15545	0.41673319493522704	0	1
gene-VC_RS04705	1021	1639	1366	855	1182	900	1058	948	573	host	mrdB	0.27455980025200066	0	1
gene-VC_RS01480	6280	9906	9827	9183	21548	9543	43798	18812	8456	host	rho	0.7313831133270859	0	1
gene-VC_RS10960	1663	2777	2172	1754	2391	1559	961	1212	739	host	ribBA	0.3733537813271664	0	1
gene-VPVV882_gp16	1208	1632	1113	16573	18471	16304	40390	49825	30572	phage	gene-VPVV882_gp16	0.8501983395527482	0	0
gene-VC_RS16385	422	565	478	225	405	298	203	237	172	host	gene-VC_RS16385	0.3903390624934173	0	1
gene-VC_RS01100	436	693	627	618	755	566	727	882	531	host	gene-VC_RS01100	0.19317393441890207	0	1
gene-VC_RS07240	777	1315	1099	872	1384	991	1148	1346	765	host	proQ	0.211087927907381	0	1
gene-VC_RS01200	4164	5517	4495	3497	5412	4165	7405	5718	4040	host	gene-VC_RS01200	0.22936480045152258	0	1
gene-VC_RS10720	331	441	458	400	435	351	346	441	322	host	gene-VC_RS10720	0.13043229998752692	0	1
gene-VC_RS06325	999	1247	1202	875	1083	828	689	782	565	host	gene-VC_RS06325	0.23736917120745435	0	1
gene-VC_RS10425	1446	2158	1905	2575	3208	2606	3394	4228	2677	host	gene-VC_RS10425	0.2933066252036404	0	1
gene-VC_RS11270	580	866	740	725	787	755	1011	1142	822	host	gene-VC_RS11270	0.1895935789132624	0	1
gene-VC_RS13725	39	50	57	42	75	60	94	110	65	host	pstA	0.3391696720991977	0	1
gene-VC_RS02645	6116	10600	7991	8616	11426	8191	6652	9239	5577	host	rpsU	0.22463389264559835	0	1
gene-VC_RS18500	1468	2208	1811	1209	1592	1282	581	709	456	host	gene-VC_RS18500	0.4412230231685899	0	1
gene-VC_RS01370	692	949	833	724	871	665	417	519	319	host	gene-VC_RS01370	0.29974019124488	0	1
gene-VC_RS09075	450	722	609	712	855	693	1027	1192	792	host	gene-VC_RS09075	0.2657054055125263	0	1
gene-VC_RS10920	19632	34259	24575	23682	32743	23234	16871	21116	16100	host	rpsB	0.2535738149192891	0	1
gene-VC_RS03275	2895	4469	3435	4069	5528	4398	3804	235189	4472	host	rpsO	2.4362763951862667	0	1
gene-VC_RS04950	1725	2722	2121	2191	3874	2656	3200	3604	2037	host	gene-VC_RS04950	0.2616540169213507	0	1
gene-VC_RS09445	110	130	152	160	177	191	190	181	99	host	gene-VC_RS09445	0.210342783914715	0	1
gene-VC_RS18335	168	264	211	235	303	247	368	405	279	host	gene-VC_RS18335	0.25488400475371614	0	1
gene-VC_RS08545	1012	1433	1209	1053	1468	1148	1298	1419	1004	host	gene-VC_RS08545	0.14250575301571347	0	1
gene-VC_RS10315	2723	3951	3342	6618	9560	7310	6418	9152	6952	host	gene-VC_RS10315	0.3683979529288249	0	1
gene-VC_RS14935	233	337	270	252	486	316	399	454	259	host	gene-VC_RS14935	0.2615989111269913	0	1
gene-VC_RS17370	725	1032	911	862	1163	959	767	922	562	host	gene-VC_RS17370	0.18994132085670512	0	1
gene-VC_RS08460	704	1024	979	758	1045	883	726	876	537	host	pqiB	0.190304705012342	0	1
gene-VC_RS07725	316	331	274	202	402	376	113	84	35	host	gene-VC_RS07725	0.5333581091766398	0	1
gene-VC_RS10730	391	535	474	2572	886	571	342	349	163	host	gene-VC_RS10730	0.9865579659294424	0	1
gene-VC_RS08850	2859	4012	3272	2418	3534	2581	2128	2366	1451	host	pal	0.2683500914202404	0	1
gene-VC_RS06960	839	1385	1175	925	1430	952	1004	1328	774	host	gene-VC_RS06960	0.2124928267638926	0	1
gene-VC_RS02145	3877	6143	4712	6553	9724	6501	6458	6221	4438	host	rraB	0.2648971842388414	0	1
gene-VC_RS11825	2086	2225	1909	501	777	555	309	389	281	host	gene-VC_RS11825	0.769755896457076	0	1
gene-VC_RS10045	2670	6354	2866	1443	2362	1514	2313	845	542	host	odhB	0.694816636319015	0	1
gene-VC_RS02065	924	1219	1062	1243	2109	1325	1855	17257	1057	host	gene-VC_RS02065	1.6083143579658576	0	1
gene-VC_RS10970	569	843	736	727	1021	760	705	1103	476	host	ribD	0.24198802817899862	0	1
gene-VC_RS17800	310	396	351	520	599	434	506	607	430	host	gene-VC_RS17800	0.21267641532176923	0	1
gene-VC_RS10510	688	1362	1608	299	1343	857	242	59	49	host	gene-VC_RS10510	0.7853205202992218	0	1
gene-VC_RS11200	91	179	128	164	189	150	158	200	96	host	gene-VC_RS11200	0.24253621947757165	0	1
gene-VC_RS04475	331	534	411	539	670	553	643	733	448	host	gene-VC_RS04475	0.22565890373863942	0	1
gene-VC_RS11210	632	846	752	935	1156	871	816	972	549	host	gene-VC_RS11210	0.20452268448948863	0	1
gene-VC_RS17620	67	59	65	61	81	59	57	78	39	host	gene-VC_RS17620	0.18489717953287818	0	1
gene-VC_RS08950	561	737	684	805	1054	797	1285	1494	911	host	dinG	0.30712733414462473	0	1
gene-VC_RS15195	86	92	87	80	129	87	113	110	71	host	gene-VC_RS15195	0.18312966106245457	0	1
gene-VC_RS09935	4877	4211	3833	2733	3693	2742	2111	2676	1979	host	gene-VC_RS09935	0.2914269680327083	0	1
gene-VC_RS13975	60	71	71	131	141	124	152	156	124	host	rbsA	0.30600857503832096	0	1
gene-VC_RS04325	752	898	784	442	652	436	505	525	400	host	tnpA	0.2808395452868396	0	1
gene-VC_RS14440	161	258	194	310	438	320	330	393	305	host	gene-VC_RS14440	0.27447481899020404	0	1
gene-VC_RS12560	930	1383	1145	1828	7840	1690	2423	1873	1089	host	slyD	0.903025861877617	0	1
gene-VC_RS05360	896	1346	1191	604	954	737	801	973	568	host	oppB	0.26960465172709447	0	1
gene-VC_RS04290	87	146	105	77	161	115	187	228	136	host	gene-VC_RS04290	0.3332808192198396	0	1
gene-VC_RS03030	1644	2437	2041	2110	2785	2149	1629	1810	1188	host	dksA	0.22609732277382275	0	1
gene-VC_RS13065	491	705	710	607	747	552	518	565	393	host	ompR	0.18676212110315188	0	1
gene-VC_RS06690	683	905	740	726	881	721	695	762	497	host	gene-VC_RS06690	0.15202015478255812	0	1
gene-VC_RS09785	4070	6338	5223	3578	4218	3334	2287	2676	4689	host	adhE	0.29452067871380705	0	1
gene-VC_RS04040	91	140	116	120	163	140	92	144	78	host	gene-VC_RS04040	0.2253152062584031	0	1
gene-VC_RS16825	195	282	273	198	312	194	219	266	141	host	modB	0.22413335725482614	0	1
gene-VC_RS05880	942	1348	1262	1321	1772	1475	988	1101	695	host	gene-VC_RS05880	0.24888556404081047	0	1
gene-VC_RS08390	5165	7069	6747	10093	11192	9722	6041	8232	5231	host	infA	0.2691452985052556	0	1
gene-VC_RS13765	515	841	744	765	1011	802	1038	1222	783	host	gene-VC_RS13765	0.22544276118987416	0	1
gene-VC_RS02475	3296	4534	3759	3946	6052	4589	3785	4852	3013	host	pykF	0.20643932849103727	0	1
gene-VC_RS06365	528	663	602	1183	1225	993	1052	1200	855	host	gene-VC_RS06365	0.27721224532990085	0	1
gene-VC_RS11920	587	1041	785	756	1024	774	783	1021	664	host	ubiH	0.1883742762666511	0	1
gene-VC_RS09195	506	714	682	831	969	930	1831	2075	1510	host	gene-VC_RS09195	0.4669141382279826	0	1
gene-VC_RS18220	442	675	593	526	745	546	423	580	327	host	gene-VC_RS18220	0.22572431789534295	0	1
gene-VC_RS17090	218	383	316	328	505	361	346	399	283	host	gene-VC_RS17090	0.2162365493290467	0	1
gene-VC_RS03540	2312	3339	2878	4042	4996	3883	4711	6068	6491	host	mbaA	0.3071721086978677	0	1
gene-VC_RS08735	127	150	112	62	96	95	134	127	95	host	gene-VC_RS08735	0.22696662605319426	0	1
gene-VC_RS07445	175	289	290	128	263	159	64	119	49	host	gene-VC_RS07445	0.5077899634422252	0	1
gene-VC_RS11430	14770	22940	18242	10286	12611	9429	5787	6559	4303	host	gltB	0.49739064108962255	0	1
gene-VC_RS06720	365	566	429	751	1085	783	989	1236	731	host	gene-VC_RS06720	0.35889510084014337	0	1
gene-VC_RS05365	956	1543	1231	771	1092	758	2705	1417	941	host	oppC	0.448095064641775	0	1
gene-VC_RS12800	209	318	251	204	235	171	147	230	139	host	gene-VC_RS12800	0.24871123753577468	0	1
gene-VC_RS00500	707	1067	942	989	1299	997	796	897	647	host	hemB	0.20084019263650113	0	1
gene-VC_RS18795	851	1126	1064	1590	2344	1631	923	1155	710	host	gene-VC_RS18795	0.3790024445350558	0	1
gene-VC_RS04955	3949	5943	5167	6404	8083	9148	9764	20265	5198	host	purF	0.5645722694297556	0	1
gene-VC_RS07485	435	798	556	904	1334	956	862	1083	641	host	gene-VC_RS07485	0.3088400473315341	0	1
gene-VC_RS07350	1281	1734	1474	2013	2224	2001	2683	3214	2124	host	gene-VC_RS07350	0.26815312995685836	0	1
gene-VC_RS06015	124	146	166	119	136	108	86	135	79	host	gene-VC_RS06015	0.2154758317162012	0	1
gene-VC_RS00275	15811	18369	14295	7338	10834	7356	6670	8038	4198	host	gene-VC_RS00275	0.4388172337481798	0	1
gene-VC_RS08695	27	47	60	41	91	56	44	77	25	host	gene-VC_RS08695	0.3946344608108048	0	1
gene-VC_RS06855	242	321	274	253	364	293	387	464	328	host	gene-VC_RS06855	0.20610350971684924	0	1
gene-VC_RS02480	384	581	512	607	807	2221	562	684	387	host	gene-VC_RS02480	0.7141587437499275	0	1
gene-VC_RS10875	728	983	893	1426	1430	1055	602	687	364	host	gene-VC_RS10875	0.3743946610412373	0	1
gene-VC_RS11185	974	1392	1157	1017	1272	975	1402	1641	1115	host	recD	0.17747928245144087	0	1
gene-VC_RS11095	1396	1873	1643	1899	2476	2126	1748	2088	1327	host	gene-VC_RS11095	0.18632758266790317	0	1
gene-VC_RS13340	212	328	268	276	329	296	471	503	274	host	fadB	0.2774214735550449	0	1
gene-VC_RS16130	62	76	69	86	150	87	157	166	109	host	gene-VC_RS16130	0.3569955924343865	0	1
gene-VC_RS00995	131	222	192	117	186	103	123	143	71	host	fhuB	0.31676067151707016	0	1
gene-VC_RS06170	1161	1781	1471	1939	2580	1960	2260	2790	1788	host	gene-VC_RS06170	0.24531699450526243	0	1
gene-VC_RS01180	3891	6280	4735	4673	6191	4810	3905	7362	3150	host	gene-VC_RS01180	0.25562597915176233	0	1
gene-VC_RS02625	111	149	186	121	112	129	273	272	131	host	gene-VC_RS02625	0.37233491966992016	0	1
gene-VC_RS05485	145	203	240	216	252	274	431	414	458	host	gene-VC_RS05485	0.3633408806902047	0	1
gene-VC_RS04165	452	662	572	346	581	448	501	563	332	host	tcpF	0.21146603351960244	0	1
gene-VC_RS07810	190	267	217	313	344	265	857	943	614	host	pilW	0.6054880303335041	0	1
gene-VC_RS11845	332	493	447	443	590	453	524	597	406	host	recO	0.16908200476751825	0	1
gene-VC_RS17200	408	537	477	528	710	536	742	856	523	host	gene-VC_RS17200	0.23140607828798035	0	1
gene-VC_RS17345	590	804	683	998	1219	993	861	982	695	host	gene-VC_RS17345	0.2149312576105805	0	1
gene-VC_RS12785	1076	1880	1397	1187	2093	1530	1208	1444	916	host	gene-VC_RS12785	0.2525972511323842	0	1
gene-VC_RS17205	785	1090	1068	1837	2138	1727	2700	3065	2084	host	gene-VC_RS17205	0.39315498343396643	0	1
gene-VC_RS05020	2795	3202	2999	3946	3957	3199	1506	1699	1204	host	gene-VC_RS05020	0.3546392646421601	0	1
gene-VC_RS12985	168	220	184	193	248	215	205	243	135	host	gene-VC_RS12985	0.16847587868343833	0	1
gene-VC_RS09105	774	1278	938	975	1369	1087	1215	1303	849	host	gene-VC_RS09105	0.18603182037642804	0	1
gene-VC_RS03660	880	1303	1208	1037	1251	1104	1150	1259	857	host	gene-VC_RS03660_gene_pstA	0.13759364711885946	0	1
gene-VC_RS16050	626	1027	809	840	1024	787	965	1213	821	host	gene-VC_RS16050	0.1810431216612324	0	1
gene-VC_RS02655	993	1485	1253	1420	2009	1494	2329	2175	1262	host	gene-VC_RS02655	0.2703989231631309	0	1
gene-VC_RS09255	1058	2115	1471	754	1433	881	410	535	292	host	gene-VC_RS09255	0.5605408309863676	0	1
gene-VC_RS08310	584	895	834	695	857	674	819	963	628	host	cmoM	0.1595022018979049	0	1
gene-VC_RS10310	1012	1454	1252	1373	1486	1232	990	1186	745	host	gene-VC_RS10310	0.19087815050576223	0	1
gene-VC_RS13360	3567	5680	4724	4370	6623	4775	3617	4405	2501	host	glmU	0.25477355373585037	0	1
gene-VC_RS08135	685	1116	917	566	806	584	536	584	387	host	gene-VC_RS08135	0.3068776056917698	0	1
gene-VC_RS09300	42	71	60	51	68	73	108	108	71	host	gene-VC_RS09300	0.29441461474114916	0	1
gene-VC_RS00130	2562	4233	3180	1669	2349	1656	1080	1432	813	host	ilvE	0.4877622491979149	0	1
gene-VC_RS15270	156	232	169	133	260	197	221	236	140	host	gene-VC_RS15270	0.22433432187784574	0	1
gene-VC_RS16990	480	666	597	537	687	530	622	710	510	host	gene-VC_RS16990	0.13234402391441433	0	1
gene-VC_RS03240	1266	1216	982	757	1021	759	223	246	153	host	gene-VC_RS03240	0.5542451438504379	0	1
gene-VC_RS04085	304	344	259	223	356	313	723	494	304	host	gene-VC_RS04085	0.39047949278616895	0	1
gene-VC_RS05595	4142	6080	5087	3945	10371	3924	5372	3743	2328	host	gene-VC_RS05595	0.43154235980703126	0	1
gene-VC_RS17795	258	399	358	348	491	374	317	389	271	host	gene-VC_RS17795	0.1869847869343982	0	1
gene-VC_RS09790	199	272	254	350	389	352	486	523	413	host	gene-VC_RS09790	0.2797341638505831	0	1
gene-VC_RS00805	2439	3088	2717	2702	3593	2390	1435	1638	948	host	gene-VC_RS00805	0.34077341464220395	0	1
gene-VC_RS16350	59	85	66	62	76	78	137	139	97	host	gene-VC_RS16350	0.3214937543529877	0	1
gene-VC_RS18370	302	489	416	319	483	323	366	371	273	host	gene-VC_RS18370	0.19644330296839405	0	1
gene-VC_RS10260	1098	1461	1313	910	1278	979	549	647	429	host	fliG	0.3543761504566321	0	1
gene-VC_RS04010	49	64	44	61	73	57	87	89	57	host	gene-VC_RS04010	0.2288444753624536	0	1
gene-VC_RS01875	142	193	178	289	303	307	297	368	251	host	gene-VC_RS01875	0.267638227958821	0	1
gene-VC_RS03360	3407	7138	4338	4514	5482	4140	4666	15073	3714	host	prfB	0.5880309372936519	0	1
gene-VC_RS03220	6382	9347	7593	6049	8218	5928	5258	13426	4130	host	ftsH	0.3535615942308059	0	1
gene-VC_RS14470	290	444	387	353	458	357	491	560	329	host	gene-VC_RS14470	0.2003187209369272	0	1
gene-VC_RS11550	5990	8523	6827	6814	9506	6995	11784	9566	6634	host	ftsA	0.22227686700288887	0	1
gene-VC_RS01915	184	219	211	161	277	166	138	214	106	host	gene-VC_RS01915	0.256357801965538	0	1
gene-VC_RS16995	576	750	710	664	620	537	757	856	575	host	artP	0.147408743498677	0	1
gene-VC_RS14655	1162	1884	1441	1634	2314	1511	1701	2149	1176	host	gene-VC_RS14655	0.2259592128998266	0	1
gene-VC_RS18525	73	97	98	116	139	133	142	179	110	host	gene-VC_RS18525	0.24417702044053868	0	1
gene-VC_RS02670	646	1032	884	1019	1275	977	1228	1435	1044	host	folK	0.20550164089280576	0	1
gene-VC_RS02210	286	412	399	610	643	557	835	22910	1178	host	gene-VC_RS02210	2.2673422551288547	0	1
gene-VC_RS07120	273	378	346	505	676	505	691	724	497	host	gene-VC_RS07120	0.29691363323515135	0	1
gene-VC_RS17980	244	368	322	335	382	292	363	457	285	host	gene-VC_RS17980	0.1750862253587432	0	1
gene-VPVV882_gp62	851	1004	1020	26753	29228	26385	51715	53401	35038	phage	gene-VPVV882_gp62	0.7735761456237235	0	0
gene-VC_RS08720	72	109	89	97	157	110	162	157	110	host	gene-VC_RS08720	0.2614901471772973	0	1
gene-VC_RS14255	279	369	343	277	431	281	275	342	196	host	gene-VC_RS14255	0.20757371852858544	0	1
gene-VC_RS11515	7	7	9	6	15	20	15	10	8	host	gene-VC_RS11515	0.4190185862453933	0	1
gene-VC_RS00410	610	900	763	868	1113	849	768	856	541	host	ubiE	0.19500417893597088	0	1
gene-VC_RS05250	67673	63951	57102	43752	55808	33400	7252	8213	5332	host	ffs	0.6310576911295702	0	1
gene-VC_RS07290	346	480	396	313	519	367	305	382	249	host	gene-VC_RS07290	0.21473770299706169	0	1
gene-VC_RS17015	541	842	709	705	933	761	759	888	576	host	gene-VC_RS17015	0.16642031017843514	0	1
gene-VC_RS17080	178	237	198	262	258	252	280	304	223	host	gene-VC_RS17080	0.15264928487147458	0	1
gene-VC_RS16520	163	206	183	132	177	150	162	199	120	host	gene-VC_RS16520	0.1639887452751932	0	1
gene-VC_RS08440	97	133	129	177	266	211	340	427	240	host	gene-VC_RS08440	0.45168106310359685	0	1
gene-VC_RS01295	189	247	203	165	218	184	192	1646	144	host	gene-VC_RS01295	1.2917140710306338	0	1
gene-VC_RS14300	868	1148	1035	1116	1264	1044	1117	1400	1036	host	gene-VC_RS14300	0.1280490170471769	0	1
gene-VC_RS17105	288	357	350	554	560	536	1064	1155	908	host	gene-VC_RS17105	0.4733766069159151	0	1
gene-VC_RS00710	696	1068	954	1173	1569	1225	1708	1953	1293	host	trmA	0.2852791335583386	0	1
