Geneid	0_R1	0_R2	0_R3	30_R1	30_R2	30_R3	60_R1	60_R2	60_R3	Entity	Symbol	relative changes	negligible changes	Outlier
gene-VC_RS17555	146	128	215	272	334	322	283	318	386	host	gene-VC_RS17555	0.3087761164357534	0	1
gene-VC_RS17720	447	497	537	439	491	398	648	763	731	host	mlp37	0.22690495392847906	0	1
gene-VC_RS04520	293	299	398	188	374	414	178	246	261	host	gene-VC_RS04520	0.27655835183934224	0	1
gene-VC_RS16400	500	788	998	447	1266	1082	783	1040	1042	host	gene-VC_RS16400	0.2937256320795647	0	1
gene-VC_RS09035	1619	1690	2307	1418	1746	1612	741	783	1001	host	gene-VC_RS09035	0.33517599501708006	0	1
gene-VC_RS03985	3	6	5	9	11	4	8	13	14	host	citD	0.45926177025315645	0	1
gene-VC_RS05470	592	595	735	383	449	416	148	207	193	host	bioD	0.46500330766603504	0	1
gene-VC_RS16480	60	103	118	60	78	61	48	59	46	host	gene-VC_RS16480	0.3323623391902699	0	1
gene-VC_RS12215	1158	1253	1514	895	1074	728	1080	1150	1251	host	rapZ	0.18789059445057488	0	1
gene-VC_RS15265	404	375	414	283	286	202	207	220	234	host	gene-VC_RS15265	0.27596154715866494	0	1
gene-VC_RS06910	5320	6146	6996	4760	6360	4330	4643	4835	5515	host	potA	0.15617166217659934	0	1
gene-VC_RS11230	980	1157	1339	907	1094	844	920	1174	1206	host	gene-VC_RS11230	0.14560727323448777	0	1
gene-VC_RS18390	2285	3064	2751	1323	960	1032	911	795	854	host	putP	0.5433064439329196	0	1
gene-VC_RS17280	50	67	53	56	70	53	62	83	113	host	ectA	0.2798526176947094	0	1
gene-VC_RS06690	784	794	1032	692	834	560	611	785	816	host	gene-VC_RS06690	0.16890287232376902	0	1
gene-VC_RS12485	15505	28471	16080	14250	16200	8326	26645	14003	15714	host	rplP	0.34646264818280365	0	1
gene-VC_RS08370	65	82	134	117	137	115	97	85	112	host	gene-VC_RS08370	0.21904669111196684	0	1
gene-VC_RS12775	1561	1594	1771	1324	1501	1076	1002	1044	1035	host	gpsA	0.20886150787101637	0	1
gene-VC_RS01055	2978	3294	3870	2266	2349	2252	1512	1405	1568	host	coaBC	0.3363186581924603	0	1
gene-VC_RS18265	1192	1308	1505	1763	2158	1931	2062	2623	2644	host	gene-VC_RS18265	0.25866420451820793	0	1
gene-VC_RS07595	99	91	123	345	390	211	336	421	483	host	gene-VC_RS07595	0.5070433840015357	0	1
gene-VC_RS04905	1697	1928	2207	1168	1517	1206	1128	1206	1226	host	gene-VC_RS04905	0.24879227990335245	0	1
gene-VC_RS13285	3577	3177	4118	2224	4052	2475	799	1190	1929	host	gene-VC_RS13285	0.43285197730600106	0	1
gene-VPVV882_gp43	302	315	387	1684	2435	1849	8064	10655	12461	phage	gene-VPVV882_gp43	1.0684439246043864	0	0
gene-VC_RS06385	336	338	427	322	409	291	331	385	487	host	gene-VC_RS06385	0.15862677266766184	0	1
gene-VC_RS05130	5610	6466	8351	4726	5604	4462	3968	4665	4993	host	gene-VC_RS05130	0.22992634162079076	0	1
gene-VC_RS07180	1250	1428	1675	1169	1134	992	968	806	983	host	rmf	0.21720169421040697	0	1
gene-VC_RS13395	5371	5063	6156	5605	4540	3926	2233	2329	2328	host	atpE	0.34799878767414777	0	1
gene-VC_RS08035	197	175	247	254	198	166	217	216	220	host	gene-VC_RS08035	0.13246124473031787	0	1
gene-VC_RS03530	583	682	808	432	497	536	304	433	417	host	trpR	0.2761260158423263	0	1
gene-VC_RS04710	1903	2054	2337	1414	1980	1744	1472	1836	1890	host	mrdA	0.14481965652771944	0	1
gene-VC_RS13850	1568	1693	2280	1820	1959	1399	1457	1686	1729	host	gene-VC_RS13850	0.1461156226380517	0	1
gene-VC_RS13895	493	533	611	306	386	293	216	267	307	host	tssF	0.3378045893951968	0	1
gene-VC_RS00120	5704	6967	7631	3254	2907	2282	724	753	862	host	ilvA	0.7352122229017528	0	1
gene-VC_RS08945	33993	37907	43560	24176	24859	21663	9029	10650	10614	host	ompT	0.4926826098839239	0	1
gene-VC_RS14345	467	557	646	335	493	419	434	490	519	host	gene-VC_RS14345	0.17150596472043073	0	1
gene-VC_RS15445	394	355	496	325	319	275	261	342	299	host	gene-VC_RS15445	0.1964028284535235	0	1
gene-VC_RS06410	179	197	261	155	185	139	164	188	183	host	gene-VC_RS06410	0.17621205781760094	0	1
gene-VC_RS02030	757	1241	1248	528	602	459	443	338	335	host	gene-VC_RS02030	0.5067033857334833	0	1
gene-VC_RS15145	142	166	224	174	256	208	323	407	477	host	gene-VC_RS15145	0.41223759747488875	0	1
gene-VC_RS12825	1815	2206	2526	2237	2462	2102	1984	2076	2129	host	gene-VC_RS12825	0.09632936050634273	0	1
gene-VC_RS11970	157	124	203	109	124	100	109	121	162	host	leuO	0.23340895317726743	0	1
gene-VC_RS12235	977	1131	1825	1096	2072	1730	774	1089	1172	host	yjgA	0.316335690269006	0	1
gene-VC_RS05790	1430	1495	1555	1111	1368	1022	789	1054	1043	host	trxB	0.2043938024483524	0	1
gene-VC_RS15000	341	305	374	364	480	363	419	722	706	host	gene-VC_RS15000	0.32514527206308363	0	1
gene-VC_RS01755	3497	4167	4455	2670	3190	2412	2226	2734	2791	host	hflX	0.23319522352586886	0	1
gene-VC_RS17465	284	344	386	287	390	319	459	464	565	host	pbpG	0.22668781329942525	0	1
gene-VC_RS06185	632	662	757	532	635	558	834	926	979	host	gene-VC_RS06185	0.20781029045310798	0	1
gene-VPVV882_gp08	500	479	472	2610	2916	3266	10271	10943	10371	phage	gene-VPVV882_gp08	0.9215310102481358	0	0
gene-VPVV882_gp18	618	492	545	3517	4589	4913	8955	10342	11041	phage	gene-VPVV882_gp18	0.7953853554770356	0	0
gene-VC_RS13135	414	376	461	300	294	311	286	321	372	host	gspJ	0.16476568251424015	0	1
gene-VC_RS07050	41	44	59	47	43	44	57	90	100	host	ctxB	0.3529930334052686	0	1
gene-VC_RS06325	1194	1112	1406	811	947	888	690	773	853	host	gene-VC_RS06325	0.22508086266960178	0	1
gene-VC_RS01185	4319	4703	6010	4588	5928	5305	3957	4993	5327	host	gene-VC_RS01185	0.1310911404681842	0	1
gene-VC_RS01435	2221	2260	2754	2059	2002	1935	1142	1042	1182	host	aroQ	0.30230019598502855	0	1
gene-VC_RS00845	747	757	912	582	631	583	645	783	828	host	gene-VC_RS00845	0.1509652978904243	0	1
gene-VC_RS01615	31754	34930	65980	21931	18743	24291	29231	12896	15768	host	rpoB	0.5275124402161254	0	1
gene-VC_RS00965	254	240	312	206	233	191	271	283	288	host	gene-VC_RS00965	0.1475500555472921	0	1
gene-VC_RS13045	3276	3770	4380	2560	3575	2744	2417	3296	3327	host	spoT	0.17961066312302273	0	1
gene-VC_RS19165	23	21	37	11	9	15	18	7	12	host	tnaC	0.5120613669490429	0	1
gene-VC_RS11535	328	427	420	350	607	332	562	616	668	host	gene-VC_RS11535	0.26504909257311043	0	1
gene-VC_RS16560	343	390	505	336	486	401	421	517	518	host	dcuC	0.15836673392158102	0	1
gene-VC_RS12745	5970	7597	7806	3181	3260	2480	605	515	560	host	argB	0.7767633123386568	0	1
gene-VC_RS13245	1005	1139	1309	773	840	765	860	943	987	host	gene-VC_RS13245	0.17546261620858852	0	1
gene-VC_RS07635	218	207	313	156	221	185	287	281	360	host	gene-VC_RS07635	0.252339184873472	0	1
gene-VC_RS05175	621	463	577	460	487	414	436	543	601	host	apt	0.13995771361681303	0	1
gene-VC_RS15315	203	164	215	173	235	182	248	323	296	host	gene-VC_RS15315	0.22845708734631073	0	1
gene-VC_RS17620	66	76	75	40	86	59	55	81	72	host	gene-VC_RS17620	0.20034906383543857	0	1
gene-VC_RS15540	176	204	241	201	191	166	285	261	324	host	gene-VC_RS15540	0.22177565128856797	0	1
gene-VC_RS13875	234	223	231	208	258	197	231	351	353	host	gene-VC_RS13875	0.21567873158207496	0	1
gene-VC_RS00910	614	661	822	876	931	827	2391	1883	2184	host	gene-VC_RS00910	0.5315064627113623	0	1
gene-VC_RS05785	1371	1399	1781	1177	1613	1385	1603	1798	1790	host	cydD	0.13638863616329974	0	1
gene-VC_RS11315	544	518	643	463	441	407	368	406	413	host	deoC	0.17518218021862925	0	1
gene-VC_RS08670	240	222	280	198	255	184	160	215	251	host	gene-VC_RS08670	0.1606341250128488	0	1
gene-VC_RS11080	6771	8628	8877	5041	4714	2937	3508	102515	2774	host	gene-VC_RS11080	1.8889623449132584	0	1
gene-VC_RS08960	690	693	855	652	877	699	878	1050	1089	host	gene-VC_RS08960	0.18276083877279806	0	1
gene-VC_RS10325	485	480	595	422	439	361	291	444	403	host	gene-VC_RS10325	0.18371208494299568	0	1
gene-VC_RS01980	2556	2936	3121	2284	3176	2212	2441	3664	3568	host	lysC	0.17663173788896194	0	1
gene-VC_RS13005	561	578	688	451	534	402	404	531	516	host	gene-VC_RS13005	0.16485866385791578	0	1
gene-VC_RS14440	259	282	270	313	349	262	317	499	498	host	gene-VC_RS14440	0.26489367658217333	0	1
gene-VC_RS05345	596	663	856	502	548	471	554	542	595	host	gene-VC_RS05345	0.18107683285337026	0	1
gene-VC_RS07895	4313	4737	5219	4838	4673	4169	6870	6430	6758	host	gene-VC_RS07895	0.1878942588871237	0	1
gene-VC_RS14015	333	354	418	316	373	284	317	355	385	host	gene-VC_RS14015	0.11029304906582897	0	1
gene-VC_RS08560	176	173	192	202	208	184	306	356	371	host	gene-VC_RS08560	0.3139006240879551	0	1
gene-VC_RS03035	237	187	221	233	212	179	184	928	371	host	sfsA	0.7413059659393255	0	1
gene-VC_RS04925	8707	10980	10902	5841	7420	5993	4092	4411	4480	host	hubP	0.3637229643579606	0	1
gene-VC_RS09000	616	681	785	462	534	443	496	495	559	host	gene-VC_RS09000	0.18762767320905593	0	1
gene-VC_RS15820	404	543	553	399	365	334	757	498	791	host	gene-VC_RS15820	0.3018158095356237	0	1
gene-VC_RS07035	62	56	77	46	39	60	64	99	106	host	gene-VC_RS07035	0.314268727246041	0	1
gene-VC_RS18735	1430	1790	2185	1630	2021	1758	1920	1811	2213	host	gene-VC_RS18735	0.12849821982612514	0	1
gene-VC_RS10885	2682	2867	3311	2309	2704	2277	2407	2668	2832	host	rseP	0.11368558019952747	0	1
gene-VC_RS12150	875	928	1156	1715	1153	939	741	973	1016	host	mlaC	0.24960493999344804	0	1
gene-VC_RS17025	229	277	362	183	172	116	259	209	309	host	gene-VC_RS17025	0.3023902630915576	0	1
gene-VC_RS16440	161	203	258	125	171	180	171	184	186	host	gene-VC_RS16440	0.18461392326487489	0	1
gene-VC_RS14030	58	56	94	60	35	43	45	46	57	host	gene-VC_RS14030	0.2902865064007021	0	1
gene-VC_RS02475	3903	4013	4995	4303	4747	4923	3339	4170	4166	host	pykF	0.11714737324179805	0	1
gene-VC_RS00955	428	405	505	461	405	394	562	594	646	host	rarD	0.17897031010987952	0	1
gene-VC_RS08425	340	384	437	348	498	325	436	595	589	host	gene-VC_RS08425	0.22057695814185127	0	1
gene-VC_RS11685	454	525	668	405	448	330	519	500	515	host	gene-VC_RS11685	0.1820424223722683	0	1
gene-VC_RS16040	557	672	933	712	982	738	991	1163	1241	host	gene-VC_RS16040	0.246641918858969	0	1
gene-VC_RS09740	2455	2375	2823	1978	2168	1720	1686	2350	2260	host	gene-VC_RS09740	0.1554904040417186	0	1
gene-VC_RS17040	221	237	272	276	334	235	476	656	652	host	gene-VC_RS17040	0.44684143253951464	0	1
gene-VC_RS06730	64	79	82	58	101	80	138	160	170	host	gene-VC_RS06730	0.3816274888400389	0	1
gene-VC_RS07980	1508	1625	2161	1506	1809	1628	1686	2126	2232	host	vesC	0.15054233794474298	0	1
gene-VC_RS17290	98	108	147	109	137	92	141	156	163	host	phhA	0.19464440611559264	0	1
gene-VC_RS01890	1605	1726	1859	1640	1834	1662	1491	1698	1770	host	gene-VC_RS01890	0.06406432198173248	0	1
gene-VC_RS09850	4974	4405	5442	4855	4398	3450	5737	5649	6200	host	sodB	0.15931889292407883	0	1
gene-VC_RS18585	355	428	506	264	328	276	226	239	284	host	gene-VC_RS18585	0.2716443582905722	0	1
gene-VC_RS04195	130	121	181	118	139	124	133	188	182	host	gene-VC_RS04195	0.18592037078312176	0	1
gene-VC_RS00810	290	303	388	256	565	369	156	439	290	host	gene-VC_RS00810	0.3268407428179852	0	1
gene-VC_RS01620	25417	28419	30091	16059	15176	12406	12901	7095	7262	host	rpoC	0.47750619274924827	0	1
gene-VC_RS16270	331	462	495	311	330	290	452	375	428	host	phnR	0.18298462953728056	0	1
gene-VC_RS15485	901	930	1194	740	956	760	819	1038	1078	host	gene-VC_RS15485	0.15201706617978475	0	1
gene-VC_RS01740	3372	3748	4129	2440	2555	2303	5880	3048	2715	host	mutL	0.31763210395394853	0	1
gene-VC_RS09440	135	108	170	192	159	122	208	225	275	host	gene-VC_RS09440	0.28553296050357496	0	1
gene-VC_RS13805	186	243	371	190	317	225	356	438	502	host	gene-VC_RS13805	0.336237479773042	0	1
gene-VC_RS07330	519	587	177	177	210	144	126	139	159	host	gene-VC_RS07330	0.6640274963181645	0	1
gene-VC_RS09685	705	805	686	572	509	393	228	252	279	host	gene-VC_RS09685	0.4120899908459743	0	1
gene-VC_RS04230	1589	1849	2206	2088	3132	2484	2200	3469	3413	host	smpB	0.25974842728960246	0	1
gene-VC_RS02240	897	962	1180	645	814	655	732	884	881	host	pdxA	0.1843721225803269	0	1
gene-VC_RS05555	1828	2180	2630	1095	1232	885	13235	975	933	host	hisD	1.3478643215754964	0	1
gene-VC_RS08270	513	551	703	385	520	406	490	663	682	host	gene-VC_RS08270	0.2000026141649815	0	1
gene-VC_RS10215	661	678	733	455	506	416	498	467	548	host	fliO	0.19185007722627354	0	1
gene-VC_RS13755	1544	2109	2530	1430	2185	1893	1690	2305	2392	host	gene-VC_RS13755	0.18279890243103375	0	1
gene-VC_RS14585	401	695	720	435	528	450	540	482	502	host	gene-VC_RS14585	0.19814527170342083	0	1
gene-VC_RS17185	4413	5230	5898	4857	5530	4875	8749	9536	10186	host	gene-VC_RS17185	0.321726080823521	0	1
gene-VC_RS16035	458	549	695	785	886	793	1731	1536	1518	host	gene-VC_RS16035	0.44740456008302815	0	1
gene-VC_RS03900	351	407	328	974	794	792	663	609	730	host	gene-VC_RS03900	0.3366601069422284	0	1
gene-VC_RS05275	261	301	336	189	291	208	365	427	461	host	gene-VC_RS05275	0.27517555461329557	0	1
gene-VC_RS15400	654	744	915	524	639	594	598	531	661	host	gene-VC_RS15400	0.1737486314695165	0	1
gene-VC_RS01535	2462	2630	3328	2013	2444	1916	2063	2245	2415	host	pssA	0.1673710176044883	0	1
gene-VC_RS15670	1118	1290	1410	998	1016	963	1794	1690	2076	host	gene-VC_RS15670	0.2748654235847175	0	1
gene-VC_RS17155	437	522	662	460	477	422	627	757	799	host	gene-VC_RS17155	0.23361692193118686	0	1
gene-VC_RS00315	1441	1555	1686	917	945	810	396	405	437	host	thiF	0.49826654626013167	0	1
gene-VC_RS10785	910	1136	1091	752	1085	654	826	942	976	host	gene-VC_RS10785	0.16565789333439965	0	1
gene-VC_RS12930	18297	24671	22537	10862	11657	9874	11672	10718	10796	host	metF	0.3698495372943442	0	1
gene-VC_RS14200	855	1393	1303	965	1119	1079	1614	1433	1449	host	gene-VC_RS14200	0.19155149405807154	0	1
gene-VC_RS00445	727	871	882	840	885	802	977	882	1017	host	dinF	0.09262136676819464	0	1
gene-VC_RS10005	2456	2732	3211	1933	2343	2201	2110	2390	2462	host	feoB	0.14497936534322928	0	1
gene-VC_RS01165	1514	1868	2304	1099	1150	1061	822	1016	972	host	gene-VC_RS01165	0.3513620671708315	0	1
gene-VC_RS14790	532	710	802	579	566	532	700	581	633	host	gene-VC_RS14790	0.13991030545961347	0	1
gene-VC_RS03920	95	128	161	126	150	116	195	204	202	host	gene-VC_RS03920	0.24769622640289268	0	1
gene-VC_RS14750	500	773	674	353	393	243	614	333	442	host	gene-VC_RS14750	0.3431656329075036	0	1
gene-VC_RS18995	216	413	346	242	258	197	651	318	418	host	gene-VC_RS18995	0.3932729741945078	0	1
gene-VC_RS18525	95	122	126	79	123	111	115	175	160	host	gene-VC_RS18525	0.22711858297732457	0	1
gene-VPVV882_gp70	1304	994	1371	12300	15284	15880	32190	38733	36748	phage	gene-VPVV882_gp70	0.8370872768023668	0	0
gene-VC_RS11840	1135	1234	1250	889	1030	843	831	1106	1100	host	pdxJ	0.1437787029478228	0	1
gene-VC_RS04070	547	624	852	677	2785	1236	1509	1741	4531	host	gene-VC_RS04070	0.7636570368013194	0	1
gene-VC_RS04150	37	46	55	36	32	25	34	29	36	host	tcpS	0.23141676475196105	0	1
gene-VC_RS05265	160	125	176	130	176	81	208	465	242	host	gene-VC_RS05265	0.5363256792471246	0	1
gene-VC_RS12995	156	129	143	123	156	152	890	143	158	host	gene-VC_RS12995	1.029149455629553	0	1
gene-VC_RS07085	120	174	154	130	123	101	221	177	213	host	gene-VC_RS07085	0.254068370304061	0	1
gene-VC_RS09465	95	63	95	75	116	89	66	101	111	host	gene-VC_RS09465	0.19639904849203452	0	1
gene-VC_RS12600	645	870	889	601	554	412	450	540	565	host	gene-VC_RS12600	0.25548527002574584	0	1
gene-VC_RS16165	1187	1172	1303	2863	3038	2543	2388	2734	3151	host	gene-VC_RS16165	0.3400105629803727	0	1
gene-VC_RS03195	1134	1089	1379	918	985	663	795	970	992	host	dacB	0.19379543267764135	0	1
gene-VC_RS11095	1816	1910	2197	1883	2201	1878	1788	1687	1984	host	gene-VC_RS11095	0.08563224801993521	0	1
gene-VC_RS02330	725	869	958	682	765	720	1123	4210	91924	host	glsB	2.5165134369877586	0	1
gene-VC_RS08785	13	42	24	30	15	22	202	41	54	host	gene-VC_RS08785	1.1273626761382392	0	1
gene-VC_RS06375	1489	1550	1776	1644	1549	1235	1942	1795	1981	host	tyrR	0.134325363219054	0	1
gene-VC_RS10735	792	853	1148	348	328	329	101	106	103	host	gene-VC_RS10735	0.7887990254899195	0	1
gene-VC_RS00970	98	131	177	115	148	110	177	280	252	host	gene-VC_RS00970	0.3636864308428187	0	1
gene-VC_RS00330	1784	2193	2308	1093	1201	849	405	396	467	host	thiH	0.595246095108629	0	1
gene-VC_RS01910	1198	1275	1641	1244	1431	1235	1070	1312	1241	host	gene-VC_RS01910	0.1174858882333841	0	1
gene-VC_RS15130	98	112	101	78	96	71	87	132	94	host	gene-VC_RS15130	0.17644385512326752	0	1
gene-VC_RS03655	1314	2281	1470	1251	1696	892	1332	1316	1407	host	gene-VC_RS03655	0.24865948871262683	0	1
gene-VC_RS11525	208	174	222	158	207	168	100	108	124	host	mutT	0.2593484950650547	0	1
gene-VC_RS01685	2652	2834	4008	1599	2368	2598	900	922	1292	host	gene-VC_RS01685	0.4569091163282251	0	1
gene-VC_RS04715	629	753	794	522	656	630	664	631	718	host	rlmH	0.11339910114856407	0	1
gene-VC_RS05410	1973	2461	2856	1266	1503	1197	1599	1548	1726	host	gene-VC_RS05410	0.2898134634537161	0	1
gene-VC_RS08305	1035	1161	1402	778	1069	755	1079	1166	1201	host	mukF	0.17883724412001456	0	1
gene-VC_RS05920	4029	5123	4989	3892	3962	2429	3479	3026	2999	host	yeiP	0.22484963205101077	0	1
gene-VC_RS00595	874	922	969	526	596	419	306	475	453	host	xerC	0.3730831663539231	0	1
gene-VC_RS02870	2547	3063	3712	2391	2741	2275	1739	2106	2104	host	ffh	0.22121428341498248	0	1
gene-VC_RS16870	1541	1523	2033	1153	1221	1147	1044	1005	1281	host	gene-VC_RS16870	0.23046083673700493	0	1
gene-VC_RS09005	3030	3361	3688	1882	1774	1457	1118	1105	1282	host	pflB	0.4584286837637484	0	1
gene-VC_RS09405	225	261	335	173	257	243	197	309	251	host	gene-VC_RS09405	0.189834390219649	0	1
gene-VC_RS02130	420	452	477	327	375	316	188	261	232	host	gene-VC_RS02130	0.27956221366640843	0	1
gene-VPVV882_gp61	139	121	167	2302	4232	2959	5136	7917	7849	phage	gene-VPVV882_gp61	0.8548463598307453	0	0
gene-VC_RS01565	414	416	532	329	515	494	1253	361	325	host	gene-VC_RS01565	0.5252892382069533	0	1
gene-VC_RS09735	2096	2395	2863	2238	3419	2751	2599	3318	3318	host	fabD	0.16705238327497246	0	1
gene-VC_RS15650	359	571	814	484	434	423	1210	496	686	host	gene-VC_RS15650	0.41234411755133726	0	1
gene-VC_RS00860	1086	900	1284	1421	1430	1128	1171	1256	1547	host	gene-VC_RS00860	0.15156210294757874	0	1
gene-VC_RS17545	12	13	6	5	5	4	2	9	5	host	tdh	0.5194419514017987	0	1
gene-VC_RS06140	7304	8816	9504	5688	6807	6031	4802	4780	4984	host	gyrA	0.25104760054848513	0	1
gene-VC_RS02645	9158	10423	9241	10263	8820	7835	6535	6317	6374	host	rpsU	0.1843351160074088	0	1
gene-VC_RS04280	105	119	122	83	73	79	79	101	102	host	gene-VC_RS04280	0.17803295718768158	0	1
gene-VC_RS08355	3563	3722	4398	2635	2834	2331	1746	1829	1885	host	glgA	0.3208830274803846	0	1
gene-VC_RS09520	122	165	197	153	331	236	256	402	456	host	yfbR	0.42462662282742264	0	1
gene-VC_RS16625	22	28	32	18	26	36	23	34	35	host	gene-VC_RS16625	0.21441336699511973	0	1
gene-VC_RS00515	619	713	905	670	899	723	637	788	764	host	yihA	0.13109467765553923	0	1
gene-VC_RS02690	462	596	608	553	440	334	477	384	452	host	ispF	0.18220625696623532	0	1
gene-VC_RS12165	2324	2636	2867	2335	2479	2163	2798	2674	2653	host	mlaF	0.08751884998777866	0	1
gene-VC_RS10980	2097	2721	2904	1756	1789	1742	1292	1334	1363	host	gene-VC_RS10980	0.29300328611323795	0	1
gene-VC_RS03380	1907	2081	2519	2778	3292	3423	12093	4558	5160	host	gene-VC_RS03380	0.7068710023939618	0	1
gene-VC_RS09425	838	439	527	393	407	375	326	403	391	host	minC	0.31743620664825545	0	1
gene-VC_RS10175	289	310	338	340	421	289	462	603	610	host	gene-VC_RS10175	0.2946395082189107	0	1
gene-VC_RS12230	932	933	996	896	1158	988	899	1118	1257	host	pmbA	0.11865587387272623	0	1
gene-VC_RS16005	646	795	966	733	956	867	1014	1303	1351	host	gene-VC_RS16005	0.23561190191738657	0	1
gene-VC_RS00335	906	1169	1361	846	1059	909	1072	1446	1418	host	gene-VC_RS00335	0.19216996174543544	0	1
gene-VC_RS08890	1589	1729	1938	1595	1822	1494	2069	2257	2346	host	cydB	0.1531233277904396	0	1
gene-VC_RS06110	512	466	674	399	590	417	463	547	610	host	gene-VC_RS06110	0.16836230925198198	0	1
gene-VC_RS18175	390	474	569	387	524	386	469	503	533	host	nagB	0.13833283789438094	0	1
gene-VC_RS19145	98	86	136	97	103	82	128	170	179	host	gene-VC_RS19145	0.2808415676615265	0	1
gene-VC_RS08710	159	104	168	177	175	137	188	301	230	host	gene-VC_RS08710	0.2917663068768596	0	1
gene-VC_RS04080	109	125	154	150	165	178	195	227	214	host	gene-VC_RS04080	0.2191664884718391	0	1
gene-VC_RS00650	280	237	365	250	282	244	255	299	375	host	gene-VC_RS00650	0.1671908897438327	0	1
gene-VC_RS01030	351	433	491	289	406	290	224	257	244	host	pyrE	0.2658362701024016	0	1
gene-VC_RS10370	5200	6263	7556	7078	15611	16807	9757	20538	16211	host	dapA	0.45521770929314154	0	1
gene-VC_RS16250	182	104	151	131	175	108	116	187	169	host	gene-VC_RS16250	0.21145656647391867	0	1
gene-VC_RS07610	326	376	418	292	338	280	514	440	468	host	gene-VC_RS07610	0.20020546155916993	0	1
gene-VC_RS10470	719	679	899	814	904	785	856	877	965	host	lolB	0.10484237597428948	0	1
gene-VC_RS08640	374	423	532	358	512	447	451	554	520	host	gene-VC_RS08640	0.14319478185786122	0	1
gene-VPVV882_gp63	1098	1068	1271	7898	11583	14436	25701	34479	37101	phage	gene-VPVV882_gp63	0.8970364296125367	0	0
gene-VC_RS01545	2578	3627	3565	2299	2434	2149	2357	1665	2149	host	murB	0.24264863710411344	0	1
gene-VC_RS18855	104	112	103	80	128	86	221	212	189	host	gene-VC_RS18855	0.3777742317290861	0	1
gene-VC_RS01205	5749	7241	8511	5170	4550	9604	4776	2916	4895	host	gene-VC_RS01205	0.3364419993022784	0	1
gene-VC_RS08325	161	213	225	187	162	155	176	149	200	host	torD	0.14085772441155725	0	1
gene-VC_RS17940	640	713	847	521	597	516	555	692	635	host	gene-VC_RS17940	0.15684178948195546	0	1
gene-VC_RS17020	623	718	838	561	532	450	559	627	647	host	ltaE	0.17221843438272327	0	1
gene-VC_RS15110	354	404	623	387	594	425	691	1039	1111	host	gene-VC_RS15110	0.4237112906377232	0	1
gene-VC_RS10420	1009	1221	1363	1064	1541	1084	1455	1791	1805	host	gene-VC_RS10420	0.20796564873984377	0	1
gene-VC_RS17050	288	280	327	245	318	267	318	384	373	host	gene-VC_RS17050	0.14096062556325323	0	1
