Geneid	0_R1	0_R2	0_R3	30_R1	30_R2	30_R3	60_R1	60_R2	60_R3	Entity	Symbol
gene-VC_RS17620	66	76	75	40	86	59	55	81	72	host	gene-VC_RS17620
gene-VC_RS15540	176	204	241	201	191	166	285	261	324	host	gene-VC_RS15540
gene-VC_RS13875	234	223	231	208	258	197	231	351	353	host	gene-VC_RS13875
gene-VC_RS00910	614	661	822	876	931	827	2391	1883	2184	host	gene-VC_RS00910
gene-VC_RS05785	1371	1399	1781	1177	1613	1385	1603	1798	1790	host	cydD
gene-VC_RS11315	544	518	643	463	441	407	368	406	413	host	deoC
gene-VC_RS08670	240	222	280	198	255	184	160	215	251	host	gene-VC_RS08670
gene-VC_RS11080	6771	8628	8877	5041	4714	2937	3508	102515	2774	host	gene-VC_RS11080
gene-VC_RS08960	690	693	855	652	877	699	878	1050	1089	host	gene-VC_RS08960
gene-VC_RS10325	485	480	595	422	439	361	291	444	403	host	gene-VC_RS10325
gene-VC_RS01980	2556	2936	3121	2284	3176	2212	2441	3664	3568	host	lysC
gene-VC_RS13005	561	578	688	451	534	402	404	531	516	host	gene-VC_RS13005
gene-VC_RS14440	259	282	270	313	349	262	317	499	498	host	gene-VC_RS14440
gene-VC_RS05345	596	663	856	502	548	471	554	542	595	host	gene-VC_RS05345
gene-VC_RS07895	4313	4737	5219	4838	4673	4169	6870	6430	6758	host	gene-VC_RS07895
gene-VC_RS14015	333	354	418	316	373	284	317	355	385	host	gene-VC_RS14015
gene-VC_RS08560	176	173	192	202	208	184	306	356	371	host	gene-VC_RS08560
gene-VC_RS03035	237	187	221	233	212	179	184	928	371	host	sfsA
gene-VC_RS04925	8707	10980	10902	5841	7420	5993	4092	4411	4480	host	hubP
gene-VC_RS09000	616	681	785	462	534	443	496	495	559	host	gene-VC_RS09000
gene-VC_RS15820	404	543	553	399	365	334	757	498	791	host	gene-VC_RS15820
gene-VC_RS07035	62	56	77	46	39	60	64	99	106	host	gene-VC_RS07035
gene-VC_RS18735	1430	1790	2185	1630	2021	1758	1920	1811	2213	host	gene-VC_RS18735
gene-VC_RS10885	2682	2867	3311	2309	2704	2277	2407	2668	2832	host	rseP
gene-VC_RS12150	875	928	1156	1715	1153	939	741	973	1016	host	mlaC
gene-VC_RS17025	229	277	362	183	172	116	259	209	309	host	gene-VC_RS17025
gene-VC_RS16440	161	203	258	125	171	180	171	184	186	host	gene-VC_RS16440
gene-VC_RS14030	58	56	94	60	35	43	45	46	57	host	gene-VC_RS14030
gene-VC_RS02475	3903	4013	4995	4303	4747	4923	3339	4170	4166	host	pykF
gene-VC_RS00955	428	405	505	461	405	394	562	594	646	host	rarD
gene-VC_RS08425	340	384	437	348	498	325	436	595	589	host	gene-VC_RS08425
gene-VC_RS11685	454	525	668	405	448	330	519	500	515	host	gene-VC_RS11685
gene-VC_RS16040	557	672	933	712	982	738	991	1163	1241	host	gene-VC_RS16040
gene-VC_RS09740	2455	2375	2823	1978	2168	1720	1686	2350	2260	host	gene-VC_RS09740
gene-VC_RS17040	221	237	272	276	334	235	476	656	652	host	gene-VC_RS17040
gene-VC_RS06730	64	79	82	58	101	80	138	160	170	host	gene-VC_RS06730
gene-VC_RS07980	1508	1625	2161	1506	1809	1628	1686	2126	2232	host	vesC
gene-VC_RS17290	98	108	147	109	137	92	141	156	163	host	phhA
gene-VC_RS01890	1605	1726	1859	1640	1834	1662	1491	1698	1770	host	gene-VC_RS01890
gene-VC_RS09850	4974	4405	5442	4855	4398	3450	5737	5649	6200	host	sodB
gene-VC_RS18585	355	428	506	264	328	276	226	239	284	host	gene-VC_RS18585
gene-VC_RS04195	130	121	181	118	139	124	133	188	182	host	gene-VC_RS04195
gene-VC_RS00810	290	303	388	256	565	369	156	439	290	host	gene-VC_RS00810
gene-VC_RS01620	25417	28419	30091	16059	15176	12406	12901	7095	7262	host	rpoC
gene-VC_RS16270	331	462	495	311	330	290	452	375	428	host	phnR
gene-VC_RS15485	901	930	1194	740	956	760	819	1038	1078	host	gene-VC_RS15485
gene-VC_RS01740	3372	3748	4129	2440	2555	2303	5880	3048	2715	host	mutL
gene-VC_RS09440	135	108	170	192	159	122	208	225	275	host	gene-VC_RS09440
gene-VC_RS13805	186	243	371	190	317	225	356	438	502	host	gene-VC_RS13805
gene-VC_RS07330	519	587	177	177	210	144	126	139	159	host	gene-VC_RS07330
gene-VC_RS09685	705	805	686	572	509	393	228	252	279	host	gene-VC_RS09685
gene-VC_RS04230	1589	1849	2206	2088	3132	2484	2200	3469	3413	host	smpB
gene-VC_RS02240	897	962	1180	645	814	655	732	884	881	host	pdxA
gene-VC_RS05555	1828	2180	2630	1095	1232	885	13235	975	933	host	hisD
gene-VC_RS08270	513	551	703	385	520	406	490	663	682	host	gene-VC_RS08270
gene-VC_RS10215	661	678	733	455	506	416	498	467	548	host	fliO
gene-VC_RS13755	1544	2109	2530	1430	2185	1893	1690	2305	2392	host	gene-VC_RS13755
gene-VC_RS14585	401	695	720	435	528	450	540	482	502	host	gene-VC_RS14585
gene-VC_RS17185	4413	5230	5898	4857	5530	4875	8749	9536	10186	host	gene-VC_RS17185
gene-VC_RS16035	458	549	695	785	886	793	1731	1536	1518	host	gene-VC_RS16035
gene-VC_RS03900	351	407	328	974	794	792	663	609	730	host	gene-VC_RS03900
gene-VC_RS05275	261	301	336	189	291	208	365	427	461	host	gene-VC_RS05275
gene-VC_RS15400	654	744	915	524	639	594	598	531	661	host	gene-VC_RS15400
gene-VC_RS01535	2462	2630	3328	2013	2444	1916	2063	2245	2415	host	pssA
gene-VC_RS15670	1118	1290	1410	998	1016	963	1794	1690	2076	host	gene-VC_RS15670
gene-VC_RS17155	437	522	662	460	477	422	627	757	799	host	gene-VC_RS17155
gene-VC_RS00315	1441	1555	1686	917	945	810	396	405	437	host	thiF
gene-VC_RS10785	910	1136	1091	752	1085	654	826	942	976	host	gene-VC_RS10785
gene-VC_RS12930	18297	24671	22537	10862	11657	9874	11672	10718	10796	host	metF
gene-VC_RS14200	855	1393	1303	965	1119	1079	1614	1433	1449	host	gene-VC_RS14200
gene-VC_RS00445	727	871	882	840	885	802	977	882	1017	host	dinF
gene-VC_RS10005	2456	2732	3211	1933	2343	2201	2110	2390	2462	host	feoB
gene-VC_RS01165	1514	1868	2304	1099	1150	1061	822	1016	972	host	gene-VC_RS01165
gene-VC_RS14790	532	710	802	579	566	532	700	581	633	host	gene-VC_RS14790
gene-VC_RS03920	95	128	161	126	150	116	195	204	202	host	gene-VC_RS03920
gene-VC_RS14750	500	773	674	353	393	243	614	333	442	host	gene-VC_RS14750
gene-VC_RS18995	216	413	346	242	258	197	651	318	418	host	gene-VC_RS18995
gene-VC_RS18525	95	122	126	79	123	111	115	175	160	host	gene-VC_RS18525
gene-VPVV882_gp70	1304	994	1371	12300	15284	15880	32190	38733	36748	phage	gene-VPVV882_gp70
gene-VC_RS11840	1135	1234	1250	889	1030	843	831	1106	1100	host	pdxJ
gene-VC_RS04070	547	624	852	677	2785	1236	1509	1741	4531	host	gene-VC_RS04070
gene-VC_RS04150	37	46	55	36	32	25	34	29	36	host	tcpS
gene-VC_RS05265	160	125	176	130	176	81	208	465	242	host	gene-VC_RS05265
gene-VC_RS12995	156	129	143	123	156	152	890	143	158	host	gene-VC_RS12995
gene-VC_RS07085	120	174	154	130	123	101	221	177	213	host	gene-VC_RS07085
gene-VC_RS09465	95	63	95	75	116	89	66	101	111	host	gene-VC_RS09465
gene-VC_RS12600	645	870	889	601	554	412	450	540	565	host	gene-VC_RS12600
gene-VC_RS16165	1187	1172	1303	2863	3038	2543	2388	2734	3151	host	gene-VC_RS16165
gene-VC_RS03195	1134	1089	1379	918	985	663	795	970	992	host	dacB
gene-VC_RS11095	1816	1910	2197	1883	2201	1878	1788	1687	1984	host	gene-VC_RS11095
gene-VC_RS02330	725	869	958	682	765	720	1123	4210	91924	host	glsB
gene-VC_RS08785	13	42	24	30	15	22	202	41	54	host	gene-VC_RS08785
gene-VC_RS06375	1489	1550	1776	1644	1549	1235	1942	1795	1981	host	tyrR
gene-VC_RS10735	792	853	1148	348	328	329	101	106	103	host	gene-VC_RS10735
gene-VC_RS00970	98	131	177	115	148	110	177	280	252	host	gene-VC_RS00970
gene-VC_RS00330	1784	2193	2308	1093	1201	849	405	396	467	host	thiH
gene-VC_RS01910	1198	1275	1641	1244	1431	1235	1070	1312	1241	host	gene-VC_RS01910
gene-VC_RS15130	98	112	101	78	96	71	87	132	94	host	gene-VC_RS15130
gene-VC_RS03655	1314	2281	1470	1251	1696	892	1332	1316	1407	host	gene-VC_RS03655
gene-VC_RS11525	208	174	222	158	207	168	100	108	124	host	mutT
gene-VC_RS01685	2652	2834	4008	1599	2368	2598	900	922	1292	host	gene-VC_RS01685
gene-VC_RS04715	629	753	794	522	656	630	664	631	718	host	rlmH
gene-VC_RS05410	1973	2461	2856	1266	1503	1197	1599	1548	1726	host	gene-VC_RS05410
gene-VC_RS08305	1035	1161	1402	778	1069	755	1079	1166	1201	host	mukF
gene-VC_RS05920	4029	5123	4989	3892	3962	2429	3479	3026	2999	host	yeiP
gene-VC_RS00595	874	922	969	526	596	419	306	475	453	host	xerC
gene-VC_RS02870	2547	3063	3712	2391	2741	2275	1739	2106	2104	host	ffh
gene-VC_RS16870	1541	1523	2033	1153	1221	1147	1044	1005	1281	host	gene-VC_RS16870
gene-VC_RS09005	3030	3361	3688	1882	1774	1457	1118	1105	1282	host	pflB
gene-VC_RS09405	225	261	335	173	257	243	197	309	251	host	gene-VC_RS09405
gene-VC_RS02130	420	452	477	327	375	316	188	261	232	host	gene-VC_RS02130
gene-VPVV882_gp61	139	121	167	2302	4232	2959	5136	7917	7849	phage	gene-VPVV882_gp61
gene-VC_RS01565	414	416	532	329	515	494	1253	361	325	host	gene-VC_RS01565
gene-VC_RS09735	2096	2395	2863	2238	3419	2751	2599	3318	3318	host	fabD
gene-VC_RS15650	359	571	814	484	434	423	1210	496	686	host	gene-VC_RS15650
gene-VC_RS00860	1086	900	1284	1421	1430	1128	1171	1256	1547	host	gene-VC_RS00860
gene-VC_RS17545	12	13	6	5	5	4	2	9	5	host	tdh
gene-VC_RS06140	7304	8816	9504	5688	6807	6031	4802	4780	4984	host	gyrA
gene-VC_RS02645	9158	10423	9241	10263	8820	7835	6535	6317	6374	host	rpsU
gene-VC_RS04280	105	119	122	83	73	79	79	101	102	host	gene-VC_RS04280
gene-VC_RS08355	3563	3722	4398	2635	2834	2331	1746	1829	1885	host	glgA
gene-VC_RS09520	122	165	197	153	331	236	256	402	456	host	yfbR
gene-VC_RS16625	22	28	32	18	26	36	23	34	35	host	gene-VC_RS16625
gene-VC_RS00515	619	713	905	670	899	723	637	788	764	host	yihA
gene-VC_RS02690	462	596	608	553	440	334	477	384	452	host	ispF
gene-VC_RS12165	2324	2636	2867	2335	2479	2163	2798	2674	2653	host	mlaF
gene-VC_RS10980	2097	2721	2904	1756	1789	1742	1292	1334	1363	host	gene-VC_RS10980
gene-VC_RS03380	1907	2081	2519	2778	3292	3423	12093	4558	5160	host	gene-VC_RS03380
gene-VC_RS09425	838	439	527	393	407	375	326	403	391	host	minC
gene-VC_RS10175	289	310	338	340	421	289	462	603	610	host	gene-VC_RS10175
gene-VC_RS12230	932	933	996	896	1158	988	899	1118	1257	host	pmbA
gene-VC_RS16005	646	795	966	733	956	867	1014	1303	1351	host	gene-VC_RS16005
gene-VC_RS00335	906	1169	1361	846	1059	909	1072	1446	1418	host	gene-VC_RS00335
gene-VC_RS08890	1589	1729	1938	1595	1822	1494	2069	2257	2346	host	cydB
gene-VC_RS06110	512	466	674	399	590	417	463	547	610	host	gene-VC_RS06110
gene-VC_RS18175	390	474	569	387	524	386	469	503	533	host	nagB
gene-VC_RS19145	98	86	136	97	103	82	128	170	179	host	gene-VC_RS19145
gene-VC_RS08710	159	104	168	177	175	137	188	301	230	host	gene-VC_RS08710
gene-VC_RS04080	109	125	154	150	165	178	195	227	214	host	gene-VC_RS04080
gene-VC_RS00650	280	237	365	250	282	244	255	299	375	host	gene-VC_RS00650
gene-VC_RS01030	351	433	491	289	406	290	224	257	244	host	pyrE
gene-VC_RS10370	5200	6263	7556	7078	15611	16807	9757	20538	16211	host	dapA
gene-VC_RS16250	182	104	151	131	175	108	116	187	169	host	gene-VC_RS16250
gene-VC_RS07610	326	376	418	292	338	280	514	440	468	host	gene-VC_RS07610
gene-VC_RS10470	719	679	899	814	904	785	856	877	965	host	lolB
gene-VC_RS08640	374	423	532	358	512	447	451	554	520	host	gene-VC_RS08640
gene-VPVV882_gp63	1098	1068	1271	7898	11583	14436	25701	34479	37101	phage	gene-VPVV882_gp63
gene-VC_RS01545	2578	3627	3565	2299	2434	2149	2357	1665	2149	host	murB
gene-VC_RS18855	104	112	103	80	128	86	221	212	189	host	gene-VC_RS18855
gene-VC_RS01205	5749	7241	8511	5170	4550	9604	4776	2916	4895	host	gene-VC_RS01205
gene-VC_RS08325	161	213	225	187	162	155	176	149	200	host	torD
gene-VC_RS17940	640	713	847	521	597	516	555	692	635	host	gene-VC_RS17940
gene-VC_RS17020	623	718	838	561	532	450	559	627	647	host	ltaE
gene-VC_RS15110	354	404	623	387	594	425	691	1039	1111	host	gene-VC_RS15110
gene-VC_RS10420	1009	1221	1363	1064	1541	1084	1455	1791	1805	host	gene-VC_RS10420
gene-VC_RS17050	288	280	327	245	318	267	318	384	373	host	gene-VC_RS17050
gene-VC_RS04165	537	468	644	495	502	335	396	425	482	host	tcpF
gene-VC_RS16580	65	105	126	96	113	97	169	173	185	host	gene-VC_RS16580
gene-VC_RS15505	327	328	412	265	258	208	336	384	450	host	gene-VC_RS15505
gene-VPVV882_gp40	605	670	856	6523	11021	9746	47193	50152	54643	phage	gene-VPVV882_gp40
gene-VC_RS05960	387	267	639	412	652	382	157	205	237	host	gene-VC_RS05960
gene-VC_RS03505	4101	4919	5753	2497	2650	2008	580	702	779	host	gene-VC_RS03505
gene-VC_RS08950	733	645	861	699	831	669	1016	1350	1421	host	dinG
gene-VC_RS08985	1203	1421	1948	789	731	631	742	741	829	host	gene-VC_RS08985
gene-VC_RS09230	3415	4820	2864	3263	3836	2257	2531	2221	2375	host	ihfB
gene-VC_RS14950	438	500	640	498	733	647	766	1027	1012	host	gene-VC_RS14950
gene-VC_RS04745	1734	1931	2097	1370	1529	1232	1727	1890	1936	host	lnt
gene-VC_RS05695	458	339	499	413	549	478	500	556	605	host	gene-VC_RS05695
gene-VC_RS06045	191	217	215	154	191	112	156	199	222	host	msrB
gene-VC_RS13505	926	1158	1291	1147	1434	1487	1669	1624	1792	host	vasX
gene-VC_RS07675	288	270	319	566	540	421	837	994	990	host	budA
gene-VC_RS09610	638	740	813	555	644	638	1076	903	1027	host	gene-VC_RS09610
gene-VC_RS01985	591	637	774	482	628	412	360	395	453	host	gene-VC_RS01985
gene-VC_RS05395	864	747	925	723	858	693	850	989	1059	host	yfbV
gene-VC_RS04480	2624	3278	3533	2001	2233	2118	6037	6139	6365	host	metQ
gene-VC_RS07370	428	527	280	229	266	195	205	182	235	host	gene-VC_RS07370
gene-VC_RS12840	463	546	628	520	702	578	745	915	884	host	gene-VC_RS12840
gene-VC_RS07040	115	155	166	114	154	104	174	183	217	host	gene-VC_RS07040
gene-VC_RS09160	1252	1454	1697	953	1239	739	503	662	647	host	gene-VC_RS09160
gene-VC_RS11365	537	429	636	535	632	526	570	755	754	host	nfo
gene-VC_RS07800	111	127	174	114	202	177	153	234	221	host	gene-VC_RS07800
gene-VC_RS02445	7950	9073	9346	7075	6965	5158	3960	4008	4078	host	gene-VC_RS02445
gene-VC_RS05730	880	1043	1220	653	695	770	299	351	375	host	trpA
gene-VC_RS01660	448	411	563	383	540	441	391	446	447	host	gene-VC_RS01660
gene-VC_RS02465	442	597	661	416	405	395	10210	1654	1061	host	gene-VC_RS02465
gene-VC_RS06530	2787	3712	4102	2934	3185	2739	5346	4521	4911	host	gene-VC_RS06530
gene-VC_RS12000	3516	3771	4156	2112	2193	1630	1258	1472	1502	host	leuC
gene-VC_RS16890	71	56	52	45	67	69	71	78	87	host	gene-VC_RS16890
gene-VC_RS14360	840	942	1021	941	1057	1079	2169	2634	2627	host	gene-VC_RS14360
gene-VC_RS08685	316	448	477	415	400	319	1003	643	783	host	gene-VC_RS08685
gene-VC_RS01280	1332	1791	2266	1467	1635	1377	2029	1661	2024	host	gene-VC_RS01280
gene-VC_RS07830	108	93	144	160	232	201	238	361	378	host	gene-VC_RS07830
gene-VC_RS16420	439	560	568	350	600	517	350	509	565	host	gene-VC_RS16420
gene-VC_RS03635	675	772	844	542	761	640	500	669	861	host	phoR
gene-VC_RS06130	4214	4599	5218	3912	4073	3292	1905	2145	2151	host	nrdA
gene-VC_RS13450	4055	4358	5342	4125	5647	4934	3395	3609	3840	host	gene-VC_RS13450
gene-VC_RS01855	4287	4538	4773	3295	2742	2073	2546	2725	2887	host	rplI
gene-VC_RS06465	301	373	438	211	224	171	192	221	207	host	mglC
gene-VC_RS12410	12611	13993	16357	12129	14737	10961	13269	10809	15763	host	rpsM
gene-VC_RS17705	316	322	358	386	462	370	595	621	698	host	gene-VC_RS17705
gene-VC_RS16630	425	408	482	345	323	375	333	331	344	host	gene-VC_RS16630
gene-VC_RS05415	1096	1230	1283	659	839	674	565	756	735	host	gene-VC_RS05415
gene-VC_RS13510	822	1177	1214	705	544	537	607	425	558	host	tsiV2
gene-VC_RS07440	703	677	889	520	733	571	407	506	546	host	gene-VC_RS07440
gene-VC_RS08340	198	208	289	243	210	205	356	461	485	host	gene-VC_RS08340
gene-VC_RS14925	818	938	1227	632	904	744	444	575	651	host	gene-VC_RS14925
gene-VC_RS15750	1258	1344	1545	1328	1583	1380	2052	2137	2355	host	gene-VC_RS15750
gene-VC_RS07725	189	132	243	212	260	248	107	306	250	host	gene-VC_RS07725
gene-VC_RS17480	245	262	327	255	433	332	376	512	511	host	gene-VC_RS17480_gene_cydB
gene-VC_RS16340	802	894	868	820	922	881	989	945	1134	host	moeA
gene-VC_RS07930	155	144	218	136	134	87	90	138	115	host	gene-VC_RS07930
gene-VC_RS03820	2752	2852	3519	2523	2533	1883	1664	9541	2014	host	bamB
gene-VC_RS03960	31	39	31	37	46	44	53	73	65	host	gene-VC_RS03960
gene-VC_RS16355	227	267	323	167	227	210	183	259	257	host	sseA
gene-VC_RS14225	263	247	344	313	308	258	342	476	506	host	hmpA
gene-VC_RS07365	495	427	269	229	296	214	171	209	219	host	gene-VC_RS07365
gene-VC_RS04605	161	172	195	6782	164	156	135	216	5207	host	vpsK
gene-VC_RS02750	325	306	377	213	296	235	116	163	155	host	pncC
gene-VC_RS14765	1245	1629	1862	1062	1118	970	827	676	838	host	gene-VC_RS14765
gene-VC_RS18695	98	84	71	74	115	64	89	88	93	host	gene-VC_RS18695
gene-VC_RS06010	2189	2173	2602	2842	3608	2558	3090	4307	3988	host	purT
gene-VC_RS09875	311	277	350	231	278	254	157	168	209	host	gene-VC_RS09875
gene-VC_RS09450	1214	1570	1773	1376	1728	1533	1280	1491	1634	host	gene-VC_RS09450
gene-VC_RS16230	575	639	689	300	262	232	212	226	263	host	gene-VC_RS16230
gene-VC_RS15160	392	395	495	421	509	414	667	752	845	host	gene-VC_RS15160
gene-VC_RS03345	1631	1807	2093	1760	2431	1781	2309	2655	2844	host	srmB
gene-VC_RS03375	1867	1792	2357	4007	3949	3436	6061	5776	6138	host	gene-VC_RS03375
gene-VC_RS02220	338	374	412	422	626	433	536	825	762	host	folA
gene-VC_RS00015	2766	3121	3820	2761	3295	2830	3556	3942	4287	host	yidC
gene-VC_RS05170	1661	2507	2654	1183	1001	954	1612	1053	1372	host	gene-VC_RS05170
gene-VC_RS10285	3499	3231	3987	3103	4146	3385	2679	3969	3691	host	gene-VC_RS10285
gene-VC_RS17470	608	638	820	471	612	483	512	672	709	host	gene-VC_RS17470
gene-VC_RS09535	644	717	692	636	824	711	764	803	834	host	rrtA
gene-VC_RS06205	92	80	98	102	77	76	103	132	150	host	gene-VC_RS06205
gene-VPVV882_gp67	327	262	330	478	751	610	758	1052	1104	phage	gene-VPVV882_gp67
gene-VC_RS02370	704	849	856	608	673	483	479	551	484	host	gene-VC_RS02370
gene-VC_RS01805	422	459	511	532	467	530	740	468	550	host	tusB
gene-VC_RS10045	3446	3278	15250	4031	1866	1894	644	723	795	host	odhB
gene-VC_RS05950	906	927	1218	883	1143	948	1319	1732	1779	host	pgsA
gene-VC_RS01285	793	714	897	626	837	652	535	700	726	host	gene-VC_RS01285
gene-VC_RS15255	145	132	172	199	188	161	250	286	330	host	gene-VC_RS15255
gene-VC_RS18090	431	462	511	356	353	312	401	370	426	host	gene-VC_RS18090
gene-VC_RS01420	724	962	1130	695	695	630	773	714	724	host	prmA
gene-VC_RS14140	377	381	445	493	464	430	948	843	990	host	gene-VC_RS14140
gene-VC_RS17120	172	182	312	274	358	304	815	990	993	host	gene-VC_RS17120
gene-VC_RS00905	627	656	974	605	679	610	876	2118	4955	host	gene-VC_RS00905
gene-VC_RS07495	76	67	94	71	83	95	89	116	120	host	gene-VC_RS07495
gene-VC_RS12470	17323	19135	26084	41815	10113	9949	128824	7495	14559	host	rplN
gene-VC_RS05255	131	147	166	158	209	169	353	418	475	host	gene-VC_RS05255
gene-VC_RS17045	1093	1262	1648	739	956	813	583	660	718	host	gene-VC_RS17045
gene-VC_RS12185	1108	1216	1507	881	962	971	766	787	995	host	lptC
gene-VC_RS03480	608	629	797	522	501	518	588	555	585	host	gene-VC_RS03480_gene_murQ
gene-VC_RS07960	513	533	644	543	547	535	710	700	706	host	gene-VC_RS07960
gene-VC_RS11845	521	584	545	464	491	413	484	507	545	host	recO
gene-VC_RS00755	776	645	1191	581	1632	1631	154	847	413	host	gene-VC_RS00755
gene-VC_RS02235	778	760	969	557	587	634	440	625	602	host	rsmA
gene-VC_RS07685	219	233	218	228	278	231	285	301	280	host	gene-VC_RS07685
gene-VC_RS07865	707	763	837	594	735	625	508	658	671	host	nspC
gene-VC_RS03755	2486	2837	4055	3341	4002	3549	7347	5141	11183	host	iscU
gene-VC_RS08065	309	360	392	269	414	320	365	400	471	host	gene-VC_RS08065
gene-VPVV882_gp39	396	444	498	1814	2949	3421	11970	15692	18408	phage	gene-VPVV882_gp39
gene-VC_RS04545	791	917	1073	706	838	688	723	970	1007	host	vexH
gene-VC_RS17550	650	809	918	1261	1203	1045	2036	1756	1855	host	gene-VC_RS17550
gene-VPVV882_gp41	410	411	614	8112	13430	12381	46612	50503	54912	phage	gene-VPVV882_gp41
gene-VC_RS08860	1612	1614	1851	1424	1414	1218	1264	1730	1683	host	tolA
gene-VC_RS16540	786	875	963	859	987	760	585	674	595	host	gene-VC_RS16540
gene-VC_RS00105	271	328	409	382	442	337	453	637	548	host	tusA
gene-VC_RS01845	3647	3605	4258	5843	2578	2339	1945	1412	1557	host	priB
gene-VC_RS18425	303	267	394	283	469	338	430	619	598	host	pdxH
gene-VC_RS12055	472	417	624	686	1369	1499	686	2041	1681	host	gene-VC_RS12055
gene-VC_RS00550	423	399	459	390	588	416	341	513	438	host	gene-VC_RS00550
gene-VC_RS00740	4032	3080	4070	2257	1886	2366	756	965	725	host	gene-VC_RS00740
gene-VC_RS13085	415	421	457	337	460	309	383	423	560	host	bioH
gene-VC_RS06905	2125	2455	3138	1635	1839	1578	1221	1543	1566	host	potB
gene-VC_RS04960	887	1091	1414	1049	1276	1030	1714	2035	2173	host	gene-VC_RS04960
gene-VC_RS10035	2631	2654	3113	1479	1689	1984	513	707	712	host	sucD
gene-VC_RS08915	3518	4036	4444	3407	4296	3524	3173	3984	3917	host	cysS
gene-VC_RS09085	432	449	563	413	514	560	470	501	564	host	lolD
gene-VC_RS14620	376	461	507	524	789	474	510	668	685	host	gene-VC_RS14620
gene-VC_RS08695	42	70	68	49	49	35	57	47	47	host	gene-VC_RS08695
gene-VC_RS16455	194	280	343	161	274	259	462	358	444	host	gene-VC_RS16455
gene-VC_RS02505	971	905	1428	632	638	701	472	433	523	host	gene-VC_RS02505
gene-VC_RS04975	467	488	544	833	1146	927	827	1373	1508	host	gene-VC_RS04975
gene-VC_RS11500	98	96	99	127	177	89	174	236	219	host	gene-VC_RS11500
gene-VC_RS03205	1488	1687	2079	1408	1352	1166	832	803	850	host	greA
gene-VPVV882_gp19	2337	1967	2282	15582	18111	18206	66004	57000	62383	phage	J
gene-VC_RS03930	835	948	1040	866	1264	1125	1703	2226	2264	host	gene-VC_RS03930
gene-VC_RS14170	342	351	427	295	365	260	243	340	313	host	gene-VC_RS14170
gene-VC_RS10675	672	573	728	725	818	593	620	789	746	host	gene-VC_RS10675
gene-VC_RS17125	260	316	346	308	299	259	519	451	481	host	gene-VC_RS17125
gene-VC_RS11160	958	988	1206	1032	992	748	1182	1277	1344	host	tcdA
gene-VC_RS04155	218	317	424	230	189	168	254	206	240	host	tcpT
gene-VC_RS03280	11196	12199	14804	13618	9841	8869	11029	10558	12725	host	pnp
gene-VC_RS08380	622	718	804	540	584	431	534	526	560	host	aat
gene-VC_RS08460	912	870	1094	707	922	707	661	745	798	host	pqiB
gene-VC_RS11905	809	919	934	899	1136	1061	857	1193	1054	host	ygfZ
gene-VC_RS05830	1954	2053	2642	1981	2390	1941	1637	2378	2355	host	purC
gene-VC_RS05930	633	778	949	664	806	554	1039	951	1110	host	gene-VC_RS05930
gene-VC_RS00875	455	463	639	655	608	473	465	408	450	host	gene-VC_RS00875
gene-VC_RS00610	290	286	400	267	468	406	507	1150	1255	host	gene-VC_RS00610
gene-VC_RS04835	761	771	884	701	681	420	301	397	362	host	gene-VC_RS04835
gene-VC_RS00355	879	884	1191	948	1188	960	1055	1386	1597	host	asnC
