Geneid	0_R1	0_R2	0_R3	30_R1	30_R2	30_R3	60_R1	60_R2	60_R3	Entity	Symbol
gene-VC_RS03355	2933	4530	4153	7436	87982	6659	17823	14476	14292	host	brnQ
gene-VC_RS14385	191	237	237	289	314	238	407	437	297	host	hlyA
gene-VC_RS03525	1357	2069	1814	1637	2362	1715	1505	1907	1232	host	sltY
gene-VC_RS12405	2922	6527	3538	4338	7215	4266	4757	4994	3108	host	rpsK
gene-VC_RS07695	246	260	271	179	271	204	259	320	196	host	gene-VC_RS07695
gene-VC_RS14755	798	1038	928	741	1075	775	497	537	372	host	gene-VC_RS14755
gene-VC_RS09615	368	516	468	553	659	588	500	557	355	host	gene-VC_RS09615_gene_msrB
gene-VC_RS07825	61	64	61	93	114	89	122	147	97	host	gene-VC_RS07825
gene-VC_RS00205	710	882	739	753	1025	800	728	817	556	host	fmt
gene-VC_RS12470	26245	31582	12907	10040	12101	21901	356326	194766	223319	host	rplN
gene-VC_RS04620	459	623	585	606	792	687	1435	1645	1228	host	gene-VC_RS04620
gene-VC_RS12510	4939	7108	4959	3561	5354	3632	1967	7305	1473	host	rplW
gene-VC_RS11125	210	289	326	256	377	335	237	226	150	host	gene-VC_RS11125
gene-VC_RS01555	1000	1461	1345	1308	1576	1296	1387	1585	1018	host	coaA
gene-VC_RS01725	1490	2026	1911	2813	3238	2769	21856	5739	5876	host	queG
gene-VC_RS01320	847	1347	1135	857	1241	873	1508	1073	740	host	gene-VC_RS01320
gene-VC_RS08190	82	114	100	141	186	145	310	286	206	host	torC
gene-VC_RS18280	233	305	357	463	589	492	479	618	410	host	gene-VC_RS18280
gene-VC_RS08765	109	160	144	191	207	158	234	335	208	host	gene-VC_RS08765
gene-VC_RS17745	154	199	185	220	285	229	434	470	352	host	gene-VC_RS17745
gene-VC_RS08120	292	408	340	373	670	422	642	773	456	host	pspA
gene-VC_RS09415	657	851	738	745	1188	917	604	723	435	host	gene-VC_RS09415
gene-VC_RS00895	450	737	616	665	833	616	803	921	690	host	gene-VC_RS00895
gene-VC_RS17230	872	1530	1099	1499	1855	1463	1762	2151	1371	host	speB
gene-VC_RS09560	451	674	553	594	800	537	543	684	393	host	gene-VC_RS09560
gene-VC_RS04380	604	1042	768	453	785	511	287	364	235	host	gene-VC_RS04380
gene-VC_RS00100	83	134	137	141	167	171	277	313	190	host	gene-VC_RS00100
gene-VC_RS03175	1439	2052	1863	1875	2743	1963	1707	2239	1306	host	vexE
gene-VC_RS05440	1091	1640	1334	1163	1293	1070	1021	1285	857	host	gene-VC_RS05440
gene-VC_RS02360	691	949	702	699	988	603	598	717	440	host	proC
gene-VC_RS11195	1036	1536	1423	1036	2472	1097	926	1079	760	host	recC
gene-VC_RS12170	1041	1502	1305	1893	2433	1929	1915	2155	1403	host	gene-VC_RS12170
gene-VC_RS12855	92	1308	143	119	158	144	73	93	56	host	gene-VC_RS12855
gene-VC_RS14345	404	559	485	469	617	475	488	540	377	host	gene-VC_RS14345
gene-VC_RS03405	643	977	945	796	1260	899	1226	6443	834	host	lgt
gene-VC_RS09245	44	24	40	44	62	37	50	75	57	host	gene-VC_RS09245
gene-VC_RS13990	104	197	134	141	221	134	167	175	94	host	rbsK
gene-VC_RS14550	46	90	87	58	92	65	69	75	42	host	gene-VC_RS14550
gene-VC_RS05355	6906	8203	6150	6019	7302	5506	6555	7053	4609	host	gene-VC_RS05355
gene-VC_RS06675	819	1271	1112	836	1110	859	750	895	572	host	gene-VC_RS06675
gene-VC_RS08075	621	892	809	750	907	745	1012	1126	740	host	gene-VC_RS08075
gene-VC_RS02805	763	866	978	1142	1084	719	254	183	225	host	gene-VC_RS02805
gene-VC_RS03445	5578	8257	6674	6339	7792	6076	6000	7678	4733	host	ileS
gene-VC_RS02440	900	1309	1091	1353	1682	1393	1390	3263	1212	host	epd
gene-VC_RS05995	598	692	673	861	844	807	844	844	590	host	ihfA
gene-VC_RS02405	575	1046	842	707	1035	732	368	368	256	host	rsmE
gene-VC_RS02575	609	978	903	776	981	779	755	1023	591	host	gene-VC_RS02575
gene-VC_RS05210	560	774	659	833	1252	927	923	1141	600	host	sohB
gene-VC_RS07970	128	221	154	116	181	137	123	149	144	host	gene-VC_RS07970
gene-VC_RS17650	847	1273	997	1614	1876	1334	853	1061	688	host	hutZ
gene-VC_RS03570	279	442	411	463	585	470	621	817	504	host	pgeF
gene-VC_RS09895	208	241	243	240	292	255	320	323	236	host	ccmD
gene-VC_RS04895	2305	3317	2731	1416	1977	1583	1077	1278	803	host	asnB
gene-VC_RS04195	90	138	123	96	156	119	181	233	135	host	gene-VC_RS04195
gene-VC_RS09170	1954	2895	2627	2611	3376	2622	3297	3735	2573	host	nhaB
gene-VC_RS07940	373	563	497	435	482	374	432	486	317	host	gene-VC_RS07940
gene-VC_RS12295	183	298	267	403	417	316	683	412	331	host	gene-VC_RS12295
gene-VC_RS16070	2063	2716	2388	1783	2297	1617	584	738	415	host	gene-VC_RS16070
gene-VC_RS01395	37	52	51	73	83	78	78	107	59	host	gene-VC_RS01395
gene-VC_RS12280	1148	1833	1514	1158	1597	1196	1041	1223	760	host	gene-VC_RS12280
gene-VC_RS01665	278	502	362	232	312	224	170	186	158	host	gene-VC_RS01665
gene-VC_RS06025	250	326	261	235	303	267	302	340	227	host	gene-VC_RS06025
gene-VC_RS18355	233	318	271	164	244	176	184	168	126	host	potE
gene-VC_RS07250	1083	1562	1265	1371	2026	1453	1396	1683	1096	host	gene-VC_RS07250
gene-VC_RS15800	649	839	781	596	943	730	994	1223	760	host	gene-VC_RS15800
gene-VC_RS04120	130	138	115	117	144	135	141	162	106	host	tcpA
gene-VC_RS06045	142	186	190	147	214	173	169	182	108	host	gene-VC_RS06045_gene_msrB
gene-VC_RS12750	4791	6529	5591	2727	3395	2331	398	505	317	host	argC
gene-VC_RS16060	23	64	43	41	75	46	83	104	60	host	gene-VC_RS16060
gene-VC_RS16310	490	651	526	556	772	628	834	1057	615	host	yjjG
gene-VC_RS04025	730	1006	846	1232	1539	1288	1580	3631	1096	host	gene-VC_RS04025
gene-VC_RS16470	108	189	168	154	195	139	134	184	89	host	gene-VC_RS16470
gene-VC_RS11175	1980	3392	2696	1269	1802	1211	510	551	384	host	argA
gene-VC_RS04660	490	735	651	612	915	762	732	854	515	host	vpsQ
gene-VC_RS07530	80	168	132	112	168	133	116	146	105	host	gene-VC_RS07530
gene-VC_RS10295	588	835	625	613	926	1857	569	672	471	host	gene-VC_RS10295
gene-VC_RS04755	546	1066	762	366	698	433	598	826	366	host	ybeY
gene-VC_RS05345	411	618	605	530	737	551	572	716	423	host	gene-VC_RS05345
gene-VC_RS18115	166	195	221	233	230	212	220	273	185	host	gene-VC_RS18115
gene-VC_RS16675	2955	4477	3469	2700	4163	2692	606	854	499	host	gene-VC_RS16675
gene-VC_RS11490	1145	1483	1137	593	1116	763	695	876	517	host	gene-VC_RS11490
gene-VC_RS05265	119	165	127	144	173	129	237	280	189	host	gene-VC_RS05265
gene-VC_RS10950	2152	3405	2901	2734	4617	3264	2698	3301	2055	host	nusB
gene-VC_RS07645	100	177	141	169	203	163	204	226	190	host	gene-VC_RS07645
gene-VC_RS01685	2711	2556	3194	2144	2251	1867	855	896	675	host	gene-VC_RS01685
gene-VC_RS03740	686	1110	866	1264	6552	1252	1795	3904	4930	host	trmJ
gene-VC_RS06055	489	742	688	721	791	666	509	558	401	host	gene-VC_RS06055
gene-VC_RS11745	1139	1609	1281	891	1234	865	710	728	458	host	glnE
gene-VC_RS13270	332	1169	644	710	771	410	378	426	205	host	gene-VC_RS13270
gene-VC_RS02415	181	249	281	480	479	488	1046	1214	811	host	gene-VC_RS02415
gene-VC_RS01060	494	751	613	403	492	391	179	227	146	host	gene-VC_RS01060
gene-VC_RS07170	2196	3190	2693	2281	3051	2341	1835	2338	1434	host	gene-VC_RS07170
gene-VC_RS18410	2104	3175	2384	2219	2906	2196	1591	1955	1170	host	gene-VC_RS18410
gene-VC_RS04450	901	1218	1045	789	1086	915	815	927	648	host	ppnN
gene-VC_RS01345	7217	1157	977	1046	1423	1226	1656	1870	1120	host	gene-VC_RS01345
gene-VC_RS14560	488	730	683	1101	913	795	1358	1563	1156	host	gene-VC_RS14560
gene-VC_RS12240	547	848	773	700	863	640	761	898	531	host	thiQ
gene-VC_RS11090	111	131	116	167	154	152	176	174	101	host	gene-VC_RS11090
gene-VC_RS17035	448	633	546	588	824	671	1145	1414	878	host	gene-VC_RS17035
gene-VC_RS17350	1921	2738	2364	2926	3736	3034	2574	2978	1966	host	gene-VC_RS17350
gene-VC_RS17410	14	35	22	39	36	37	61	68	45	host	gene-VC_RS17410
gene-VC_RS01890	1323	1936	1788	1433	2169	1763	1663	1711	1189	host	gene-VC_RS01890
gene-VC_RS00375	1059	1526	1372	1308	1632	1323	1946	1731	1148	host	gene-VC_RS00375
gene-VC_RS09005	2139	3242	2667	1560	1918	1495	1195	1424	938	host	pflB
gene-VC_RS12845	135	186	196	196	259	188	202	281	169	host	gene-VC_RS12845
gene-VC_RS00875	317	470	466	579	832	593	497	755	403	host	gene-VC_RS00875
gene-VC_RS10255	438	692	584	442	580	409	267	346	190	host	fliH
gene-VC_RS02560	75	81	91	70	111	94	120	141	293	host	gene-VC_RS02560
gene-VC_RS13025	245	415	340	278	403	301	452	525	7284	host	gene-VC_RS13025
gene-VC_RS18505	197	319	264	109	191	165	83	90	53	host	gene-VC_RS18505
gene-VC_RS06665	389	597	495	480	663	501	663	790	559	host	gene-VC_RS06665
gene-VC_RS02880	4162	6075	4466	2646	4138	2751	1643	1939	1269	host	rimM
gene-VC_RS18310	245	353	340	494	570	467	609	734	533	host	gene-VC_RS18310
gene-VC_RS10000	277	543	451	268	385	287	282	317	219	host	gene-VC_RS10000
gene-VC_RS07200	1003	1353	1206	1287	1625	1262	1476	1652	1102	host	rlmKL
gene-VC_RS09665	1939	2697	2520	1827	2616	1968	2076	2214	1465	host	gene-VC_RS09665
gene-VC_RS04425	1102	1658	1444	1393	1955	1432	1166	1265	771	host	gene-VC_RS04425
gene-VC_RS03040	336	433	410	457	631	454	581	705	425	host	gene-VC_RS03040
gene-VC_RS06355	715	910	799	686	889	679	468	564	366	host	gene-VC_RS06355
gene-VPVV882_gp70	1074	1423	1138	18583	25428	20853	43724	56585	33211	phage	gene-VPVV882_gp70
gene-VC_RS05005	1884	2770	2173	1753	2253	1692	1576	1808	1098	host	rsxC
gene-VC_RS07840	183	290	250	246	265	183	305	396	241	host	gene-VC_RS07840
gene-VC_RS10320	731	984	913	1455	1678	1444	1497	1519	1059	host	gene-VC_RS10320
gene-VC_RS02960	833	1098	1040	853	909	757	652	664	410	host	gene-VC_RS02960
gene-VC_RS10170	328	563	478	553	825	648	818	1071	659	host	gene-VC_RS10170
gene-VC_RS03800	2011	8263	2980	3081	3487	2946	3212	3781	2776	host	rodZ
gene-VC_RS07435	825	1155	910	765	1227	841	935	1159	663	host	gene-VC_RS07435
gene-VC_RS03380	1574	2105	1788	2780	4138	3220	4293	6150	3482	host	gene-VC_RS03380
gene-VC_RS11850	1047	1558	1303	1202	1567	1206	1422	1550	1049	host	era
gene-VC_RS11235	743	1240	1065	836	1284	984	2844	1095	716	host	gene-VC_RS11235
gene-VC_RS09045	1815	2753	2371	1643	2106	1404	643	812	468	host	gene-VC_RS09045
gene-VC_RS07105	203	258	267	279	362	317	481	564	361	host	gene-VC_RS07105
gene-VC_RS06780	228	351	309	257	334	288	249	316	179	host	gene-VC_RS06780
gene-VC_RS00985	108	180	135	169	189	147	136	171	102	host	gene-VC_RS00985
gene-VC_RS02365	579	876	775	834	1008	788	649	735	476	host	gene-VC_RS02365
gene-VC_RS04940	11656	13796	12953	6729	7587	7173	3207	3796	2676	host	folC
gene-VC_RS00920	1718	3296	2375	1725	2237	1701	1690	2090	1442	host	gorA
gene-VC_RS05815	181	275	267	262	308	305	365	386	291	host	gene-VC_RS05815
gene-VC_RS07920	171	246	216	295	316	249	386	393	232	host	rsuA
gene-VC_RS09885	2026	2971	2826	3099	3091	2810	3882	3295	4731	host	gene-VC_RS09885
gene-VC_RS12005	1783	2895	2263	1237	1927	1263	864	1102	693	host	leuD
gene-VC_RS15990	374	570	548	532	639	599	468	594	343	host	gene-VC_RS15990
gene-VC_RS17175	1227	1827	1722	1551	2157	1545	1200	1559	967	host	gene-VC_RS17175
gene-VC_RS16565	119	235	165	161	242	178	176	193	106	host	gene-VC_RS16565
gene-VC_RS06230	262	351	328	466	489	443	704	803	544	host	gene-VC_RS06230
gene-VC_RS14805	515	906	686	465	692	460	821	1082	624	host	gene-VC_RS14805
gene-VC_RS07855	2528	3757	3118	3166	4150	3363	3961	4621	3144	host	gene-VC_RS07855
gene-VC_RS06765	798	1101	930	697	856	733	631	727	471	host	gene-VC_RS06765
gene-VC_RS18235	299	410	358	361	439	313	281	316	188	host	gene-VC_RS18235
gene-VC_RS00880	1438	1818	1652	2578	3725	2732	2478	5441	1327	host	gene-VC_RS00880
gene-VC_RS01575	1704	1338	1379	997	1452	884	376	469	289	host	gene-VC_RS01575
gene-VC_RS11705	2727	2574	2067	1536	1959	1558	1203	1364	929	host	parC
gene-VC_RS10200	588	933	776	556	855	597	616	693	479	host	fliR
gene-VC_RS13885	488	614	557	491	559	446	402	423	357	host	tssC
gene-VC_RS13160	933	1297	1132	1161	1334	1588	986	1183	757	host	gspE
gene-VC_RS08570	636	906	770	652	931	736	612	732	460	host	gene-VC_RS08570
gene-VC_RS18375	202	330	234	236	320	279	263	275	223	host	gene-VC_RS18375
gene-VC_RS18290	126	172	103	134	208	126	160	167	96	host	gene-VC_RS18290
gene-VC_RS16505	339	584	451	397	603	452	570	642	445	host	gene-VC_RS16505
gene-VC_RS08000	765	1218	925	692	1063	745	911	1096	719	host	gene-VC_RS08000
gene-VC_RS08875	613	946	790	642	945	778	778	958	581	host	ybgC
gene-VC_RS06975	800	1336	990	558	740	616	318	328	229	host	ccoO
gene-VC_RS16390	168	284	247	220	210	180	190	243	171	host	gene-VC_RS16390
gene-VC_RS07270	483	802	622	890	1141	890	1172	1463	902	host	gene-VC_RS07270
gene-VC_RS03290	63	85	83	68	120	99	88	96	63	host	gene-VC_RS03290
gene-VC_RS18520	55	82	92	99	111	95	138	171	85	host	gene-VC_RS18520
gene-VC_RS03990	13	17	6	12	23	15	24	26	19	host	citE
gene-VC_RS06385	302	446	327	353	377	315	467	479	325	host	gene-VC_RS06385
gene-VC_RS16005	606	858	716	898	1147	855	1165	1436	939	host	gene-VC_RS16005
gene-VPVV882_gp54	512	710	556	4528	5177	4677	12893	12903	8617	phage	gene-VPVV882_gp54
gene-VC_RS13470	1076	1494	1265	976	1239	995	845	974	676	host	malT
gene-VC_RS08030	286	403	320	592	634	553	606	761	491	host	gene-VC_RS08030
gene-VC_RS00840	381	591	490	449	618	465	873	1930	632	host	gene-VC_RS00840
gene-VC_RS08320	179	264	245	369	388	330	498	580	392	host	torR
gene-VC_RS08370	108	116	106	97	151	98	88	91	71	host	gene-VC_RS08370
gene-VC_RS09175	800	1213	1080	938	1179	966	1093	1360	828	host	dsbB
gene-VC_RS04095	703	986	888	773	1188	972	1275	1545	1063	host	gene-VC_RS04095
gene-VC_RS08345	117	137	149	132	150	117	186	185	164	host	gene-VC_RS08345
gene-VC_RS03605	698	1599	936	1261	1779	1397	2512	3320	12102	host	gene-VC_RS03605
gene-VC_RS00485	792	1170	979	1070	1345	1059	1405	1602	1117	host	glpG
gene-VC_RS05495	235	288	283	253	305	267	304	360	273	host	gene-VC_RS05495
gene-VC_RS10415	285	412	274	206	318	207	192	220	117	host	gene-VC_RS10415
gene-VC_RS16865	309	516	516	720	1055	722	782	1046	607	host	gene-VC_RS16865
gene-VC_RS10655	500	774	680	738	915	752	771	781	499	host	flgM
gene-VC_RS00930	1327	2405	1891	1378	1991	1377	629	12725	580	host	prlC
gene-VC_RS14465	38	57	60	113	127	101	230	304	188	host	gene-VC_RS14465
gene-VC_RS04455	1797	2834	2269	1896	2478	2014	2753	2949	1873	host	gene-VC_RS04455
gene-VPVV882_gp46	341	551	476	4798	4410	4237	19022	16902	12343	phage	gene-VPVV882_gp46
gene-VC_RS08650	55	62	49	46	64	55	74	89	57	host	gene-VC_RS08650
gene-VC_RS05220	223	324	259	195	235	238	374	396	282	host	gene-VC_RS05220
gene-VC_RS01290	671	1131	1017	1241	1573	1227	1670	2000	1252	host	gene-VC_RS01290
gene-VC_RS03335	689	949	835	814	1087	839	4111	1290	815	host	gene-VC_RS03335
gene-VC_RS14835	201	226	212	250	371	321	576	654	420	host	gene-VC_RS14835
gene-VC_RS16940	594	999	850	805	1025	823	960	1085	694	host	gene-VC_RS16940
gene-VC_RS00445	489	735	579	800	914	755	862	1029	727	host	dinF
gene-VC_RS16700	202	317	223	336	469	352	544	587	403	host	gene-VC_RS16700
gene-VC_RS04540	146	254	186	144	245	181	139	147	97	host	vexG
gene-VC_RS08865	421	535	479	407	527	417	502	526	279	host	gene-VC_RS08865
gene-VC_RS18840	3	9	4	9	5	12	15	20	15	host	gene-VC_RS18840
gene-VC_RS03865	366	543	393	1254	1649	1325	1107	1737	13458	host	vibB
gene-VPVV882_gp08	387	559	385	4105	4870	4130	12839	15514	9438	phage	gene-VPVV882_gp08
gene-VC_RS02045	514	720	572	373	568	416	252	291	219	host	gene-VC_RS02045
gene-VC_RS04810	1453	2606	2402	1670	2562	1820	1065	1581	1074	host	chiP
gene-VC_RS07330	338	533	121	202	229	103	174	192	119	host	gene-VC_RS07330
gene-VC_RS05125	306	374	367	480	525	519	797	801	542	host	gene-VC_RS05125
gene-VC_RS05840	160	226	157	258	396	264	178	180	135	host	gene-VC_RS05840
gene-VC_RS10930	1358	2035	1756	1358	1787	1338	1143	1257	782	host	glnD
gene-VC_RS11420	423	754	625	486	675	484	750	747	463	host	gene-VC_RS11420
gene-VC_RS03795	1333	2066	1731	1742	2364	1869	2797	3422	2388	host	gene-VC_RS03795
gene-VC_RS02700	1572	2168	1892	1773	1974	1471	870	987	594	host	surE
gene-VC_RS10980	1654	2344	1954	1659	2146	1651	1262	1579	922	host	gene-VC_RS10980
gene-VC_RS05870	247	371	368	367	423	361	357	462	301	host	gene-VC_RS05870
gene-VC_RS16985	547	671	643	377	497	360	479	533	386	host	artQ
gene-VC_RS09125	643	973	753	651	1094	769	1113	1483	854	host	ycfP
gene-VPVV882_gp43	306	370	359	2978	3035	2865	12188	10697	8308	phage	gene-VPVV882_gp43
gene-VC_RS10330	133	218	180	302	365	271	234	365	210	host	gene-VC_RS10330
gene-VC_RS04305	500	814	724	945	1245	1036	1311	1384	920	host	tadA
gene-VC_RS14900	650	918	826	938	1291	953	824	971	609	host	gene-VC_RS14900
gene-VC_RS01385	179	279	236	189	248	184	172	214	137	host	gene-VC_RS01385
gene-VC_RS02135	1021	1678	1393	1095	1327	1021	809	975	512	host	tldD
gene-VC_RS04005	21	25	28	36	42	30	56	38	27	host	citG
gene-VC_RS06050	576	861	764	689	976	716	615	774	455	host	cobT
gene-VC_RS04205	1710	2307	1976	2250	3242	2659	4194	10691	3210	host	acfD
gene-VC_RS18610	94	160	135	205	288	194	78	60	43	host	gene-VC_RS18610
gene-VC_RS03690	351	458	393	369	595	447	370	414	260	host	gene-VC_RS03690
gene-VC_RS08505	734	1096	967	664	1071	808	730	877	545	host	gene-VC_RS08505
gene-VC_RS03170	781	1216	979	890	4563	1046	936	1240	681	host	erpA
gene-VC_RS14020	175	269	222	273	294	242	377	408	288	host	glpQ
gene-VC_RS17125	226	344	259	249	379	272	610	769	498	host	gene-VC_RS17125
gene-VC_RS01605	8727	15802	11040	10918	12111	11822	5957	8082	4007	host	rplJ
gene-VC_RS13405	1783	2220	1983	1135	1480	1096	4910	681	455	host	gene-VC_RS13405
gene-VC_RS13710	561	802	667	538	606	527	747	897	523	host	gene-VC_RS13710
gene-VC_RS12310	414	609	489	586	623	532	572	707	458	host	gene-VC_RS12310
gene-VC_RS05545	1132	1785	1653	1211	1516	1094	8206	4437	1893	host	gene-VC_RS05545
gene-VC_RS15380	91	134	146	125	165	134	248	268	188	host	gene-VC_RS15380
gene-VC_RS17765	369	434	418	558	1022	865	2145	2613	1658	host	gene-VC_RS17765
gene-VC_RS04825	1106	1552	1469	980	1588	1138	1099	1358	792	host	gene-VC_RS04825
gene-VC_RS01510	25316	27814	22932	20465	17194	15415	9096	9811	6101	host	gene-VC_RS01510
gene-VC_RS04185	151	189	157	161	281	199	250	303	200	host	acfC
gene-VC_RS18285	191	265	225	297	386	320	490	582	372	host	gene-VC_RS18285
gene-VC_RS04020	339	575	470	693	908	659	873	1267	686	host	fdxA
gene-VC_RS04350	206	335	245	232	351	246	241	330	221	host	tsaA
gene-VC_RS14890	267	360	328	351	555	435	592	635	436	host	gene-VC_RS14890
gene-VC_RS05510	91	172	157	130	162	133	109	137	91	host	gene-VC_RS05510
gene-VC_RS00075	2203	3745	2877	1690	3550	1855	388	448	318	host	gene-VC_RS00075
gene-VC_RS01545	1997	2894	2383	2640	3145	2314	3072	2845	1820	host	murB
gene-VC_RS05100	549	886	647	662	878	668	787	1008	578	host	apbC
gene-VC_RS07960	373	589	486	526	746	564	760	827	648	host	gene-VC_RS07960
gene-VC_RS01720	1588	1922	1915	1888	1658	1295	1018	996	642	host	gene-VC_RS01720
gene-VC_RS08360	1515	2160	1831	2006	2654	2144	1673	1946	1200	host	glgC
gene-VC_RS05275	210	263	278	237	313	249	388	461	293	host	gene-VC_RS05275
gene-VC_RS03935	181	271	243	293	343	262	395	444	305	host	gene-VC_RS03935
gene-VC_RS01165	1230	1753	1534	884	1322	1009	876	1013	603	host	gene-VC_RS01165
gene-VC_RS03430	2521	4144	3184	2681	3946	3117	3015	3266	2192	host	rpsT
gene-VC_RS05575	1259	1754	1362	831	1132	784	486	569	368	host	hisA
gene-VC_RS06990	1121	1556	1412	911	1366	1051	982	1231	679	host	gene-VC_RS06990
gene-VC_RS02850	1930	3883	2673	2339	2920	2093	1700	1935	1369	host	gshA
gene-VC_RS00640	167	265	246	226	297	251	242	321	179	host	gene-VC_RS00640
gene-VC_RS02450	10159	16313	12166	10370	14260	9776	8822	7725	6013	host	fbaA
gene-VC_RS12160	1571	2322	1990	1668	2370	1698	7589	1822	1290	host	mlaE
gene-VC_RS05395	640	864	868	679	994	844	1031	1104	680	host	yfbV
gene-VC_RS08080	941	1295	1282	1422	1766	1508	2218	2608	1783	host	cls
gene-VC_RS16165	688	1014	786	2098	2776	2145	2268	2673	1640	host	gene-VC_RS16165
gene-VC_RS16605	47	88	70	60	92	50	35	38	24	host	gene-VC_RS16605
gene-VC_RS08665	42	43	51	75	92	85	85	137	89	host	gene-VC_RS08665
gene-VC_RS07175	1838	2459	2003	2287	3111	2491	1356	1694	1017	host	fabA
gene-VC_RS13135	369	434	384	295	359	297	304	347	256	host	gspJ
gene-VC_RS04045	80	74	102	68	108	83	90	109	65	host	gene-VC_RS04045
gene-VC_RS10550	2106	2835	2384	2179	2587	1801	701	951	538	host	gene-VC_RS10550
gene-VC_RS11900	499	907	762	529	766	546	356	371	231	host	gene-VC_RS11900
gene-VC_RS00015	2152	2959	2585	3204	3840	3019	3925	4992	3246	host	yidC
gene-VC_RS16805	164	256	242	238	290	232	174	220	126	host	gene-VC_RS16805
gene-VC_RS00165	1475	2185	1929	1580	2042	1662	1411	1649	1087	host	ccoG
gene-VC_RS13800	244	338	336	366	513	464	591	728	399	host	gene-VC_RS13800
gene-VC_RS00315	926	1463	1134	815	1317	767	379	480	285	host	thiF
gene-VC_RS14330	643	925	859	705	870	670	575	652	408	host	gene-VC_RS14330
gene-VPVV882_gp09	1197	1725	1258	8493	9029	8208	22063	24916	15497	phage	gene-VPVV882_gp09
gene-VC_RS14250	488	696	667	739	810	660	600	726	458	host	gene-VC_RS14250
gene-VC_RS04905	1325	1935	1785	1323	1777	1278	1220	1284	981	host	gene-VC_RS04905
gene-VC_RS06865	81	99	95	66	105	71	130	175	108	host	tsiV1
gene-VC_RS13425	2151	3556	2865	2922	4394	3071	6249	3425	2478	host	mnmG
gene-VC_RS15000	261	375	364	347	604	446	499	686	438	host	gene-VC_RS15000
gene-VC_RS15710	324	480	389	347	683	482	911	1145	644	host	gene-VC_RS15710
gene-VC_RS12515	6127	10356	6955	5456	7105	17559	15981	49394	4229	host	rplD
gene-VC_RS16745	41	64	56	63	76	56	104	106	84	host	gene-VC_RS16745
gene-VC_RS12465	152751	2348	1641	2206	4227	2050	1814	2776	5369	host	rplX
gene-VC_RS12655	489	697	589	630	891	710	746	866	519	host	gene-VC_RS12655
gene-VC_RS04635	43	40	29	64	74	63	93	133	77	host	vpsL
gene-VC_RS06130	2857	4641	3672	4193	4993	3934	1897	2229	1469	host	nrdA
gene-VC_RS03830	160	268	215	259	399	332	346	409	251	host	gene-VC_RS03830
gene-VC_RS06335	675	984	754	876	1183	883	880	1019	677	host	gene-VC_RS06335
gene-VC_RS09185	3872	5625	4500	4096	6368	4195	3881	5308	3100	host	lrp
gene-VC_RS09580	33	73	59	51	100	53	46	82	34	host	gene-VC_RS09580
gene-VC_RS02825	1824	2958	2278	2113	2861	2004	2033	2044	1184	host	oadA
gene-VC_RS09755	4798	7229	6328	3411	5066	3529	3224	3779	6186	host	yceD
gene-VC_RS05865	3284	4794	4087	3454	4265	3362	3256	3918	2645	host	gene-VC_RS05865
gene-VC_RS01585	2769	4407	3426	2731	4104	2912	3490	4017	2972	host	secE
gene-VC_RS02390	170	307	221	153	277	165	166	167	136	host	ruvX
gene-VC_RS13305	160	191	189	194	225	125	90	89	69	host	gene-VC_RS13305
gene-VC_RS15530	302	398	328	235	365	282	283	360	250	host	gene-VC_RS15530
gene-VC_RS16875	1960	2499	2220	1527	1906	1564	1666	2022	1394	host	luxQ
gene-VC_RS11960	6904	10000	8108	6464	13965	11645	6150	5815	3775	host	gene-VC_RS11960
