Geneid	5_R1	5_R2	15_R1	15_R2	35_R1	35_R2	Entity	Symbol
gene-PA3327	61	44	14	33	4	27	host	gene-PA3327
gene-PA2036	11	10	1	2	1	4	host	gene-PA2036
gene-PA0240	16	8	4	14	1	16	host	gene-PA0240
gene-PA0721	0	0	0	1	0	2	host	gene-PA0721
gene-PA0671	5	7	0	3	4	16	host	gene-PA0671
gene-PA0174	6	9	6	5	1	5	host	gene-PA0174
gene-PA4769	20	14	2	5	5	5	host	gene-PA4769
gene-PHIKZ094	12	10	160	86	203	737	phage	gene-PHIKZ094
gene-PA4465	38	25	21	8	2	8	host	gene-PA4465
gene-PA3410	8	8	2	6	0	4	host	gene-PA3410
gene-PA4166	6	3	0	4	1	82	host	gene-PA4166
gene-PA1187	7	9	3	10	2	8	host	gene-PA1187
gene-PA0354	17	22	5	8	0	6	host	gene-PA0354
gene-PA0879	7	8	0	3	1	2	host	gene-PA0879
gene-PHIKZ002	2	2	94	83	22	122	phage	gene-PHIKZ002
gene-PA4004	13	10	8	3	1	1	host	gene-PA4004
gene-PA0574	12	22	3	9	2	14	host	gene-PA0574
gene-PA1987	9	5	4	4	2	3	host	pqqC
gene-PA3553	14	17	5	11	2	6	host	arnC
gene-PA3769	42	69	14	9	4	17	host	guaA
gene-PA2994	26	19	9	14	1	16	host	nqrF
gene-PA2119	14	5	2	7	0	4	host	gene-PA2119
gene-PA2118	9	14	2	2	0	2	host	ada
gene-PA1003	7	4	1	5	0	2	host	mvfR
gene-PA4649	6	4	0	1	0	7	host	gene-PA4649
gene-PA4841	7	1	0	5	1	6	host	gene-PA4841
gene-PA4460	34	31	17	18	2	9	host	gene-PA4460
gene-PA2614	17	16	3	7	3	1	host	lolA
gene-PA3599	8	2	3	6	3	2	host	gene-PA3599
gene-PA1330	5	4	1	6	1	4	host	gene-PA1330
gene-PA2049	21	18	4	8	1	10	host	gene-PA2049
gene-PA3716	26	15	5	16	2	12	host	gene-PA3716
gene-PA1127	8	11	3	8	0	3	host	gene-PA1127
gene-PA2035	5	8	3	5	2	4	host	gene-PA2035
gene-PA3971	2	2	0	3	0	0	host	gene-PA3971
gene-PA0274	4	2	1	7	1	5	host	gene-PA0274
gene-PA1824	7	14	2	4	0	3	host	gene-PA1824
gene-PA4640	31	11	12	11	8	126	host	mqoB
gene-PA0125	10	5	1	3	1	1	host	gene-PA0125
gene-PA2752	3	3	0	1	4	3	host	gene-PA2752
gene-PA1404	2	2	1	1	0	2	host	gene-PA1404
gene-PA2993	27	16	0	7	3	4	host	gene-PA2993
gene-PHIKZ124	521	484	3030	1513	244	704	phage	gene-PHIKZ124
gene-PA4330	7	7	0	8	2	1	host	gene-PA4330
gene-PA4985	8	7	6	9	2	9	host	gene-PA4985
gene-PA2386	7	11	4	7	1	2	host	pvdA
gene-PA0017	27	16	7	3	2	8	host	gene-PA0017
gene-PA1526	16	11	7	6	5	12	host	gene-PA1526
gene-PA1025	10	10	0	3	0	3	host	gene-PA1025
gene-PA5377	9	1	3	7	2	3	host	gene-PA5377
gene-PA2983	26	14	6	10	1	4	host	gene-PA2983
gene-PA4555	6	5	0	2	0	9	host	pilY2
gene-PA2514	5	1	2	5	0	5	host	antC
gene-PA4459	15	26	18	15	2	10	host	gene-PA4459
gene-PA3609	6	14	6	12	0	5	host	potC
gene-PA3978	15	9	9	6	7	3	host	gene-PA3978
gene-PHIKZ206	79	47	243	157	30	177	phage	gene-PHIKZ206
gene-PA3440	10	9	1	7	1	5	host	gene-PA3440
gene-PA2529	16	11	2	8	4	7	host	gene-PA2529
gene-PA4561	27	27	8	10	7	9	host	ribF
gene-PHIKZ177	28	29	354	214	385	1352	phage	gene-PHIKZ177
gene-PA3657	40	28	27	21	2	8	host	map
gene-PA0507	13	13	0	10	0	14	host	gene-PA0507
gene-PA2437	3	1	0	4	0	0	host	gene-PA2437
gene-PA5410	12	21	3	8	2	7	host	gbcA
gene-PA0086	8	5	5	12	1	6	host	gene-PA0086
gene-PHIKZ149	9	4	345	190	60	259	phage	gene-PHIKZ149
gene-PA3776	9	7	1	9	1	4	host	gene-PA3776
gene-PA5006	46	39	111	14	12	8	host	gene-PA5006
gene-PA4736	3	11	2	3	0	1	host	gene-PA4736
gene-PA3463	1	3	0	4	0	4	host	gene-PA3463
gene-PA5134	31	43	8	9	8	73	host	gene-PA5134
gene-PA3158	29	23	8	12	1	11	host	wbpB
gene-PA3253	4	4	2	4	1	3	host	gene-PA3253
gene-PA0722	6	11	3	2	0	6	host	gene-PA0722
gene-PA1912	2	4	1	2	0	0	host	femI
gene-PA4979	10	17	3	12	0	5	host	gene-PA4979
gene-PA1094	50	47	19	12	6	8	host	fliD
gene-PA2567	14	12	1	2	3	7	host	gene-PA2567
gene-PA3467	13	8	6	10	1	9	host	gene-PA3467
gene-PA2015	23	16	11	9	2	4	host	liuA
gene-PA4056	24	15	7	4	2	9	host	ribD
gene-PA1493	17	17	4	15	3	9	host	cysP
gene-PA4280.4	323	265	292	66	8	15	host	gene-PA4280.4
gene-PA4344	7	6	5	6	1	5	host	gene-PA4344
gene-PA4903	14	10	1	8	1	7	host	gene-PA4903
gene-PA2478	3	9	0	5	2	7	host	gene-PA2478
gene-PA4419	3	5	4	2	2	4	host	ftsL
gene-PA3448	5	6	0	6	0	1	host	gene-PA3448
gene-PA4228	13	17	6	11	3	875	host	pchD
gene-PA3881	1	2	6	1	2	2	host	gene-PA3881
gene-PA5482	0	1	1	2	0	1	host	gene-PA5482
gene-PA4917	7	9	3	3	1	8	host	gene-PA4917
gene-PA1154	2	5	0	3	1	5	host	gene-PA1154
gene-PA0131	6	0	2	2	0	0	host	gene-PA0131
gene-PA0426	91	68	24	38	14	43	host	mexB
gene-PHIKZ290	99	109	89	63	12	105	phage	gene-PHIKZ290
gene-PA2163	9	4	1	4	1	3	host	gene-PA2163
gene-PA1432	44	36	23	14	8	4	host	lasI
gene-PA0563	17	9	10	10	0	6	host	gene-PA0563
gene-PA0622	11	9	3	7	1	11	host	gene-PA0622
gene-PA1835	4	3	1	0	1	2	host	gene-PA1835
gene-PA5176	15	15	7	3	6	8	host	gene-PA5176
gene-PA2191	13	12	3	5	1	6	host	exoY
gene-PA0373	31	38	14	19	14	12	host	ftsY
gene-PA0736a	2	0	3	1	1	2	host	gene-PA0736a
gene-PA2065	13	6	1	9	0	4	host	pcoA
gene-PA1162	19	23	9	8	4	5	host	dapE
gene-PA1438	12	7	2	5	2	6	host	gene-PA1438
gene-PA1198	84	65	40	29	13	11	host	gene-PA1198
gene-PA1245	22	12	3	12	4	8	host	gene-PA1245
gene-PA0569	4	3	0	1	1	2	host	gene-PA0569
gene-PA0301	22	21	5	12	0	8	host	spuE
gene-PA4061	14	10	8	3	1	3	host	gene-PA4061
gene-PA1315	7	10	2	6	0	6	host	gene-PA1315
gene-PA3153	11	19	1	10	0	2	host	wzx
gene-PA1800	139	111	51	59	30	31	host	tig
gene-PA2900	14	9	6	5	1	6	host	gene-PA2900
gene-PA3775	2	3	1	4	0	8	host	gene-PA3775
gene-PA4528	12	16	4	8	0	7	host	pilD
gene-PA2328	8	6	0	7	1	9	host	gene-PA2328
gene-PA4257	209	162	51	37	13	21	host	rpsC
gene-PA2525	8	6	3	14	2	7	host	gene-PA2525
gene-PA1106	6	7	4	5	2	195	host	gene-PA1106
gene-PHIKZ_t01	3	0	19	18	6	16	phage	gene-PHIKZ_t01
gene-PA0022	7	3	4	2	2	6	host	gene-PA0022
gene-PA5438	35	18	18	13	4	8	host	gene-PA5438
gene-PHIKZ_p23	5	4	7	4	1	29	phage	gene-PHIKZ_p23
gene-PA5568	88	87	21	22	9	18	host	gene-PA5568
gene-PA2634	18	13	10	7	5	7	host	aceA
gene-PA1710	17	28	4	10	3	8	host	exsC
gene-PA0726	18	15	1	8	3	12	host	gene-PA0726
gene-PA0510	9	9	2	3	2	1	host	gene-PA0510
gene-PA0847	40	14	7	9	4	13	host	gene-PA0847
gene-PA5440	15	15	1	9	4	12	host	gene-PA5440
gene-PHIKZ278	108	98	143	76	9	118	phage	gene-PHIKZ278
gene-PA0568	3	5	2	2	1	5	host	gene-PA0568
gene-PA3567	13	11	4	4	2	5	host	gene-PA3567
gene-PA3204	4	9	2	1	5	6	host	gene-PA3204
gene-PA2000	4	4	0	4	0	1	host	dhcB
gene-PA4616	11	12	2	1	1	11	host	gene-PA4616
gene-PA4911	11	8	5	6	0	9	host	gene-PA4911
gene-PA4788	4	8	5	8	1	3	host	gene-PA4788
gene-PA2573	12	10	4	5	4	6	host	gene-PA2573
gene-PA2446	1	5	1	3	0	1	host	gcvH2
gene-PA3103	17	10	4	17	3	3	host	xcpR
gene-PA3285	9	9	2	4	0	4	host	gene-PA3285
gene-PA1554	83	56	23	23	9	14	host	ccoN1
gene-PA1104	15	7	2	3	2	4	host	fliI
gene-PA3649	43	47	18	33	11	10	host	gene-PA3649
gene-PA5136	20	18	7	14	2	16	host	gene-PA5136
gene-PA4701	17	18	9	12	6	21	host	gene-PA4701
gene-PA2264	7	7	4	3	2	5	host	gene-PA2264
gene-PA3552	20	17	10	9	4	11	host	arnB
gene-PA4682	11	1	2	8	3	9	host	gene-PA4682
gene-PA1813	9	7	3	2	0	2	host	gene-PA1813
gene-PA1648	8	6	0	7	4	4	host	gene-PA1648
gene-PA4190	16	17	7	7	2	11	host	pqsL
gene-PA2549	11	11	3	5	2	3	host	gene-PA2549
gene-PA2474	8	5	2	4	0	5	host	gene-PA2474
gene-PA2063	9	6	7	2	3	5	host	gene-PA2063
gene-PA1968	3	3	1	1	0	1	host	gene-PA1968
gene-PHIKZ_p13	61	56	98	75	11	110	phage	gene-PHIKZ_p13
gene-PA2026	7	4	0	2	0	5	host	gene-PA2026
gene-PA1121	7	5	1	2	1	2	host	yfiR
gene-PA5520	18	9	0	6	1	8	host	gene-PA5520
gene-PA0881	6	4	5	5	1	15	host	gene-PA0881
gene-PA5258	15	10	6	6	1	5	host	gene-PA5258
gene-PHIKZ148	4	4	148	98	20	209	phage	gene-PHIKZ148
gene-PA0272	17	14	6	9	2	4	host	gene-PA0272
gene-PA1392	5	11	1	3	2	12	host	gene-PA1392
gene-PA2441	4	4	0	0	0	1	host	gene-PA2441
gene-PA2074	7	6	2	4	0	3	host	gene-PA2074
gene-PA1410	7	6	1	5	1	3	host	gene-PA1410
gene-PHIKZ235	167	155	1580	807	102	525	phage	gene-PHIKZ235
gene-PA3856	3	2	2	2	1	0	host	gene-PA3856
gene-PA4324	8	7	5	6	2	4	host	gene-PA4324
gene-PA2454	6	8	1	2	0	4	host	gene-PA2454
gene-PA3883	6	5	0	5	2	1	host	gene-PA3883
gene-PA4216	3	2	1	4	0	3	host	phzG1
gene-PA2330	10	8	2	5	1	3	host	gene-PA2330
gene-PA4671	168	127	43	43	8	13	host	gene-PA4671
gene-PA2331	7	1	3	4	1	4	host	gene-PA2331
gene-PA3530	9	6	12	5	2	4	host	gene-PA3530
gene-PA4170	11	7	4	3	0	4	host	gene-PA4170
gene-PA1722	2	4	3	2	0	0	host	pscI
gene-PA5268	9	11	11	4	4	8	host	corA
gene-PA0817	0	5	1	2	1	2	host	gene-PA0817
gene-PA0892	8	10	0	3	0	1	host	aotP
gene-PA2400	39	45	8	41	4	31	host	pvdJ
gene-PA3644	36	31	8	8	4	6	host	lpxA
gene-PA2459	5	4	0	4	1	3	host	gene-PA2459
gene-PA3314	12	10	3	7	0	2	host	gene-PA3314
gene-PA0121	6	10	4	8	0	6	host	gene-PA0121
gene-PA5011	22	15	6	5	30	4	host	waaC
gene-PA4863	12	3	1	3	0	1	host	gene-PA4863
gene-PA2281	6	3	1	3	1	2	host	gene-PA2281
gene-PA3230	12	4	4	9	3	4	host	gene-PA3230
gene-PA2580	11	3	1	1	2	2	host	gene-PA2580
gene-PA4864	10	14	3	4	1	6	host	ureD
gene-PA4868	21	14	3	16	2	14	host	ureC
gene-PA4504	4	6	4	2	2	5	host	gene-PA4504
gene-PA1597	5	2	2	4	1	2	host	gene-PA1597
gene-PA0869	16	17	8	9	1	64	host	pbpG
gene-PHIKZ_p06	10	8	40	18	105	376	phage	gene-PHIKZ_p06
gene-PA0888	42	17	13	10	6	15	host	aotJ
gene-PA0449	13	13	6	2	0	5	host	gene-PA0449
gene-PA0549	20	9	5	12	3	13	host	gene-PA0549
gene-PA3412	2	2	0	6	0	2	host	gene-PA3412
gene-PA0556	3	1	1	2	0	1	host	gene-PA0556
gene-PA0752	16	13	4	7	2	6	host	gene-PA0752
gene-PA1179	24	19	7	9	4	7	host	phoP
gene-PA3007	17	17	10	12	5	10	host	lexA
gene-PHIKZ_p88	4	3	184	137	13	68	phage	gene-PHIKZ_p88
gene-PA5060	28	22	19	22	27	20	host	phaF
gene-PA0361	19	15	8	16	2	15	host	gene-PA0361
gene-PA0605	14	8	4	7	3	8	host	gene-PA0605
gene-PA5094	5	5	1	1	1	9	host	gene-PA5094
gene-PA4410	19	14	9	6	4	118	host	ddlB
gene-PA2810	9	8	2	6	1	4	host	copS
gene-PA4987	13	6	1	2	1	8	host	gene-PA4987
gene-PA4576	52	32	14	19	8	1783	host	gene-PA4576
gene-PHIKZ110	264	237	125	55	18	74	phage	gene-PHIKZ110
gene-PA4738	3	9	4	2	1	1	host	gene-PA4738
gene-PA3161	8	4	2	5	1	4	host	himD
gene-PA1799	6	10	3	1	0	3	host	parR
gene-PA3032	10	11	3	8	1	10	host	snr1
gene-PA5557	127	84	29	20	10	10	host	atpH
gene-PA2715	1	1	0	1	0	0	host	gene-PA2715
gene-PA3892	11	5	5	8	1	8	host	gene-PA3892
gene-PA5373	49	45	18	25	11	15	host	betB
gene-PA5285	67	49	23	33	7	9	host	gene-PA5285
gene-PHIKZ240	14	16	95	33	5	83	phage	gene-PHIKZ240
gene-PA4520	22	13	8	11	6	14	host	gene-PA4520
gene-PA1296	19	18	7	12	4	11	host	gene-PA1296
gene-PA4442	16	13	10	12	3	508	host	cysN
gene-PA3264	12	10	3	10	2	5	host	gene-PA3264
gene-PA3509	3	6	3	4	2	6	host	gene-PA3509
gene-PA4187	13	10	8	11	0	831	host	gene-PA4187
gene-PA5245	8	13	12	4	1	4	host	gene-PA5245
gene-PA5232	16	10	3	5	1	4	host	gene-PA5232
gene-PA3669	3	5	0	7	2	2	host	gene-PA3669
gene-PA2859	11	1	0	4	0	2	host	greB
gene-PA3178	2	4	1	0	0	4	host	gene-PA3178
gene-PA2885	9	6	3	2	0	4	host	atuR
gene-PA4726	30	29	8	9	6	11	host	cbrB
gene-PA1326	8	13	1	8	1	7	host	ilvA2
gene-PA5129	7	5	3	4	0	2	host	grx
gene-PA1138	5	7	0	3	0	6	host	gene-PA1138
gene-PA4100	15	15	2	10	6	5	host	gene-PA4100
gene-PA2628	4	5	4	5	1	3	host	gene-PA2628
gene-PA3979	11	7	1	3	1	3	host	gene-PA3979
gene-PHIKZ125	161	126	271	185	27	183	phage	gene-PHIKZ125
gene-PA0734	4	5	1	0	0	4	host	gene-PA0734
gene-PA3981	38	31	9	18	7	7	host	gene-PA3981
gene-PA3066	1	0	2	2	0	0	host	gene-PA3066
gene-PA1612	5	13	1	1	0	3	host	gene-PA1612
gene-PA5550	16	15	8	4	5	11	host	glmR
gene-PA4078	22	22	2	3270	3	7	host	gene-PA4078
gene-PA4202	11	15	0	2	2	7	host	gene-PA4202
gene-PA0006	21	12	10	9	3	7	host	gene-PA0006
gene-PA4448	18	14	6	8	2	5	host	hisD
gene-PA0838	10	3	5	4	1	4	host	gene-PA0838
gene-PA0239	14	14	4	6	0	11	host	gene-PA0239
gene-PA4883	9	4	3	5	1	1	host	gene-PA4883
gene-PA3049	17	11	8	9	2	6	host	rmf
gene-PA5223	25	16	5	4	2	11	host	ubiH
gene-PA3727	4	3	2	6	2	2	host	gene-PA3727
gene-PA3673	22	19	6	23	6	20	host	plsB
gene-PA3829	5	3	1	4	3	3	host	gene-PA3829
gene-PA0518	1	3	1	0	1	1	host	nirM
gene-PA0202	18	18	5	20	2	10	host	gene-PA0202
gene-PA1445	7	3	4	6	1	0	host	fliO
gene-PA2919	1	1	0	0	1	1	host	gene-PA2919
gene-PA4630	9	7	1	1	0	4	host	gene-PA4630
gene-PA3760	21	10	5	12	5	11	host	gene-PA3760
gene-PA0781	15	20	3	5	2	13	host	gene-PA0781
gene-PA2448	8	9	2	5	1	15	host	gene-PA2448
gene-PA2137	3	6	0	5	0	2	host	gene-PA2137
gene-PA2427	9	4	1	1	1	2	host	gene-PA2427
gene-PA0059	6	5	2	3	1	3	host	osmC
gene-PA5102	6	9	1	4	3	4	host	gene-PA5102
gene-PA3923	21	18	5	10	2	14	host	gene-PA3923
gene-PA5368	33	30	10	10	14	27	host	pstC
gene-PA0368	14	13	4	8	1	6	host	gene-PA0368
gene-PA2300	10	5	3	4	1	8	host	chiC
gene-PA2607	5	4	1	2	2	0	host	gene-PA2607
gene-PA0046	7	10	4	2	2	1	host	gene-PA0046
gene-PA2626	20	22	21	20	5	13	host	trmU
gene-PA4140	26	14	4	14	3	7	host	gene-PA4140
gene-PA1771	5	4	4	1	2	2	host	estX
gene-PHIKZ179	5	4	612	328	253	923	phage	gene-PHIKZ179
gene-PA2344	5	8	1	1	1	4	host	mtlZ
gene-PA2765	16	8	3	4	0	5	host	gene-PA2765
gene-PA1076	10	9	5	4	0	2	host	gene-PA1076
gene-PA5392	2	5	0	3	1	5	host	gene-PA5392
gene-PA3864	4	6	3	1	1	7	host	dauR
gene-PA5442	42	25	18	33	5	24	host	gene-PA5442
gene-PA0957	3	2	1	1	0	2	host	gene-PA0957
gene-PA0995	5	3	0	3	1	1	host	ogt
gene-PA0431	15	12	4	10	3	4	host	gene-PA0431
gene-PA1704	8	3	1	2	0	1	host	pcrR
gene-PA3834	79	65	22	32	18	30	host	valS
gene-PA4889	21	13	4	7	4	6	host	gene-PA4889
gene-PA5072	15	13	7	6	8	9	host	gene-PA5072
gene-PA0024	21	23	8	16	5	7	host	hemF
gene-PA4753	21	19	14	11	3	2	host	gene-PA4753
gene-PHIKZ_p75	60	27	223	97	16	147	phage	gene-PHIKZ_p75
gene-PA0037	4	10	0	5	4	5	host	trpI
gene-PA1683	6	7	5	9	1	2	host	gene-PA1683
gene-PHIKZ_p68	14	14	35	23	3	35	phage	gene-PHIKZ_p68
gene-PA2906	20	16	8	10	2	5	host	gene-PA2906
gene-PA2655	8	2	1	3	0	0	host	gene-PA2655
gene-PA5421	17	8	5	8	3	12	host	fdhA
gene-PA4387	2	8	1	5	3	4	host	gene-PA4387
gene-PA4299	4	1	0	3	1	4	host	tadD
gene-PA0968	15	15	3	7	2	2	host	gene-PA0968
gene-PA3102	8	8	3	5	1	8	host	xcpS
gene-PA3282	6	3	0	0	2	2	host	gene-PA3282
gene-PA4992	6	11	2	4	0	7	host	gene-PA4992
gene-PA0725	10	11	0	1	1	6	host	gene-PA0725
gene-PA4089	8	4	3	5	2	2	host	gene-PA4089
gene-PA0247	13	7	4	9	2	9	host	pobA
gene-PHIKZ018	107	79	87	38	6	54	phage	gene-PHIKZ018
gene-PA5008	18	17	4	5	1	6	host	gene-PA5008
gene-PA0571	12	12	0	6	0	2	host	gene-PA0571
gene-PA0902	9	13	5	3	2	4	host	gene-PA0902
gene-PA3939	14	11	2	9	0	2	host	gene-PA3939
gene-PA0975	40	35	9	14	2	10	host	gene-PA0975
gene-PA3047	17	17	5	17	7	11	host	gene-PA3047
gene-PA3279	8	9	2	4	1	6	host	oprP
gene-PA4218	11	8	1	8	1	15	host	gene-PA4218
gene-PA1564	7	6	4	2	2	1	host	gene-PA1564
gene-PHIKZ019	47	35	36	21	10	28	phage	gene-PHIKZ019
gene-PA4978	12	11	6	2637	1	8	host	gene-PA4978
gene-PA2896	3	5	7	2	3	2	host	gene-PA2896
gene-PA4175	13	10	4	10	726	1897	host	piv
gene-PA3289	3	6	1	2	3	3	host	gene-PA3289
gene-PA1495	5	2	1	1	2	4	host	gene-PA1495
gene-PA1353	1	0	1	1	0	2	host	gene-PA1353
gene-PA0524	24	16	6	24	2	11	host	norB
gene-PHIKZ272	132	89	220	142	23	125	phage	gene-PHIKZ272
gene-PHIKZ182	35	32	61	44	122	597	phage	gene-PHIKZ182
gene-PA4741	776	510	390	277	55	81	host	rpsO
gene-PA1601	23	11	9	10	4	12	host	gene-PA1601
gene-PA3177	12	6	6	3	1	3	host	gene-PA3177
gene-PA3403a	3	5	2	4	1	2	host	gene-PA3403a
gene-PHIKZ194	125	86	1895	994	208	492	phage	gene-PHIKZ194
gene-PA4975	10	7	2	3	1	3	host	gene-PA4975
gene-PA5524	12	13	3	8	0	6	host	gene-PA5524
gene-PA1632	1	2	0	1	0	2	host	kdpF
gene-PA3067	3	2	0	2	0	2	host	gene-PA3067
gene-PA2621	34	21	20	18	4	12	host	gene-PA2621
gene-PA1857	8	6	3	8	2	5	host	gene-PA1857
gene-PHIKZ248	50	30	24	22	7	114	phage	gene-PHIKZ248
gene-PA1669	15	9	5	15	3	9	host	gene-PA1669
gene-PA5046	64	56	37	28	15	35	host	gene-PA5046
gene-PA3606	7	9	2	4	2	2	host	gene-PA3606
gene-PA4124	17	15	6	8	2	11	host	hpcB
gene-PA2470	10	8	2	5	2	5	host	gtdA
gene-PA0042	8	11	1	4	1	4	host	gene-PA0042
gene-PA2846	2	5	0	5	0	6	host	gene-PA2846
gene-PA3573	10	2	1	3	0	9	host	gene-PA3573
gene-PA3841	40	37	8	16	5	7	host	exoS
gene-PA0277	9	16	4	9	2	7	host	gene-PA0277
gene-PA0580	27	14	9	14	3	3	host	gcp
gene-PA5107	9	8	3	8	3	8	host	blc
gene-PA5082	13	6	2	6	0	11	host	gene-PA5082
gene-PA0469	4	5	2	3	2	4	host	gene-PA0469
gene-PA2636	2	2	0	3	0	5	host	gene-PA2636
gene-PA2118a	1	0	0	1	0	1	host	gene-PA2118a
gene-PA2615	53	46	14	23	6	8	host	ftsK
gene-PA4790	5	9	2	1	0	2	host	gene-PA4790
gene-PA5058	18	24	3	18	3	14	host	phaC2
gene-PA1435	6	10	4	8	1	11	host	gene-PA1435
gene-PA5044	53	26	13	12	6	5	host	pilM
gene-PHIKZ205	19	19	70	39	8	58	phage	gene-PHIKZ205
gene-PA0883	1	4	0	7	0	2	host	gene-PA0883
gene-PA2605	4	7	2	0	0	2	host	gene-PA2605
gene-PA3109	10	5	8	6	4	5	host	gene-PA3109
gene-PA4754	5	5	2	4	2	2	host	gene-PA4754
gene-PA1785	5	1	0	2	0	2	host	gene-PA1785
gene-PA1500	8	6	1	2	2	6	host	gene-PA1500
gene-PA3492	7	14	0	5	0	6	host	gene-PA3492
gene-PA0768	32	24	7	7	2	12	host	lepB
gene-PA4689	26	25	7	21	12	33	host	gene-PA4689
gene-PA2749	6	5	2	5	1	1	host	endA
gene-PA1001	8	13	1	6	0	7	host	phnA
gene-PA0467	11	5	2	5	2	6	host	gene-PA0467
gene-PA1484	7	7	2	0	2	2	host	gene-PA1484
gene-PA5483	22	19	11	10	10	7	host	algB
gene-PA2520	18	22	2	17	1	12	host	czcA
gene-PA2796	11	13	4	5	2	5	host	tal
gene-PA2164	8	5	1	4	1	8	host	gene-PA2164
gene-PA2334	8	4	3	4	1	2	host	gene-PA2334
gene-PA3043	17	10	1	6	4	8	host	gene-PA3043
gene-PA0421	40	32	3	15	6	16	host	gene-PA0421
gene-PA5139	19	13	2	5	1	3	host	gene-PA5139
gene-PA4101	6	5	1	2	0	5	host	bfmR
gene-PA3672	23	13	0	5	2	7	host	gene-PA3672
gene-PA5120	9	8	408	8	1	2	host	gene-PA5120
gene-PA5325	12	9	7	9	1	8	host	gene-PA5325
gene-PA1052	3	5	2	2	1	4	host	gene-PA1052
gene-PA2499	2	4	2	0	0	2	host	gene-PA2499
gene-PA1656	5	7	6	5	1	7	host	gene-PA1656
gene-PA3954	8	14	4	4	1	8	host	gene-PA3954
gene-PA4009	14	10	2	12	4	3	host	gene-PA4009
gene-PA5564	20	12	6	4	1	12	host	gidB
gene-PA1447	6	3	1	3	1	0	host	fliQ
gene-PA0126	12	14	4	7	4	9	host	gene-PA0126
gene-PA4206	13	13	3	9	3	176	host	mexH
gene-PA5100	5	246	2	9	1	7	host	hutU
gene-PA5028	34	21	9	351	3	11	host	gene-PA5028
gene-PA2239	6	3	0	7	0	6	host	pslI
gene-PHIKZ_p79	158	163	398	225	29	135	phage	gene-PHIKZ_p79
gene-PA1417	10	3	0	6	2	2	host	gene-PA1417
gene-PA4910	9	15	4	4	1	2	host	gene-PA4910
gene-PA0198	16	14	3	8	2	7	host	exbB1
gene-PA0758	19	7	5	8	3	2	host	gene-PA0758
gene-PA4242	71	60	14	14	3	7	host	rpmJ
gene-PA4038	11	15	3	12	3	89	host	gene-PA4038
gene-PA2496	3	5	0	1	1	2	host	gene-PA2496
gene-PA4083	8	6	2	1	0	3	host	cupB4
gene-PA0485	7	7	3	4	2	7	host	gene-PA0485
gene-PA4674	5	2	5	0	0	2	host	gene-PA4674
gene-PA2133	5	1	0	4	1	3	host	gene-PA2133
gene-PA2340	10	7	4	8	0	4	host	gene-PA2340
gene-PA3262.2	1203	1134	371	257	57	66	host	gene-PA3262.2
gene-PA1644	11	4	4	4	0	7	host	gene-PA1644
gene-PA1780	2	0	1	2	0	1	host	nirD
gene-PA1804.1	1643	1178	771	548	124	101	host	gene-PA1804.1
gene-PA2365	2	5	0	1	1	0	host	gene-PA2365
gene-PA2534	8	4	2	8	0	3	host	gene-PA2534
gene-PA1617	29	11	6	12	3	9	host	gene-PA1617
gene-PA2117	9	12	5	8	2	9	host	gene-PA2117
gene-PA4666	23	19	6	9	1	6	host	hemA
gene-PA5240	114	86	53	43	21	20	host	trxA
gene-PA4329	41	28	20	19	12	18	host	pykA
gene-PA0938	35	40	12	14	7	8	host	gene-PA0938
gene-PA2651	11	6	11	10	4	12	host	gene-PA2651
gene-PA3421	14	13	0	10	2	12	host	gene-PA3421
gene-PA3521	7	6	0	4	0	7	host	gene-PA3521
gene-PA3184	10	2	2	5	2	5	host	gene-PA3184
gene-PA5390	9	5	1	3	0	4	host	gene-PA5390
gene-PA4664	14	7	3	8	4	3	host	hemK
gene-PA5023	16	12	6	15	1	18	host	gene-PA5023
gene-PA0079	23	10	2	11	2	7	host	gene-PA0079
gene-PA0238	7	5	2	6	1	2	host	gene-PA0238
gene-PA0406	26	28	3	10	2	10	host	tonB3
gene-PA1679	8	7	9	5	4	8	host	gene-PA1679
gene-PA0333	14	13	3	10	3	7	host	gene-PA0333
gene-PA2965	52	30	8	7	4	4	host	fabF1
gene-PA3594	3	10	4	8	1	3	host	gene-PA3594
gene-PHIKZ273	195	169	451	300	39	177	phage	gene-PHIKZ273
gene-PA5056	11	21	5	11	5	10	host	phaC1
gene-PA4773	23	12	7	3	1	3	host	gene-PA4773
gene-PA2818	12	9	1	16	1	13	host	arr
gene-PA1860	7	2	2	2	4	2	host	gene-PA1860
gene-PA2535	8	7	2	6	1	4	host	gene-PA2535
gene-PHIKZ_p48	9	9	38	26	91	346	phage	gene-PHIKZ_p48
gene-PA1247	14	9	3	10	1	7	host	aprE
gene-PA3616	6	7	1	0	1	3	host	gene-PA3616
gene-PA1125	10	2	3	8	0	121	host	gene-PA1125
gene-PA1586	70	40	18	10	4	4	host	sucB
gene-PA4698	5	10	3	2	4	1	host	gene-PA4698
gene-PA3014	41	31	9	9	5	17	host	faoA
gene-PA4824	6	3	0	6	0	5	host	gene-PA4824
gene-PA0439	9	10	1	8	0	6	host	gene-PA0439
gene-PA0598	8	3	2	4	1	4	host	gene-PA0598
gene-PA2408	2	4	1	2	4	2	host	gene-PA2408
gene-PA0906	6	4	4	4	3	3	host	gene-PA0906
gene-PA1823	15	8	3	5	0	2	host	gene-PA1823
