Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol
gene-b0910	12420	12039	13279	16277	11654	15758	13811	13876	4645	5109	3340	3481	host	cmk
gene-b3097	5508	6817	4207	5982	3721	4875	2457	3162	989	1192	1670	2208	host	yqjC
gene-b0535	22	37	42	55	20	23	33	21	13	6	9	13	host	fimZ
gene-T7p51	110	48	135	237	94	664	27159	34986	418772	535638	823204	1585225	phage	gene-T7p51
gene-b4233	12035	12195	7534	8324	8751	10287	6612	7124	3853	4487	2989	3555	host	mpl
gene-b3979	19193	16060	21896	21592	19665	25141	14420	15791	4381	5789	4475	4125	host	thrT
gene-b2566	9323	8806	8413	7640	9535	11006	5589	5764	2306	2461	1773	2132	host	era
gene-b1990	423	545	823	1320	384	580	293	375	87	94	148	230	host	ldtA
gene-b3508	563	653	735	1087	510	665	256	283	86	91	162	329	host	yhiD
gene-b0642	21427	19225	15272	13556	17538	19859	9523	10430	5582	6055	4201	6309	host	leuS
gene-T7p03	11	10	43	75	25902	33859	150929	178378	43182	56368	54578	68581	phage	gene-T7p03
gene-b0745	34022	33714	44331	69056	35563	59182	36547	45566	9453	9151	6558	7019	host	lysW
gene-b3142	56	40	54	75	41	45	66	59	38	24	15	43	host	yraH
gene-b2241	29	28	17	25	12	9	32	16	24	13	12	69	host	glpA
gene-b1942	18	13	9	16	3	11	17	5	8	4	4	29	host	fliJ
gene-b1491	206	208	151	218	139	179	132	162	64	81	59	132	host	digH
gene-b1992	717	773	434	525	324	399	278	282	158	234	191	302	host	cobS
gene-b4378	1896	2270	1226	1250	966	1428	519	594	544	647	606	866	host	yjjV
gene-b3041	4074	4785	4456	5066	4555	5865	2856	3728	1096	1443	1107	1540	host	ribB
gene-b1515	29	38	14	28	12	11	25	23	19	12	10	48	host	lsrD
gene-b3249	1812	1679	1276	1299	1420	1280	1219	1087	337	428	309	485	host	mreD
gene-b3704	7207	5731	8621	11075	8431	8589	11396	10433	1947	1984	1117	1600	host	rnpA
gene-b0453	7088	6988	4292	5124	3247	3868	1613	1806	1043	1128	2041	3394	host	ybaY
gene-b3553	715	793	578	715	429	503	388	392	198	229	167	484	host	ghrB
gene-b4345	236	228	147	170	148	143	227	254	94	78	85	82	host	mcrC
gene-b2182	3167	3376	2881	3097	3272	3586	1987	2172	592	671	580	742	host	bcr
gene-b3737	21128	17512	16824	16251	16977	16969	15729	16362	6764	7460	4180	6794	host	atpE
gene-b4017	260	300	290	473	170	240	125	164	70	62	68	115	host	arpA
gene-b2059	31	36	25	23	16	20	34	18	30	17	16	39	host	wcaA
gene-b2558	559	583	740	937	615	745	607	617	222	243	163	247	host	mltF
gene-b2302	190	272	132	162	72	96	51	48	48	36	82	164	host	yfcG
gene-b2898	4224	4070	2364	2377	2054	1810	1636	1643	1089	1313	1062	1732	host	ygfZ
gene-b1085	3704	3929	2524	3100	2345	2756	2627	2832	1135	1368	1004	1091	host	yceQ
gene-b0183	1190	1039	1086	981	1346	1573	755	806	316	338	236	377	host	rnhB
gene-b1307	136	106	74	83	65	85	75	86	53	56	36	66	host	pspD
gene-b4547	931	908	676	777	581	683	512	502	182	225	253	297	host	ypfN
gene-b0472	2738	2460	2171	1929	2305	2978	1562	1877	709	798	462	953	host	recR
gene-b0171	13590	11114	9445	8040	11065	13297	10096	9844	7869	8869	4336	4581	host	pyrH
gene-b0010	592	647	804	1072	957	1277	773	915	529	583	419	567	host	satP
gene-b3833	5475	5672	3935	3917	3656	4282	2619	2837	1611	1852	1461	1778	host	ubiE
gene-b3471	154	148	926	1211	474	666	194	202	49	59	41	74	host	yhhQ
gene-b3869	1796	1737	1196	1238	271	362	547	520	255	307	291	723	host	glnL
gene-b2546	112	97	77	97	37	75	61	42	48	28	32	74	host	yphD
gene-b3132	51	96	40	47	44	47	55	48	37	18	31	102	host	kbaZ
gene-b4738	1	3	4	14	0	3	32	28	2	0	3	1	host	ymgK
gene-b1087	543	673	407	506	387	449	333	347	157	172	148	244	host	yceF
gene-b4102	47	52	23	30	28	26	32	21	31	16	24	60	host	phnF
gene-b2277	7208	6214	4744	5092	5883	5785	4342	5220	2391	2925	1460	3275	host	nuoM
gene-b1053	89	99	83	117	59	73	64	63	28	32	28	65	host	mdtG
gene-b0633	1895	2167	1341	1589	1374	1466	1404	1468	607	719	469	870	host	rlpA
gene-b0160	1022	1014	536	625	354	414	411	445	313	392	419	588	host	dgt
gene-b4514	12	15	12	19	11	16	6	8	6	5	4	8	host	ybfQ
gene-b1671	40	51	23	56	30	30	31	28	15	20	5	34	host	ydhX
gene-b3051	71	88	53	89	47	60	78	64	45	34	35	99	host	yqiK
gene-b1955	391	501	285	358	144	200	104	103	84	85	133	260	host	yedP
gene-b0382	629	676	336	629	249	279	251	274	121	200	200	297	host	iraP
gene-b3427	202	217	247	393	178	231	349	293	71	71	73	123	host	yzgL
gene-b3260	13109	11397	19479	16181	23063	26764	12727	14535	4897	5479	2813	4668	host	dusB
gene-b3492	1885	1855	2938	3389	3095	3817	1847	2156	605	660	381	656	host	yhiN
gene-b4807	20	17	11	19	8	13	12	13	11	8	8	20	host	malH
gene-b0506	5273	5905	3526	4893	2957	3486	2612	2759	1198	1660	1606	1757	host	allR
gene-b4517	142	136	117	173	80	85	111	86	43	58	62	96	host	gnsA
gene-b0608	171	173	93	134	93	108	99	86	51	33	60	103	host	ybdR
gene-b1115	50	52	41	65	24	28	32	36	20	15	19	34	host	ycfT
gene-b2248	16	32	12	20	5	15	24	19	14	7	6	22	host	yfaX
gene-b4550	594	580	622	1094	405	554	659	760	205	204	277	284	host	arfA
gene-b0550	11	16	2	18	5	5	11	3	13	8	4	32	host	rusA
gene-b4200	15056	12207	15386	16565	14985	21313	15348	16116	3706	4092	2494	4128	host	rpsF
gene-b1080	85	82	56	61	48	85	42	48	23	35	34	50	host	flgI
gene-b0567	128	128	82	105	50	97	73	68	49	36	41	68	host	ybcH
gene-b0965	1190	1306	713	1044	711	868	567	590	273	290	245	485	host	yccU
gene-b0564	96	113	64	191	34	76	81	123	18	33	42	62	host	appY
gene-b0746	38205	30542	42392	52519	38541	52903	28226	35159	10314	10185	6853	6556	host	valZ
gene-b0335	189	212	127	138	90	163	126	126	78	67	71	143	host	prpE
gene-b1431	833	930	681	801	542	718	355	425	163	202	212	314	host	ydcL
gene-b1409	13	13	5	16	2	13	13	9	10	9	14	16	host	ynbB
gene-b0387	1005	1138	798	1133	783	1035	638	748	301	290	256	315	host	yaiI
gene-b2428	258	313	131	184	132	217	100	133	73	117	88	132	host	murQ
gene-b2723	59	70	35	58	31	40	34	38	46	23	34	103	host	hycC
gene-b0951	4264	3998	3373	3410	3676	4478	2914	3280	1223	1343	1098	1101	host	pqiB
gene-b4478	188	197	105	123	58	79	80	81	85	85	101	154	host	dgoD
gene-b0278	114	108	115	140	72	102	110	131	45	44	65	52	host	yagL
gene-b2439	165	163	113	100	109	95	79	75	54	73	45	81	host	eutL
gene-b0639	169	182	147	162	101	143	139	135	47	48	50	105	host	nadD
gene-b4816	13	17	31	22	18	13	16	7	5	3	2	9	host	ymgN
gene-b0197	13360	12594	8775	9338	8012	11038	5261	6651	2925	3782	2973	3216	host	metQ
gene-b2649	32	41	22	44	19	28	39	39	6	8	9	8	host	ypjB
gene-b0574	71	69	49	84	49	78	48	46	27	25	30	65	host	cusB
gene-b3167	5429	4573	4336	4057	8435	10164	7194	8712	1446	1548	983	1113	host	rbfA
gene-b2123	62	65	61	98	69	80	51	46	19	17	21	25	host	yehR
gene-b0482	281	384	201	280	150	220	202	248	118	161	141	229	host	ybaP
gene-b1463	488	485	276	301	212	218	183	146	89	120	174	202	host	nhoA
gene-b3012	253	267	173	216	109	116	70	66	43	50	71	196	host	dkgA
gene-b2071	32	53	21	58	29	31	40	35	17	12	16	17	host	yegJ
gene-b4381	297	298	197	225	220	203	165	150	74	80	84	185	host	deoC
gene-b0144	764	908	822	979	726	998	439	558	173	165	160	270	host	gluQ
gene-b0475	1483	1458	938	875	912	1088	591	630	394	374	462	504	host	hemH
gene-b0920	526	507	346	367	284	389	277	277	159	146	144	186	host	elyC
gene-b1595	93	124	73	65	83	60	50	47	29	25	28	77	host	ynfL
gene-b3220	107	132	110	178	100	125	104	91	52	39	40	81	host	yhcG
gene-b0292	16	22	11	26	12	23	19	20	21	20	14	43	host	ecpB
gene-b1869	902	969	708	1039	487	653	778	799	201	330	274	399	host	yecN
gene-b3434	980	955	905	970	969	1174	820	871	363	343	212	292	host	yhgN
gene-b4299	9	16	11	11	9	5	15	16	9	7	5	19	host	yjhI
gene-b3631	1880	2047	1779	1998	1749	2216	1284	1417	397	423	376	566	host	waaG
gene-b3533	658	663	717	763	493	548	326	314	209	203	212	358	host	bcsA
gene-b2178	284	300	172	250	117	154	157	124	85	105	65	149	host	yejB
gene-b2524	1405	1107	1041	963	1011	842	910	820	397	493	298	506	host	iscX
gene-b2395	786	782	1245	1522	1244	1530	606	644	199	203	149	277	host	pdeA
gene-b1074	22	37	16	31	17	19	28	25	12	13	12	30	host	flgC
gene-b0275	155	195	165	293	185	214	132	159	49	51	49	74	host	insA3
gene-b0346	1218	1341	571	662	509	679	364	446	302	335	426	483	host	mhpR
gene-b0718	43	52	32	56	27	35	54	50	42	17	30	90	host	ybgQ
gene-b4838	4267	3493	4027	4900	3312	3532	4679	4760	1636	1665	1227	1398	host	fimR2
gene-b1478	1015	900	870	902	880	985	616	609	257	267	226	406	host	adhP
gene-b3456	4442	5895	3113	3772	2205	2869	1246	1298	1267	1535	1687	2456	host	livM
gene-b0943	126	122	91	110	74	81	57	74	38	34	36	52	host	ycbV
gene-b0340	88	93	65	51	77	70	43	55	37	34	30	51	host	cynS
gene-b2215	356088	364358	216108	233325	246122	297322	187498	229327	123216	144522	110912	113020	host	ompC
gene-b2367	56	47	41	57	36	44	48	50	21	18	16	52	host	emrY
gene-b3165	54138	53635	59106	68578	62790	78155	74262	89810	20525	23252	14989	13392	host	rpsO
gene-b2552	468	579	280	342	232	333	248	322	164	191	158	247	host	hmp
gene-b3951	300	297	179	205	154	218	154	177	111	115	106	192	host	pflD
gene-b2049	121	135	73	86	74	110	71	62	41	30	72	87	host	cpsB
gene-b0665	14370	13267	19279	20309	18706	19032	14857	16574	7626	8917	7642	9800	host	glnV
gene-b2197	199	199	146	177	116	183	109	104	56	55	52	80	host	ccmE
gene-b3131	2988	2925	1656	2051	1630	1724	1874	1781	869	1146	1079	1122	host	agaR
gene-b2072	35	44	23	26	13	25	32	31	27	15	9	34	host	pphC
gene-b0106	176	206	161	199	145	183	177	135	74	84	58	107	host	hofC
gene-b3555	1211	1358	612	1164	391	702	270	272	152	142	430	485	host	yiaG
gene-b4566	259	280	124	220	114	154	169	160	81	70	102	74	host	topAI
gene-b1492	1467	1686	1448	1621	1264	1561	585	702	255	263	382	1027	host	gadC
gene-b4101	41	22	20	19	22	20	22	20	31	7	9	46	host	phnG
gene-b0224	4094	4389	3899	4363	3505	4167	2297	2606	830	1007	818	1178	host	dpaA
gene-b1620	444	464	310	372	276	402	231	289	99	161	137	155	host	malI
gene-b2964	292	328	230	221	183	206	211	186	111	105	82	166	host	nupG
gene-b4610	31	22	12	21	10	16	19	23	6	8	13	16	host	ygdT
gene-b4096	83	93	39	65	54	45	71	83	44	32	27	79	host	phnL
gene-b3090	185	200	105	124	87	120	97	106	70	65	75	90	host	ygjV
gene-b2474	3130	3182	1881	1941	1269	1462	1616	1642	867	914	737	1007	host	tmcA
gene-b3834	4174	4152	2908	2889	2945	3425	1946	2088	1137	1294	961	1356	host	ubiJ
gene-b2993	527	556	354	343	301	393	252	331	184	223	192	292	host	hybD
gene-b0046	305	327	176	225	178	214	183	141	67	83	85	153	host	kefF
gene-b1717	123033	109849	116420	97092	114923	142005	115662	140036	60855	73350	40559	41938	host	rpmI
gene-b4419	706	734	608	653	496	648	462	481	191	245	165	220	host	ldrA
gene-b3620	5367	5118	3202	3167	3894	3527	2809	2694	1753	1855	1365	1802	host	waaF
gene-b2271	13	21	10	14	3	7	12	7	10	4	3	28	host	yfbL
gene-b2319	2130	1950	1857	1570	1859	2313	1002	1045	524	599	432	790	host	usg
gene-b3207	9189	10179	5666	6088	5608	6536	4916	5663	3222	3994	3680	4216	host	yrbL
gene-b2517	12543	12194	13500	13560	18187	24081	9346	10954	2268	2624	1595	1873	host	rlmN
gene-b0928	13451	14358	8677	9696	8302	9486	5765	6581	4012	4766	3406	6211	host	aspC
gene-b3313	133004	99916	83852	75365	129265	142982	128008	138756	60180	67097	32092	45705	host	rplP
gene-b4415	21	17	6	13	10	11	14	8	7	3	6	7	host	hokE
gene-b3180	12762	12343	11917	13595	12436	13808	10990	11905	3650	4007	2675	2848	host	yhbY
gene-b2697	46173	43868	28957	29091	32632	37495	23989	24677	12875	14863	10789	13691	host	alaS
gene-b1163	1025	1181	1068	1130	805	1145	615	774	204	298	245	377	host	bluF
gene-b2604	628	685	923	1066	1149	1388	674	715	239	294	192	295	host	dgcN
gene-b1897	1735	2050	932	1342	592	821	373	437	215	286	612	924	host	otsB
gene-b3670	237	285	235	289	228	433	101	193	44	53	50	92	host	ilvN
gene-b0156	3046	3015	2179	2809	2059	2315	2124	2494	1060	1233	871	1390	host	erpA
gene-b0889	11141	14199	7179	9749	5716	9663	3943	5051	2789	3998	4248	4975	host	lrp
gene-b1783	4941	6374	2524	3118	1174	1705	660	875	561	774	1467	2660	host	yeaG
gene-b3270	65	103	58	80	28	28	45	32	27	24	33	111	host	yhdY
gene-b2247	26	27	14	21	16	18	30	27	18	19	10	43	host	rhmD
gene-b2405	383	437	285	403	238	308	329	299	131	140	157	195	host	xapR
gene-b2997	417	508	354	400	373	572	322	416	206	202	137	236	host	hybO
gene-b3160	1170	1406	328	360	270	405	192	215	116	179	261	424	host	yhbW
gene-b3044	75	57	48	75	39	34	38	48	29	26	22	67	host	insC5
gene-b2076	416	517	300	382	331	420	239	302	122	130	86	210	host	mdtC
gene-b4765	157	241	188	280	108	151	229	246	51	67	102	113	host	yadX
gene-b4527	25	33	14	23	12	18	14	28	6	8	12	13	host	ydaF
gene-b0277	159	133	108	143	112	117	115	117	45	66	64	73	host	yagK
gene-b0534	19	18	14	27	8	13	30	28	18	9	12	19	host	sfmF
gene-b0015	2625	3006	2346	2759	2836	3135	1470	1450	1053	1171	1203	2099	host	dnaJ
gene-b4416	408	300	207	147	130	58	308	185	113	113	187	213	host	rybA
gene-b3523	664	694	295	469	182	202	179	180	206	229	256	772	host	yhjE
gene-b1493	1669	2047	1402	1742	1010	1421	487	678	235	325	455	1339	host	gadB
gene-b0950	2046	1865	1893	2161	2350	2714	1934	2106	619	621	483	571	host	pqiA
gene-b2007	3988	4823	2723	3882	2305	2604	2578	2694	1068	1302	1006	1301	host	tmaR
gene-b1268	1016	1088	848	1197	707	917	741	769	258	318	319	327	host	yciQ
gene-b4674	1	0	0	0	0	2	0	0	2	0	1	0	host	ynbG
gene-b0372	135	111	76	85	70	67	68	79	42	48	28	126	host	insF2
gene-b4137	166	171	112	140	76	104	112	127	70	67	59	119	host	cutA
gene-b2437	314	311	128	203	153	180	153	145	80	81	55	117	host	eutR
gene-b0047	1566	1521	867	974	997	1234	532	528	314	348	387	572	host	kefC
gene-b1385	701	731	492	578	402	569	393	414	270	320	275	376	host	feaB
gene-b4353	833	966	582	745	534	644	304	334	224	280	233	312	host	yjiX
gene-b4294	191	241	158	233	136	134	212	157	58	88	65	107	host	insA7
gene-b1043	16	22	27	44	18	14	33	21	12	9	12	16	host	csgC
gene-b3750	1135	1303	972	1680	829	1053	1427	1592	642	824	685	963	host	rbsC
gene-b0029	4603	4731	3665	3646	4129	5002	1982	2191	1160	1392	989	1508	host	ispH
gene-b2521	721	742	376	460	338	482	284	331	187	225	203	418	host	sseA
gene-b3426	489	482	268	351	171	216	224	234	191	194	259	498	host	glpD
gene-b2408	50	85	43	67	30	47	43	60	33	28	28	30	host	yfeN
gene-b1388	22	41	17	20	8	24	19	16	11	5	16	37	host	paaA
gene-b4300	102	119	50	87	58	61	75	66	40	31	51	86	host	sgcR
gene-b4218	656	611	901	978	802	859	438	448	150	168	155	282	host	paeA
gene-b4039	311	274	267	358	232	290	218	220	114	90	79	155	host	ubiC
gene-b2398	646	738	322	452	338	420	417	436	208	239	209	219	host	yfeC
gene-b1543	49	66	62	110	81	65	65	68	38	33	31	56	host	ydfJ
gene-b2782	1174	1298	827	1265	595	821	501	595	223	271	332	345	host	mazF
gene-b2425	4089	2645	469	445	174	246	622	890	2164	2733	933	1140	host	cysP
gene-b4015	36024	43190	22152	26658	18457	26555	9506	11290	7016	9695	9328	14583	host	aceA
gene-b1438	127	124	94	95	90	83	80	85	43	39	31	48	host	hicB
gene-b1628	1832	1756	2149	2312	2197	2756	1099	1351	384	470	298	418	host	rsxB
gene-b1334	7935	8830	6762	7838	6661	7149	4813	5661	2281	2864	1848	2764	host	fnr
gene-b3602	503	541	385	535	334	430	394	344	152	154	137	217	host	yibL
gene-b0934	64	67	57	64	49	56	40	43	34	19	23	46	host	ssuC
gene-b4572	97	99	53	63	63	58	49	29	39	44	33	79	host	ylbE
gene-b4676	459	502	532	712	379	539	450	516	79	96	95	115	host	yoaK
gene-b0723	15040	21770	10358	14610	13175	22784	12723	21114	8315	12615	5823	11297	host	sdhA
gene-b0497	672	735	425	626	427	657	461	435	218	246	246	476	host	rhsD
gene-b4668	452	732	321	361	294	234	393	265	103	175	191	282	host	ibsB
gene-b2522	3898	3114	2634	2047	2374	2457	1758	1912	923	1184	918	1076	host	sseB
gene-b4445	48	71	68	177	49	75	108	132	31	35	27	40	host	omrB
gene-b1611	2932	2750	1405	1310	1333	1534	954	941	1151	1292	1353	1570	host	fumC
gene-b0076	123	153	99	129	70	97	89	70	35	60	55	69	host	leuO
gene-b4099	58	57	8	37	15	23	42	27	34	11	16	78	host	phnI
gene-b0307	215	264	129	195	114	185	100	104	73	67	63	183	host	ykgF
gene-b0799	1394	1421	1068	1198	1246	1490	941	1023	443	484	368	572	host	dinG
gene-b3087	414	402	227	279	186	201	199	179	126	118	99	221	host	ygjR
gene-b4480	634	760	416	482	269	316	370	355	257	288	283	456	host	hdfR
gene-b3897	86	83	62	97	53	57	86	69	35	31	43	84	host	frvR
gene-b0006	1123	1033	697	706	661	668	595	577	343	379	238	414	host	yaaA
gene-b4808	12	11	10	30	5	13	26	17	3	4	3	9	host	chiZ
gene-b0211	10852	9731	10054	8890	10111	11194	7328	8027	3693	3945	2354	2717	host	mltD
gene-b3219	252	271	201	260	149	215	233	230	79	64	76	122	host	yhcF
gene-b3280	2529	2762	2143	2758	1815	2613	1389	1547	437	560	547	697	host	yrdB
gene-b0514	503	509	268	362	361	471	293	288	109	129	107	153	host	glxK
gene-b2441	1288	1415	882	1022	849	850	1018	942	498	614	390	745	host	eutB
gene-b2980	1223	1351	735	954	798	1016	849	960	553	673	496	584	host	glcC
gene-b3999	1661	1776	1313	1424	1247	1360	1038	1019	534	549	422	536	host	yjaG
gene-b2104	6685	7844	4723	5198	4796	6332	2719	3372	758	822	504	579	host	thiM
gene-b1378	5111	4186	3001	2394	2917	2730	1626	1344	1275	1188	1369	2130	host	ydbK
gene-b2045	73	78	34	44	43	55	42	44	36	26	21	55	host	wcaK
gene-b1496	32	21	48	26	15	14	10	14	12	7	7	34	host	yddA
gene-b4362	599	660	561	542	653	725	248	283	130	143	112	235	host	dnaT
gene-b0711	3150	3256	1386	1502	967	1156	616	640	597	817	932	1335	host	pxpB
gene-b2008	943	1100	723	878	614	793	381	463	172	275	254	373	host	yeeA
gene-b4075	48	43	25	38	41	43	30	25	29	11	21	32	host	nrfF
gene-b4718	65	83	81	139	36	28	56	62	18	23	29	78	host	gadF
gene-b0649	245	277	144	171	126	173	158	142	89	96	105	126	host	djlC
gene-b2707	215	223	144	183	114	197	109	113	69	77	65	109	host	srlR
gene-b4063	233	212	151	185	116	160	110	136	75	67	84	118	host	soxR
gene-b0339	92	85	55	72	57	59	43	49	34	43	30	51	host	cynT
gene-b0242	7829	8184	4384	4234	4245	4921	2692	3020	1917	2291	2009	2269	host	proB
gene-b1218	1428	1953	810	1189	706	1029	633	661	264	422	379	544	host	chaC
gene-b3255	9901	9018	7719	6184	7321	8958	4161	4953	2757	3037	2062	2694	host	accB
gene-b1916	679	693	468	513	315	340	304	305	144	165	189	239	host	sdiA
gene-b4382	1268	1343	882	864	737	919	443	470	267	291	329	611	host	deoA
gene-b0940	160	153	112	151	88	113	119	84	61	42	62	133	host	elfC
gene-b1634	3134	2699	3565	2847	3769	4431	2945	2908	1018	1294	955	1255	host	dtpA
gene-b4755	100	141	59	105	37	58	32	46	15	21	33	53	host	yqhI
gene-b3416	4447	4610	2827	2923	3101	4447	1420	1669	719	901	1054	1448	host	malQ
gene-b3289	2170	1970	1960	1906	2187	2353	1232	1397	483	558	448	765	host	rsmB
gene-b0342	25	18	9	21	10	12	11	10	13	8	10	13	host	lacA
gene-b4819	248	239	221	253	92	117	134	130	45	45	81	92	host	ypeD
gene-b4326	62	70	47	56	26	46	43	58	49	56	21	40	host	iraD
gene-b1119	3103	3069	2214	2431	2011	2343	1698	1773	814	855	704	940	host	nagK
gene-b3113	46	85	25	45	40	41	44	37	22	18	20	51	host	tdcF
gene-b3319	257741	205496	188371	159479	318309	346954	186909	205566	82035	95789	44557	57950	host	rplD
gene-b2155	19379	652	18686	866	10801	386	2693	214	231	110	101	145	host	cirA
gene-b4292	410	112	243	88	62	26	43	23	15	19	20	82	host	fecR
gene-T7p35	99	34	80	40	19	153	129051	183316	488696	616416	229037	307557	phage	gene-T7p35
gene-b1216	1057	1176	903	1361	935	1216	901	1163	294	368	229	430	host	chaA
gene-b1461	299	271	242	288	147	152	143	175	69	74	77	109	host	pptA
gene-b3488	90	100	60	129	46	61	77	64	25	34	35	64	host	yhiJ
gene-b0762	2133	2370	2842	6697	1433	1850	5198	4252	653	686	701	735	host	acrZ
gene-b2979	197	171	83	113	45	63	68	57	65	76	78	169	host	glcD
gene-T7p07	15	15	22	58	7815	9664	127547	150520	67379	84272	60575	101455	phage	gene-T7p07
gene-b2100	407	474	262	285	298	436	159	177	119	112	97	153	host	yegV
gene-b1250	500	553	362	375	218	288	246	312	142	158	208	252	host	kch
gene-b3188	353	319	335	397	304	326	268	293	124	138	112	128	host	sfsB
gene-b3859	1443	1483	1146	1554	877	1103	862	1020	333	406	428	594	host	srkA
gene-b1088	79621	71390	75371	69972	91215	106980	68712	83028	25431	27676	15491	15659	host	yceD
gene-b0579	130	142	110	207	90	99	120	142	48	35	44	76	host	ybdF
gene-b2149	85	125	71	115	76	122	77	166	32	63	40	56	host	mglA
gene-b3714	10522	8334	5854	5401	3821	3024	7417	6312	3003	2999	1672	2653	host	adeP
gene-b3396	5398	5033	4685	4772	6196	6934	3853	4169	1358	1586	1036	1329	host	mrcA
gene-b1592	121	133	116	148	83	121	88	93	49	38	34	75	host	clcB
gene-b3162	46713	37726	68426	52678	121730	132779	63096	73789	7928	9485	5766	6919	host	deaD
gene-b4821	78	111	58	90	34	50	53	71	20	21	37	33	host	ytcB
gene-b0922	3720	3684	2757	2620	2505	3047	1549	1743	1071	1228	923	1307	host	mukF
gene-b0238	3256	3049	3727	4376	3982	6198	3462	3433	1328	1518	663	1070	host	gpt
gene-b0486	2044	2238	1572	1727	863	1177	528	578	238	332	621	1165	host	ybaT
gene-b0138	23	25	20	33	14	30	31	19	16	12	18	21	host	yadM
gene-b3006	12635	3256	10256	2676	3030	403	509	172	323	144	451	262	host	exbB
gene-b2630	2780	3208	3108	4292	2574	3265	2400	2763	712	934	805	873	host	rnlA
gene-b0351	198	238	117	105	104	146	75	78	65	68	46	80	host	mhpF
gene-b4513	4	2	0	2	1	2	3	4	2	0	5	3	host	kdpF
gene-b3360	496	543	421	563	309	393	274	289	117	134	156	257	host	pabA
gene-b1149	273	329	183	217	246	271	183	172	116	123	114	213	host	ymfN
gene-b1104	213	159	110	162	98	102	108	106	60	62	61	148	host	ycfL
gene-b2990	122	163	100	128	76	95	62	87	43	61	41	55	host	hybG
gene-b0071	3353	4709	2197	2591	2288	3301	896	1253	693	900	1092	1753	host	leuD
gene-b0498	84	88	73	141	50	81	97	89	24	13	44	45	host	ybbC
gene-b1305	228	216	128	162	132	169	135	178	78	97	64	93	host	pspB
gene-b2334	17	12	19	18	8	24	14	12	11	11	6	18	host	yfcQ
gene-b1021	91	116	77	130	54	63	85	133	35	33	35	73	host	pgaD
gene-b2403	42873	34954	57327	58782	61455	66447	35037	38137	7469	8901	7595	7312	host	valY
gene-b4035	29	29	8	24	11	23	37	22	26	8	17	87	host	malK
gene-b0397	2020	1937	1259	1243	1352	1673	1046	1128	796	879	575	685	host	sbcC
gene-b0796	207	275	213	279	103	104	136	130	68	76	111	165	host	cecR
gene-b0487	1314	1593	905	1091	642	891	491	502	297	397	454	608	host	cueR
gene-b0793	379	422	245	261	164	196	95	113	76	92	126	195	host	ybhS
gene-b1038	26	34	27	43	10	13	12	9	3	11	11	32	host	csgF
gene-b4586	10	17	33	48	12	33	28	32	6	1	10	8	host	ykfM
gene-b4710	247	241	224	271	252	265	166	174	76	72	47	124	host	insB9
gene-b0785	2529	3036	1706	1929	1468	2268	599	873	633	987	864	1098	host	moaE
gene-b0825	201	214	88	143	64	113	88	114	41	61	49	80	host	fsaA
gene-b2541	265	294	249	221	141	209	99	109	77	95	94	94	host	hcaB
gene-b4112	748	843	688	817	566	731	503	518	195	232	181	309	host	basS
gene-b1867	751	929	555	718	461	561	494	486	214	259	214	403	host	yecD
