Geneid	0_R1	0_R2	0_R3	5_R1	5_R2	5_R3	10_R1	10_R2	10_R3	15_R1	15_R2	15_R3	Entity	Symbol
gene-PA1790	39	32	16	38	64	95	20	18	23	11	6	146	host	gene-PA1790
gene-PA0452	18	12	44	7	4	233	1	5	35	3	2	150	host	gene-PA0452
gene-PA5100	41	47	97	35	35	335	4	6	243	3	2	607	host	hutU
gene-PA3046	175	179	100	140	185	147	27	53	12	33	14	56	host	gene-PA3046
gene-PA1889	37	33	33	18	25	193	10	6	18	5	6	242	host	gene-PA1889
gene-PA1218	14	12	30	4	5	164	1	5	23	0	3	174	host	gene-PA1218
gene-PA0008	289	356	195	397	592	490	81	130	51	83	56	700	host	glyS
gene-PA4855	87	145	86	58	131	285	31	49	36	32	14	424	host	purD
gene-PA1191	32	26	35	23	30	140	3	3	15	3	1	122	host	gene-PA1191
gene-PA2382	23	29	20	28	28	118	7	2	6	3	5	230	host	lldA
gene-PA2975	386	367	107	254	358	193	49	54	35	27	10	103	host	rluC
gene-PA4272.1	978	4522	1676	1792	3688	2321	688	1152	306	782	426	264	host	gene-PA4272.1
gene-PA4342	16	18	7058	8	21	184	1	7	3001	6	1	438	host	gene-PA4342
gene-PA3688	48	41	27	14	20	110	8	8	7	0	0	192	host	gene-PA3688
gene-PA4537	13	14	12	9	12	59	2	2	13	1	2	49	host	gene-PA4537
gene-PA5185	42	43	12	18	31	71	4	1	14	0	1	121	host	gene-PA5185
gene-PA0541	77	97	41	83	141	143	33	47	22	36	22	205	host	gene-PA0541
gene-PA2679	132	76	14	36	56	98	4	2	8	6	5	155	host	gene-PA2679
gene-PA4937.1	94	435	166	133	348	1173	113	250	154	112	51	299	host	gene-PA4937.1
gene-PA3533	120	104	62	139	195	92	48	44	17	29	20	64	host	gene-PA3533
gene-PA4888	15	99	42	56	167	183	8	6	18	2	2	103	host	desB
gene-PA5289	26	17	15	11	20	76	6	4	13	2	2	134	host	gene-PA5289
gene-PA2050	1	1	8	1	2	56	1	0	4	0	0	149	host	gene-PA2050
gene-PA3029	105	86	29	71	67	145	10	10	11	4	5	134	host	moaB2
gene-PA2632	30	52	46	30	40	168	8	11	12	7	4	269	host	gene-PA2632
gene-PA2465	3	11	22	10	24	157	1	0	19	0	0	292	host	gene-PA2465
gene-PA4683	66	66	64	26	42	157	12	13	13	13	9	111	host	gene-PA4683
gene-PA2674	4	6	13	6	6	60	0	0	7	3	2	65	host	gene-PA2674
gene-PA0166	15	9	32	6	11	261	5	2	31	2	1	442	host	gene-PA0166
gene-PA4933	2099	3048	2102	2040	3847	2503	1137	1511	256	693	410	337	host	gene-PA4933
gene-PA3621	52	44	79	70	101	269	36	31	42	34	19	112	host	fdxA
gene-PA1594	32	47	10	13	27	58	6	9	6	3	3	48	host	gene-PA1594
gene-PA1043	176	131	697	63	91	138	15	16	25	9	13	281	host	gene-PA1043
gene-PA3644	640	889	295	884	1479	377	156	182	34	100	56	145	host	lpxA
gene-PA4654	12	6	801	9	12	270	3	4	28	3	3	552	host	gene-PA4654
gene-PA1995	19	16	9	15	19	56	9	3	5	3	1	109	host	gene-PA1995
gene-PA5479	69	86	101	38	52	460	17	22	65	12	11	463	host	gltP
gene-PA5072	26	28	114	18	24	398	7	6	1602	5	7	218	host	gene-PA5072
gene-PA0705	71	74	113	49	84	211	27	26	27	12	7	133	host	migA
gene-PA3803	344	488	215	294	510	398	125	128	36	83	51	162	host	gcpE
gene-PPLUZ19_gp34	0	1	13	135	242	74404	64	222	78524	124070	82107	330596	phage	gp34
gene-PA3085	34	44	16	46	55	65	13	8	7	11	6	44	host	gene-PA3085
gene-PA3949	89	72	44	31	80	142	18	14	19	11	6	128	host	gene-PA3949
gene-PA3926	32	27	28	21	25	186	7	9	34	2	2	362	host	gene-PA3926
gene-PA3755	59	64	32	16	20	153	5	8	12	4	2	148	host	gene-PA3755
gene-PA1677	51	16	21	24	27	47	7	9	13	7	2	78	host	gene-PA1677
gene-PA3098	151	94	40	87	127	114	6	10	12	6	3	162	host	xcpW
gene-PA3902	48	37	18	32	36	119	3	5	10	1	2	90	host	gene-PA3902
gene-PA0386	22	32	30	18	49	215	4	9	24	5	6	341	host	gene-PA0386
gene-PA5301	322	494	2988	214	358	143	64	96	146	54	38	78	host	gene-PA5301
gene-PA4318	30	44	51	30	40	246	9	13	25	10	6	476	host	gene-PA4318
gene-PA1133	15	15	4	14	24	72	5	2	5	0	0	110	host	gene-PA1133
gene-PA2746a	24	19	13	10	23	70	3	6	3	2	4	86	host	gene-PA2746a
gene-PA2863	48	16	13	11	7	108	0	3	11	0	0	274	host	lipH
gene-PA5108	48	55	25	37	47	90	6	5	12	6	5	2011	host	gene-PA5108
gene-PA5331	318	395	2770	190	335	211	67	88	18	33	29	230	host	pyrE
gene-PA0945	169	166	63	218	318	239	86	111	29	76	47	248	host	purM
gene-PA0114	85	70	74	27	43	261	11	9	38	6	6	338	host	senC
gene-PA1732	9	20	12	11	20	87	5	3	9	2	0	179	host	gene-PA1732
gene-PA3794	49	60	37	26	53	158	11	11	17	7	4	60	host	gene-PA3794
gene-PA3205	17	16	21	13	8	96	4	4	9	0	0	164	host	gene-PA3205
gene-PA3281	9	13	10	5	9	105	2	0	8	0	1	113	host	gene-PA3281
gene-PA1148	90	51	35	185	178	190	52	40	22	17	16	310	host	toxA
gene-PA2614	249	347	143	275	358	191	53	66	17	29	26	166	host	lolA
gene-PA2535	23	18	32	30	56	141	17	20	21	18	8	182	host	gene-PA2535
gene-PA3806	856	1351	505	1494	2347	1350	397	530	103	229	146	150	host	gene-PA3806
gene-PA0154	15	10	27	19	21	142	3	5	15	1	0	238	host	pcaG
gene-PA2993	241	440	103	163	387	196	63	71	24	40	28	202	host	gene-PA2993
gene-PA1066	19	17	17	9	10	84	4	2	13	2	3	109	host	gene-PA1066
gene-PA1243	66	54	70	60	78	347	10	10	61	7	8	545	host	gene-PA1243
gene-PA1027	77	58	49	29	34	220	11	5	32	6	4	211	host	gene-PA1027
gene-PA0660	462	406	115	208	276	243	54	64	33	33	26	181	host	gene-PA0660
gene-PA3875	21	14	1270	10	14	4091	0	7	308	7	1	1002	host	narG
gene-PA1314	16	12	13	7	9	59	1	3	6	1	1	99	host	gene-PA1314
gene-PA0578	100	111	34	5234	397	200	56	68	27	53	28	131	host	gene-PA0578
gene-PA2754	20	17	217	9	2	63	1	4	6	6	0	72	host	gene-PA2754
gene-PA1486	12	17	12	8	13	66	2	1	9	0	1	142	host	gene-PA1486
gene-PA2041	118	98	84	181	179	269	30	16	28	8	11	117	host	gene-PA2041
gene-PA3176	14	11	16	13	13	147	3	6	16	4	1	132	host	gltS
gene-PA4892	7	7	7	4	7	44	1	1	8	1	1	74	host	ureF
gene-PA5151	24	18	1404	11	17	136	4	2	377	1	2	133	host	gene-PA5151
gene-PA2984	50	28	40	15	28	191	5	5	30	6	2	394	host	gene-PA2984
gene-PA5503	39	49	37	70	66	273	19	21	18	12	7	195	host	gene-PA5503
gene-PA1371	69	151	151	79	156	371	20	35	30	2	1	150	host	gene-PA1371
gene-PA4686	215	391	4394	253	440	720	126	164	17288	163	114	1174	host	gene-PA4686
gene-PA2288	18	17	3	19	22	34	4	4	1	2	1	57	host	gene-PA2288
gene-PA0129	38	26	56	19	48	370	7	11	41	7	5	293	host	gabP
gene-PA2919	27	11	9	3	6	24	1	1	5	0	1	63	host	gene-PA2919
gene-PA0540	32	27	16	36	36	59	3	5	10	1	2	79	host	gene-PA0540
gene-PA1428a	20	18	37	11	14	279	3	2	29	1	1	328	host	gene-PA1428a
gene-PA5328	11	0	5	4	4	130	0	0	3	0	0	173	host	gene-PA5328
gene-PA2471	4	6	8	3	5	84	1	0	19	1	0	218	host	gene-PA2471
gene-PA2723	12	9	11	5	12	94	3	3	8	1	1	68	host	gene-PA2723
gene-PA1725	804	300	68	431	311	119	106	54	15	23	27	104	host	pscL
gene-PA1620	3	0	7	4	12	53	3	1	10	1	0	76	host	gene-PA1620
gene-PA2414	19	17	16	11	10	195	0	4	16	1	1	290	host	gene-PA2414
gene-PA2901	269	228	92	182	267	218	52	75	20	33	28	155	host	gene-PA2901
gene-PA4993	21	24	16	17	15	190	6	8	13	6	0	263	host	gene-PA4993
gene-PA0133	36	19	19	16	10	210	5	4	18	3	2	284	host	gene-PA0133
gene-PA2678	14	12	40	9	10	193	0	3	28	2	0	124	host	gene-PA2678
gene-PA1068	126	125	65	68	118	238	34	32	27	10	16	478	host	gene-PA1068
gene-PA2582	712	630	93	268	358	116	39	66	15	14	14	28	host	gene-PA2582
gene-PA0905.3	45	97	25	50	79	287	20	31	61	14	12	27	host	gene-PA0905.3
gene-PA4260	1911	5179	2914	3083	5267	4906	1643	2390	385	1101	598	412	host	rplB
gene-PA1720	474	227	26	285	167	59	88	52	5	11	23	15	host	pscG
gene-PA0992	25	39	30	13	15	164	4	2	10	2	3	86	host	cupC1
gene-PA4601	173	196	8772	155	283	15916	32	39	27862	28	11	15688	host	morA
gene-PA1406	9	14	13	3	6	72	0	0	10	2	1	184	host	gene-PA1406
gene-PA2533	333	403	81	138	213	194	10	16	17	12	8	209	host	gene-PA2533
gene-PA4210	6	208	210	0	167	203	1	8	118	3	0	78	host	phzA1
gene-PA2807	12	4	10	6	6	74	2	3	10	2	0	153	host	gene-PA2807
gene-PA0549	140	149	51	87	187	208	33	47	21	29	13	266	host	gene-PA0549
gene-PA4967	921	807	259	676	960	500	85	76	5888	33	37	572	host	parE
gene-PA1721	217	137	17	211	139	23	70	31	6	7	13	11	host	pscH
gene-PA2461	58	181	180	67	228	445	9	18	49	9	11	178	host	gene-PA2461
gene-PA3067	32	29	15	17	42	78	5	4	4	0	0	180	host	gene-PA3067
gene-PA2347	9	6	13	3	3	79	0	0	13	0	0	153	host	gene-PA2347
gene-PA4325	70	80	2109	26	34	88	5	13	7141	2	4	74	host	gene-PA4325
gene-PA4098	11	6	10	4	5	81	2	4	15	1	2	251	host	gene-PA4098
gene-PA5184	62	59	23	21	33	118	2	6	11	2	6	158	host	gene-PA5184
gene-PA3592	7	3	25	4	4	207	1	2	22	0	1	314	host	gene-PA3592
gene-PA2497	7	9	10	4	5	72	1	2	8	0	1	70	host	gene-PA2497
gene-PA3647	608	703	310	501	759	274	99	108	31	84	55	97	host	gene-PA3647
gene-PA3146	223	359	170	256	579	452	47	86	35	33	13	140	host	wbpK
gene-PA4877	22	9	11	7	9	54	3	4	11	0	1	125	host	gene-PA4877
gene-PA3030	8	18	18	0	5	72	2	1	8	0	0	75	host	mobA
gene-PA3765	17	21	14	6	8	69	1	5	14	0	4	76	host	gene-PA3765
gene-PA0404	32	28	23	21	30	67	6	5	5	4	4	111	host	gene-PA0404
gene-PA0753	4	4	6	7	5	68	0	0	9	2	1	118	host	gene-PA0753
gene-PA0049	25	18	27	35	32	226	8	6	28	4	3	286	host	gene-PA0049
gene-PA2177	50	36	44	20	24	203	7	8	24	6	2	298	host	gene-PA2177
gene-PA0711	3	6	105	2	8	99	3	0	10	1	2	154	host	gene-PA0711
gene-PA2254	18	8	15	2	10	125	0	1	10	1	1	136	host	pvcA
gene-PA1449	103	82	31	34	51	177	7	11	21	4	2	241	host	flhB
gene-PA3886a	19	28	4	10	9	52	1	2	8	0	2	71	host	gene-PA3886a
gene-PA5459	44	32	38	66	75	158	10	12	24	4	3	319	host	gene-PA5459
gene-PA4573	70	41	22	14	33	198	5	6	10	7	4	179	host	gene-PA4573
gene-PA3262	872	631	161	439	474	299	90	84	27	41	40	114	host	gene-PA3262
gene-PA5336	30	40	2906	33	46	230	7	8	96	10	3	160	host	gmk
gene-PA4789	7	11	11	7	11	75	1	3	8	0	1	78	host	gene-PA4789
gene-PA3471	338	322	161	253	293	385	66	64	31	25	22	372	host	gene-PA3471
gene-PA4878	53	44	41	9	38	195	5	6	638	6	3	192	host	gene-PA4878
gene-PA4163	64	61	1485	52	61	293	14	7	173	4	5	477	host	gene-PA4163
gene-PA3211	134	185	32	59	108	184	16	22	19	17	5	218	host	gene-PA3211
gene-PA1179	44	41	24	36	54	126	13	16	13	7	6	116	host	phoP
gene-PA0856	106	93	75	118	132	241	25	21	26	9	10	119	host	gene-PA0856
gene-PA4773	22	18	18	3	12	60	2	3	7	1	2	58	host	gene-PA4773
gene-PA2730	263	432	290	186	320	382	32	52	45	16	5	137	host	gene-PA2730
gene-PA3679	58	68	30	49	69	139	16	17	21	12	6	159	host	gene-PA3679
gene-PA3068	2857	3235	3233	3327	4797	1750	1050	1037	159	174	174	798	host	gdhB
gene-PA2789	29	21	24	12	20	111	7	2	15	1	0	119	host	gene-PA2789
gene-PA4035	60	53	59	31	41	173	5	5	14	10	3	189	host	gene-PA4035
gene-PA1088	335	295	74	224	313	180	27	26	14	6	8	199	host	gene-PA1088
gene-PA0346	365	441	52	299	538	142	48	100	21	12	5	162	host	gene-PA0346
gene-PA0474	3	2	9	0	0	54	0	0	6	0	0	157	host	gene-PA0474
gene-PA2086	5	3	12	4	3	85	0	0	13	0	2	179	host	gene-PA2086
gene-PA5163	181	218	168	142	211	257	31	66	40	35	19	143	host	rmlA
gene-PA1993	15	17	17	18	20	107	8	2	15	3	1	144	host	gene-PA1993
gene-PA0572	150	315	103	179	368	537	81	69	48	23	19	572	host	gene-PA0572
gene-PA2865	72	68	38	52	58	123	14	11	17	11	3	238	host	gene-PA2865
gene-PA4153	7	11	38	15	12	203	1	1	202	2	1	240	host	gene-PA4153
gene-PA5061	1079	1553	469	625	834	1936	157	181	59	59	42	147	host	gene-PA5061
gene-PA3485	21	4	15	14	20	72	7	8	1	1	1	84	host	gene-PA3485
gene-PA2775	24	34	25	23	24	124	8	10	10	9	4	52	host	gene-PA2775
gene-PA0515	9	3	19	2	4	108	2	2	10	0	0	197	host	gene-PA0515
gene-PA5443	251	239	174	186	261	487	45	55	69	34	17	737	host	uvrD
gene-PA0306	46	44	38	42	62	224	12	8	28	2	4	456	host	gene-PA0306
gene-PA1969	101	113	15	61	63	40	22	12	2	8	1	34	host	gene-PA1969
gene-PA2148	0	0	3	1	0	33	0	0	6	2	0	93	host	gene-PA2148
gene-PA3102	71	94	27	64	121	148	3	11	13	6	4	204	host	xcpS
gene-PA3095	62	48	11	22	41	42	6	4	3	2	0	46	host	xcpZ
gene-PA5487	555	351	169	259	357	379	40	46	46	17	18	460	host	gene-PA5487
gene-PA3168	2113	2011	781	2176	2940	1385	452	559	135	295	203	611	host	gyrA
gene-PA0956	282	330	227	300	475	535	76	103	56	55	46	353	host	proS
gene-PA4427	151	239	75	93	197	223	44	66	19	58	43	69	host	sspB
gene-PA5462	19	22	24	12	29	65	4	8	14	1	2	126	host	gene-PA5462
gene-PA4212	33	149	1192	11	167	195	5	11	47	7	1	133	host	phzC1
gene-PA3684	18	36	13	14	26	38	4	3	15	5	1	32	host	gene-PA3684
gene-PA4560	1223	1386	796	1162	1679	768	285	326	20491	228	144	476	host	ileS
gene-PA1030	228	163	189	50	103	202	15	25	454	15	10	113	host	gene-PA1030
gene-PA0144	17	21	7	11	16	62	5	2	13	0	1	164	host	gene-PA0144
gene-PA4726.11	25766	75035	23249	28419	45820	5184	18637	24552	3143	13948	12555	3255	host	crcZ
gene-PA5199	246	191	9918	92	143	269	18	22	183	9	8	311	host	amgS
gene-PA4795	19	16	17	13	12	64	0	0	13	0	0	124	host	gene-PA4795
gene-PA3128	62	55	19	16	16	88	4	5	6	3	3	169	host	gene-PA3128
gene-PA3637	418	563	268	1314	1808	852	319	421	78	283	195	275	host	pyrG
gene-PA4594	33	45	40	13	25	96	4	10	16	5	2	175	host	gene-PA4594
gene-PA0610	12	13	19	13	20	70	8	3	13	10	6	25	host	prtN
gene-PA4280.3	455	1009	470	388	790	1483	266	637	257	369	203	379	host	gene-PA4280.3
gene-PA1274	14	4	16	3	2	67	1	1	8	0	0	93	host	gene-PA1274
gene-PA2642	133	163	303	218	285	645	183	250	51	89	62	551	host	nuoG
gene-PA5555	4437	7828	4166	3195	5873	3890	985	1311	350	751	463	378	host	atpG
gene-PA1622	38	37	15	19	38	70	7	2	13	5	2	170	host	gene-PA1622
gene-PA0720	9	18	35	23	17	140	21	13	46	15	10	96	host	gene-PA0720
gene-PA0585	8	6	12	7	6	119	2	3	15	2	1	252	host	gene-PA0585
gene-PA4440	66	42	28	21	43	106	5	6	10	2	3	189	host	gene-PA4440
gene-PA1082	179	136	117	198	142	204	26	13	18	3	9	686	host	flgG
gene-PA1343	1	3	7	2	0	67	1	0	7	1	1	38	host	gene-PA1343
gene-PA4199	71	68	25954	53	53	261	7	6	1477	5	7	419	host	gene-PA4199
gene-PA2847	27	8	15	3	6	91	0	1	19	0	0	87	host	gene-PA2847
gene-PA0020	407	396	101	116	136	260	41	20	32	22	22	256	host	gene-PA0020
gene-PA0971	1223	1404	621	793	1203	485	127	175	119	77	54	222	host	tolA
gene-PA4802	18	10	31	5	7	197	1	4	26	0	0	217	host	gene-PA4802
gene-PA0370	26	21	17	27	41	151	7	7	14	3	3	312	host	gene-PA0370
gene-PA3340	154	105	69	65	115	199	13	15	14	9	4	233	host	gene-PA3340
gene-PA2840	14	27	69	151	232	314	48	75	15	34	17	146	host	gene-PA2840
gene-PA0559	84	69	43	56	119	234	24	28	18	18	11	169	host	gene-PA0559
gene-PA0439	13	11	24	2	11	181	6	2	18	3	0	324	host	gene-PA0439
gene-PA1056	54	54	37	51	81	220	7	8	22	5	2	329	host	gene-PA1056
gene-PA4344	33	25	5713	10	23	126	3	4	11	3	4	204	host	gene-PA4344
gene-PA2467	731	446	16	20	32	65	10	9	4	4	3	96	host	foxR
gene-PA2368	17	14	3	7	8	20	1	2	3	0	0	55	host	gene-PA2368
gene-PA3154	166	460	226	244	523	636	46	72	88	14	3	422	host	wzy
gene-PA4717	145	137	51	90	131	148	12	19	18	7	4	218	host	gene-PA4717
gene-PA4935	1420	4309	2372	2325	4607	3480	1411	2140	393	1166	627	287	host	rpsF
gene-PA4277.3	619	1127	363	652	1245	2050	604	1023	255	399	225	384	host	gene-PA4277.3
gene-PPLUZ19_gp20	1	0	14	3	3	4765	13745	17025	40851	35132	31922	42403	phage	gp20
gene-PA5075	78	119	53	61	116	239	15	29	27	19	11	315	host	gene-PA5075
gene-PA2125	13	7	32	6	4	100	0	1	9	1	1	165	host	gene-PA2125
gene-PA5560	999	2104	423	1043	1837	574	421	539	66	369	231	166	host	atpB
gene-PA4348	11	38	289	4	6	182	5	4	22	3	1	138	host	gene-PA4348
gene-PA4605	57	70	31	88	142	55	20	16	11	7	1	37	host	gene-PA4605
gene-PA4281	22	23	42	19	33	233	9	13	50	16	8	336	host	sbcD
gene-PA2891	36	33	36	12	21	181	6	4	19	0	5	337	host	atuF
gene-PA4724.1	11	12	22	3	11	74	1	3	3	0	1	44	host	gene-PA4724.1
gene-PA5396	46	73	56	32	55	359	5	15	46	5	7	196	host	gene-PA5396
gene-PA1672	122	102	25	32	30	77	7	9	13	7	4	46	host	gene-PA1672
gene-PA0400	775	554	174	613	753	435	192	162	36	46	42	451	host	gene-PA0400
gene-PA3041	70	64	52	44	65	114	18	18	3	6	5	109	host	gene-PA3041
gene-PA3630	13	10	9	5	7	186	3	2	16	1	0	292	host	gfnR
gene-PA0236	4	8	19	1	5	185	2	2	17	2	0	279	host	gene-PA0236
gene-PA0785	14	8	415	3	5	142	0	1	206	0	0	255	host	azoR1
gene-PA4586	62	70	2176	34	63	90	8	14	10	2	5	199	host	gene-PA4586
gene-PA1131	7	21	1096	2	15	104	0	2	18	2	0	100	host	gene-PA1131
gene-PA2447	8	6	17	10	12	133	0	1	7	2	0	230	host	gene-PA2447
gene-PA0244	8	7	20	3	13	129	3	2	13	2	4	197	host	gene-PA0244
gene-PA5309	53	69	600	18	64	1330	14	5	1927	3	6	424	host	gene-PA5309
gene-PA2156	3	0	8	1	0	40	3	1	4	0	0	49	host	gene-PA2156
gene-PA3785	18	26	8	29	46	123	5	9	10	2	5	168	host	gene-PA3785
gene-PA2395	742	523	176	654	651	278	145	146	22	76	65	175	host	pvdO
gene-PA4995	32	34	26	55	74	215	10	11	20	6	4	270	host	gene-PA4995
gene-PA4669	1636	3318	1484	1781	3112	4895	1057	2017	709	894	504	1154	host	ipk
gene-PA4093	11	5	29	7	5	113	1	2	7	1	0	224	host	gene-PA4093
gene-PA3416	31	17	22	17	7	116	4	0	11	0	0	216	host	gene-PA3416
gene-PA4406.1	529	752	316	439	626	404	78	133	33	28	26	46	host	gene-PA4406.1
gene-PA2754a	19	16	24	9	4	55	3	1	8	2	2	54	host	gene-PA2754a
gene-PA0630	30	35	10	25	41	49	30	43	11	23	16	50	host	gene-PA0630
gene-PA1597	35	19	18	8	8	48	2	1	10	3	2	101	host	gene-PA1597
gene-PA4102	17	11	20	7	14	125	3	5	14	3	1	223	host	bfmS
gene-PA1852	195	168	35	158	273	65	69	72	4	43	23	31	host	gene-PA1852
gene-PA4976	45	27	25	25	34	167	3	6	23	0	1	184	host	aruH
gene-PA0134	28	23	67	15	20	335	5	1	34	4	2	530	host	gene-PA0134
gene-PA3743	1776	3202	814	2513	5154	1527	852	1476	155	819	436	199	host	trmD
gene-PA0767	467	629	616	624	913	994	176	238	1776	120	79	508	host	lepA
gene-PA3047	72	72	70	27	52	262	5	9	29	4	3	247	host	gene-PA3047
gene-PA0184	4	6	28	4	4	149	0	0	26	0	0	294	host	gene-PA0184
gene-PA0297	199	337	135	307	418	240	50	64	26	20	8	199	host	spuA
gene-PA3396	4	8	3	5	17	62	3	3	11	4	3	107	host	nosL
gene-PA3506	13	8	29	16	18	198	7	5	14	1	1	255	host	gene-PA3506
gene-PA2154	2	2	11	2	0	90	0	0	10	0	0	71	host	gene-PA2154
gene-PA4500	104	92	6042	97	92	452	14	16	53	10	9	399	host	gene-PA4500
gene-PA2039	23	35	44	23	45	261	9	10	38	4	2	258	host	gene-PA2039
gene-PA4662	96	169	284	99	170	228	27	37	137	26	9	238	host	murI
gene-PA5337	447	569	145	352	496	205	128	155	15	103	76	107	host	rpoZ
gene-PA2353	52	51	20	27	30	118	3	9	15	3	2	238	host	gene-PA2353
gene-PA2599	11	23	12	7	11	124	3	3	14	1	1	141	host	gene-PA2599
gene-PA3859	166	106	40	103	175	148	16	11	14	7	9	235	host	gene-PA3859
gene-PA2228	10	25	76	13	20	410	1	3	45	2	2	313	host	gene-PA2228
gene-PA5407	25	18	14	12	17	67	2	5	6	2	5	177	host	gene-PA5407
gene-PA0543	34	14	12	13	8	104	2	5	17	1	1	151	host	gene-PA0543
gene-PA0468	26	15	15	9	12	74	3	2	9	3	0	114	host	gene-PA0468
gene-PA0921	24	16	21	26	51	131	15	12	29	13	9	50	host	gene-PA0921
gene-PA0769	158	218	81	153	241	154	36	48	16	15	10	84	host	gene-PA0769
gene-PA0390	52	85	63	48	54	255	16	20	39	7	6	260	host	metX
gene-PA1688	105	153	46	94	152	143	14	28	24	20	11	182	host	gene-PA1688
gene-PA1708	8170	1692	156	4224	1413	148	1068	294	18	98	221	61	host	popB
gene-PA1436	33	42	53	24	20	327	6	4	35	6	4	729	host	gene-PA1436
gene-PA4160	26	18	98	2	3	39	2	2	81	1	1	69	host	fepD
gene-PA0996	947	961	248	554	492	336	115	66	29	37	35	391	host	pqsA
gene-PA4197	30	13	230	17	26	250	4	5	167	2	3	524	host	bfiS
gene-PA3494	20	33	25	6	18	125	2	5	14	2	2	254	host	gene-PA3494
gene-PA5187	62	37	78	32	32	304	11	8	33	3	0	537	host	gene-PA5187
gene-PA1151	307	488	577	171	286	670	43	70	35	44	14	136	host	imm2
gene-PA2268	8	6	12	4	4	68	1	1	12	3	1	111	host	gene-PA2268
gene-PA3849	152	136	87	134	180	253	41	44	27	26	13	209	host	gene-PA3849
gene-PA1214	4	2	21	2	9	115	3	1	17	0	1	173	host	gene-PA1214
gene-PA2942	55	43	16	32	50	60	9	12	11	11	4	76	host	gene-PA2942
gene-PA5038	512	599	190	400	599	315	92	95	42	60	56	202	host	aroB
gene-PA2087	2	2	6	3	3	35	2	1	6	0	0	44	host	gene-PA2087
gene-PA3161	265	217	50	96	155	132	21	28	12	17	8	60	host	himD
gene-PA2528	31	28	33	12	39	170	4	10	20	4	2	209	host	gene-PA2528
gene-PA5364	233	194	198	92	131	156	26	17	1728	11	22	131	host	gene-PA5364
gene-PA4030	38	52	17	21	40	107	1	8	9	1	3	192	host	gene-PA4030
gene-PA4017	140	132	51	70	111	188	13	15	288	6	5	357	host	gene-PA4017
gene-PA1142	24	26	12	10	14	78	4	4	10	1	0	140	host	gene-PA1142
gene-PA3589	2	0	12	2	1	91	0	0	15	1	0	124	host	gene-PA3589
gene-PA1550	28	48	67	29	44	146	14	14	17	17	9	114	host	gene-PA1550
gene-PA5316.1	200	868	143	532	990	490	237	380	74	223	115	83	host	gene-PA5316.1
gene-PA4523	1093	807	297	387	455	374	74	82	88	47	39	3700	host	gene-PA4523
gene-PA1782	6	4	12	1	3	149	1	2	23	6	1	281	host	gene-PA1782
gene-PA2020	60	44	16	59	75	90	18	36	9	16	7	122	host	gene-PA2020
gene-PA1298	20	18	7	8	10	59	3	4	10	7	0	116	host	gene-PA1298
gene-PA4882	12	8	31	17	12	191	3	4	28	2	0	286	host	gene-PA4882
gene-PA3709	103	77	71	34	86	299	9	18	43	5	4	265	host	gene-PA3709
gene-PA1837	11	19	8	8	12	67	3	4	11	4	4	78	host	gene-PA1837
gene-PA4400	402	288	51	125	216	230	28	40	36	19	9	309	host	gene-PA4400
gene-PA2669	22	30	31	10	27	217	3	2	19	4	3	136	host	gene-PA2669
gene-PA1615	45	40	25	51	66	37	13	6	9	9	2	27	host	gene-PA1615
gene-PA3811	714	695	108	987	1308	223	96	128	17	49	32	155	host	hscB
gene-PA0067	361	268	143	148	128	530	29	25	52	20	11	967	host	prlC
gene-PA1582	251	289	105	334	522	249	80	87	32	62	46	72	host	sdhD
gene-PA0071	389	566	374	242	397	479	55	130	85	65	30	384	host	gene-PA0071
gene-PA1958	32	22	19	13	22	80	6	9	14	7	2	89	host	gene-PA1958
gene-PA0961	47	65	54	59	85	182	9	29	27	7	8	148	host	gene-PA0961
gene-PA5424	41	53	20	34	44	149	8	11	14	12	9	172	host	gene-PA5424
gene-PA3539	15	14	29	22	19	154	3	6	21	6	2	142	host	gene-PA3539
gene-PA2376	20	16	14	3	7	86	6	6	10	3	1	149	host	gene-PA2376
gene-PA2739	1195	1542	588	978	1338	771	270	271	64	139	94	442	host	pheT
gene-PA3357	30	28	24	22	27	132	10	9	20	4	4	253	host	dsdA
gene-PA3878	44	41	507	20	30	588	9	4	32	5	4	608	host	narX
gene-PA4543	105	51	26	54	107	111	19	26	6	10	5	161	host	gene-PA4543
gene-PA5457	86	62	27	65	90	165	5	8	25	7	0	298	host	gene-PA5457
gene-PA4132	58	46	5383	16	29	530	13	10	508	12	10	536	host	gene-PA4132
gene-PA3935	24	10	25	6	8	166	3	0	22	0	3	264	host	tauD
gene-PA3850	116	113	77	64	101	156	22	35	63	19	9	147	host	gene-PA3850
gene-PA1564	20	19	13	17	20	58	4	2	8	2	3	37	host	gene-PA1564
gene-PA2670	25	32	42	14	30	220	2	7	30	3	5	104	host	gene-PA2670
gene-PA2940	23	12	19	12	18	124	2	4	18	1	2	131	host	gene-PA2940
gene-PA3977	193	163	1607	214	255	258	53	60	38	28	19	211	host	hemL
gene-PA5002	415	373	226	406	672	439	56	85	151	36	17	421	host	gene-PA5002
gene-PA4046	43	53	17	54	81	77	14	19	15	5	2	136	host	gene-PA4046
gene-PA2855	34	32	26	22	17	67	7	6	10	4	2	40	host	gene-PA2855
gene-PA3608	9	8	26	3	4	224	2	2	17	2	4	264	host	potB
gene-PA1302	196	286	84	178	285	400	10	14	42	7	8	298	host	gene-PA1302
